subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
exfwjcxp3b,Sun Nov 22 2020 17:39:17 GMT-0600 (CST),2020-11-22,17:39:17,18,0,Female,No,White,Average,
