SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
alhtq0zm9z,1aq8cg8fgr,Tue Jan 05 2021 14:43:15 GMT+0100 (Central European Standard Time),2021-1-5,14:43:15,1,37,6,JANE,JANE,true,4072,1,7,8,0,4000,1,23,7,1,0,3,8098,15:17:7,145150,23,83,116870,23,65,2401,2534.75,No,,The study took pretty long and my motivation to pay attention really dropped after the first round of remembering the faces.,
alhtq0zm9z,undefined,undefined,undefined,undefined,2,2,6,ALLEN,ALLEN,true,4049,2,2,8,1,4000,2,8,7,1,1,2,5269,undefined,150370,12,58,121691,undefined,undefined,4624,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,3,35,6,LORY,LORY,true,3563,3,4,8,1,4000,3,4,7,1,0,5,4121,undefined,299506,undefined,undefined,undefined,undefined,undefined,1243,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,4,8,6,NICK,NICK,true,2387,4,25,8,0,4000,4,26,7,0,1,1,3702,undefined,121198,undefined,undefined,undefined,undefined,undefined,1871,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,5,6,6,CHRIS,CHRIS,true,2032,5,14,8,0,4000,5,9,7,1,0,1,2121,undefined,271568,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,6,13,6,ROBERT,ROBERT,true,3246,6,32,8,1,4000,6,32,7,1,0,0,5013,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,7,20,6,JACOB,JACOB,true,1933,7,6,8,1,4000,7,16,7,1,1,3,6614,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,8,23,6,LAUREN,LAUREN,true,1773,8,22,8,0,4000,8,27,7,0,0,5,3423,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,9,40,6,EMILY,EMILY,true,2156,9,12,8,0,4000,9,17,7,0,1,0,3854,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
alhtq0zm9z,undefined,undefined,undefined,undefined,10,9,6,JOSH,JOSH,true,1862,10,23,8,1,4000,10,12,7,0,0,1,5652,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
