subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
c611z22lad,Sun Oct 04 2020 17:01:37 GMT-0500 (Central Daylight Time),2020-10-4,17:1:37,20,1,Male,No,Asian,Somewhat better than average,
