subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
mw83z6trgr,Mon Nov 23 2020 00:11:56 GMT-0600 (CST),2020-11-23,0:11:56,20,1,Female,No,Asian,Somewhat better than average,
