subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
01cw2tzhxv,Thu Oct 15 2020 15:54:09 GMT-0500 (Central Daylight Time),2020-10-15,15:54:9,18,0,Female,No,Black or African-American,Average,
