subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
gcdaa6q5zo,Fri Oct 23 2020 10:29:32 GMT-0500 (CDT),2020-10-23,10:29:32,20,2,Female,No,White,Somewhat better than average,
