subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
anlbtknqum,Mon Jan 04 2021 16:41:19 GMT-0600 (Central Standard Time),2021-1-4,16:41:19,28,4,Male,No,White,Average,
