subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
k4xc2r9oou,Sat Nov 28 2020 13:47:11 GMT-0600 (CST),2020-11-28,13:47:11,24,3,Female,No,Asian,Much better than average,
