subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
t6ejj8sz5e,Thu Oct 15 2020 17:17:53 GMT-0500 (CDT),2020-10-15,17:17:53,18,0,Female,No,Black or African-American,Average,
