subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
dmlg453j50,Sat Nov 07 2020 19:50:52 GMT-0600 (Central Standard Time),2020-11-7,19:50:52,18,0,Male,No,Asian,Average,
