subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
gkqa7jxg0u,Sun Nov 22 2020 17:26:15 GMT+0800 (China Standard Time),2020-11-22,17:26:15,18,0,Female,No,Asian,Average,
