SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
8kakoy0k13,0fqg4da7wh,Mon Jan 04 2021 16:48:30 GMT-0600 (Central Standard Time),2021-1-4,16:48:30,1,37,8,CHLOE,CHLOE,true,6001.219999976456,1,25,2,1,4000,1,21,5,0,0,4,5746.730000013486,17:18:47,147806.5250001382,34,94,116543.77499991097,54,70,2899.7899999376386,5885.684999928344,Yes,I recognized Logan, but I forget where exactly I saw him,,
8kakoy0k13,undefined,undefined,undefined,undefined,2,19,8,NICK,NICK,true,2350.309999892488,2,28,2,0,4000,2,17,5,1,1,0,6458.9449998456985,undefined,152548.50000003353,22,73,121088.99499988183,undefined,undefined,16544.3100000266,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,3,17,8,JOSH,JOSH,true,2882.9749999567866,3,22,2,0,4000,3,6,5,0,1,2,3148.73499982059,undefined,297048.27000014484,undefined,undefined,undefined,undefined,undefined,3246.3349997997284,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,4,8,8,TYLER,TYLER,true,2699.0549999754876,4,33,2,1,4000,4,16,5,0,0,4,1802.4100000038743,undefined,120517.72499992512,undefined,undefined,undefined,undefined,undefined,852.3049999494106,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,5,33,8,SARAH,SARAH,true,2387.3999998904765,5,34,2,1,4000,5,26,5,0,0,5,2060.649999883026,undefined,273066.1750000436,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,6,18,8,GABRIEL,GABRIEL,true,2925.87500018999,6,20,2,0,4000,6,19,5,1,1,2,3194.7599998675287,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,7,29,8,JANE,JANE,true,2123.1200001202524,7,26,2,0,4000,7,11,5,0,1,1,2714.2099998891354,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,8,5,8,MICHAEL,MICHAEL,true,3405.015000142157,8,18,2,1,4000,8,2,5,0,1,4,6463.649999815971,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,9,38,8,ROSE,ROSE,true,1820.2600001823157,9,14,2,1,4000,9,24,5,1,0,5,1768.5249999631196,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
8kakoy0k13,undefined,undefined,undefined,undefined,10,9,8,CARTER,CARTER,true,3148.909999988973,10,16,2,0,4000,10,27,5,0,1,5,1845.1100001111627,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
