subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
94a0gjmn0g,Sat Nov 21 2020 16:15:19 GMT-0600 (Central Standard Time),2020-11-21,16:15:19,21,4,Female,No,White,Much better than average,
