subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
gtw3676tzs,Fri Oct 09 2020 00:18:21 GMT-0500 (CDT),2020-10-9,0:18:21,19,1,Female,No,White,Average,
