subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
rl14wb76b6,Sat Nov 21 2020 12:11:52 GMT-0800 (PST),2020-11-21,12:11:52,19,0,Female,No,Asian,Somewhat better than average,
