subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
kc9m1vamrm,Tue Nov 24 2020 00:24:49 GMT-0600 (Central Standard Time),2020-11-24,0:24:49,18,0,Male,No,Asian,Somewhat worse than average,
