subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
vqmtrtxpn3,Mon Oct 19 2020 13:46:34 GMT-0500 (Central Daylight Time),2020-10-19,13:46:34,20,1,Female,Yes,Other,Much better than average,
