"subj_idx","rt","response","tgtPos","rwdType","colMatch","correct"
0,1.73990000009537,"true",1,2,1,1
0,0.761199999809265,"false",1,1,1,0
0,0.963,"true",0,2,2,1
0,1.43559999990463,"true",1,2,1,1
0,1.38829999995232,"true",1,2,1,1
0,1.21170000004768,"true",1,1,1,1
0,0.747700000047684,"true",0,0,0,1
0,1.653,"false",1,1,1,0
0,1.05109999990463,"true",0,2,1,1
0,1.73139999985695,"false",0,0,0,0
0,0.883799999952316,"true",1,2,1,1
0,1.13059999990463,"true",0,0,0,1
0,1.50690000009537,"true",0,2,2,1
0,0.851099999904633,"false",1,2,1,0
0,1.389,"true",1,0,0,1
0,0.9625,"false",1,1,1,0
0,0.979899999856949,"true",0,1,1,1
0,0.954799999952316,"true",1,1,1,1
0,0.843899999856949,"true",1,1,1,1
0,1.03470000004768,"true",0,2,1,1
0,0.802900000095367,"true",1,0,0,1
0,0.570700000047684,"true",0,2,1,1
0,0.940400000095367,"true",0,0,0,1
0,0.921,"true",0,2,2,1
0,1.3865,"true",0,0,0,1
0,0.850199999809265,"true",1,2,1,1
0,1.52159999990463,"true",1,2,1,1
0,0.747100000143051,"true",1,2,1,1
0,0.8745,"true",1,1,1,1
0,1.01040000009537,"true",0,2,1,1
0,0.722099999904633,"true",0,0,0,1
0,1.00079999995232,"true",0,1,1,1
0,1.05879999995232,"true",0,2,1,1
0,0.7785,"true",0,0,0,1
0,0.619799999952316,"true",1,1,1,1
0,0.851099999904633,"true",0,0,0,1
0,1.106,"true",0,1,1,1
0,0.769200000047684,"true",0,2,2,1
0,0.906599999904633,"true",1,2,1,1
0,1.03420000004768,"true",1,1,1,1
0,0.946299999952316,"true",0,2,1,1
0,0.762200000047684,"true",0,0,0,1
0,0.808400000095367,"true",1,1,1,1
0,1.353,"true",0,1,2,1
0,0.688600000143051,"true",0,1,2,1
0,0.858899999856949,"true",0,1,1,1
0,0.8515,"true",1,1,1,1
0,1.41690000009537,"true",0,1,1,1
0,0.651,"true",1,0,0,1
0,0.636299999952316,"true",1,2,1,1
0,0.738700000047684,"true",0,2,2,1
0,1.148,"true",0,1,1,1
0,0.700099999904633,"true",0,1,1,1
0,0.859,"true",0,1,2,1
0,0.988700000047684,"true",0,2,1,1
0,0.946400000095367,"true",0,1,1,1
0,0.700299999952316,"true",1,1,1,1
0,0.752700000047684,"true",1,2,1,1
0,0.658599999904633,"true",0,1,2,1
0,0.754200000047684,"true",0,1,1,1
0,0.842400000095367,"true",0,2,2,1
0,0.650799999952316,"true",0,2,2,1
0,0.649,"true",1,2,1,1
0,0.803799999952316,"true",1,1,1,1
0,0.859100000143051,"true",0,0,0,1
0,0.833799999952316,"true",0,1,1,1
0,0.545299999952316,"true",1,2,1,1
0,0.746200000047684,"true",0,1,1,1
0,1.21729999995232,"true",0,2,2,1
0,0.7705,"true",1,0,0,1
0,0.554599999904633,"true",1,2,1,1
0,1.08129999995232,"false",0,1,2,0
0,1.00959999990463,"true",0,0,0,1
0,0.786299999952316,"true",1,0,0,1
0,0.793400000095367,"true",0,2,1,1
0,0.542799999952316,"true",1,1,1,1
0,0.817300000190735,"true",0,0,0,1
0,0.849899999856949,"true",0,0,0,1
0,0.7935,"true",0,2,1,1
0,0.569899999856949,"true",0,1,1,1
0,0.591700000047684,"true",1,0,0,1
0,0.648099999904633,"true",0,2,1,1
0,0.660799999952316,"true",1,1,1,1
0,0.704200000047684,"true",0,1,1,1
0,0.9355,"true",0,1,2,1
0,0.720799999952316,"true",0,0,0,1
0,0.714299999952316,"true",0,2,1,1
0,0.642700000047684,"true",1,1,1,1
0,0.527099999904633,"true",0,1,1,1
0,0.713200000047684,"true",0,0,0,1
0,0.521099999904633,"true",1,0,0,1
0,0.577700000047684,"true",0,1,1,1
0,0.649900000095367,"true",1,2,1,1
0,0.728400000095367,"true",1,2,1,1
0,1.18609999990463,"true",0,2,2,1
0,1.3615,"false",0,1,1,0
0,0.626200000047684,"true",0,1,1,1
0,0.626399999856949,"true",1,2,1,1
0,0.618099999904633,"true",0,0,0,1
0,0.658399999856949,"true",1,2,1,1
0,0.657599999904633,"true",0,0,0,1
0,0.681700000047684,"true",0,0,0,1
0,0.395799999952316,"true",0,0,0,1
0,0.874299999952316,"true",0,2,1,1
0,1.30740000009537,"false",0,2,1,0
0,0.614200000047684,"true",0,1,1,1
0,1.36159999990463,"true",0,2,2,1
0,0.463700000047684,"true",0,2,2,1
0,0.943199999809265,"true",0,0,0,1
0,0.4345,"true",0,0,0,1
0,0.673,"true",0,0,0,1
0,0.889299999952316,"true",0,2,2,1
0,0.783,"true",0,1,1,1
0,0.775600000143051,"true",0,2,1,1
0,0.9605,"true",0,1,1,1
0,0.815799999952316,"true",1,1,1,1
0,0.7105,"true",1,1,1,1
0,1.06529999995232,"true",1,2,1,1
0,0.745599999904633,"true",0,1,1,1
0,1.02440000009537,"true",1,1,1,1
0,0.6105,"true",0,2,1,1
0,0.8795,"true",0,1,2,1
0,0.655699999809265,"true",0,2,1,1
0,0.682099999904633,"true",0,2,1,1
0,0.712799999952316,"true",1,1,1,1
0,0.679200000047684,"true",0,2,1,1
0,0.520700000047684,"true",1,1,1,1
0,0.728599999904633,"false",0,1,1,0
0,0.6905,"true",0,1,1,1
0,0.6065,"true",0,1,2,1
0,0.775900000095367,"true",1,2,1,1
0,0.799,"false",0,1,1,0
0,0.978299999952316,"false",1,0,0,0
0,1.22110000014305,"true",0,0,0,1
0,0.894100000143051,"true",0,0,0,1
0,0.791300000190735,"true",1,0,0,1
0,0.722,"true",1,1,1,1
0,0.840200000047684,"true",0,2,2,1
0,0.695799999952316,"true",0,2,1,1
0,0.769599999904633,"true",0,2,1,1
0,1.25609999990463,"true",0,2,1,1
0,0.579400000095367,"true",1,0,0,1
0,0.778900000095367,"true",1,1,1,1
0,0.864700000047684,"true",0,0,0,1
0,0.650099999904633,"true",1,2,1,1
0,0.888299999952316,"true",0,0,0,1
0,0.658399999856949,"true",1,0,0,1
0,0.536799999952316,"true",1,2,1,1
0,0.992,"true",0,0,0,1
0,0.728099999904633,"true",0,1,1,1
0,0.977200000047684,"true",0,1,2,1
0,0.815100000143051,"true",1,2,1,1
0,0.727700000047684,"true",1,0,0,1
0,0.7535,"true",0,0,0,1
0,0.993199999809265,"true",1,2,1,1
0,0.655200000047684,"true",1,1,1,1
0,0.665199999809265,"true",0,1,1,1
0,0.725899999856949,"true",1,2,1,1
0,0.634900000095367,"true",0,0,0,1
0,0.890200000047684,"true",1,0,0,1
0,0.808200000047684,"true",1,0,0,1
0,0.726799999952316,"true",0,1,1,1
0,0.639,"true",1,0,0,1
0,0.6725,"true",1,0,0,1
0,0.713200000047684,"true",1,1,1,1
0,0.847400000095367,"true",0,1,1,1
0,1.1765,"true",0,1,1,1
0,0.688599999904633,"true",1,1,1,1
0,0.8,"true",0,2,2,1
0,0.5595,"true",1,0,0,1
0,0.7285,"true",0,0,0,1
0,0.640900000095367,"true",1,0,0,1
0,0.613600000143051,"true",0,2,1,1
0,0.617099999904633,"true",0,2,2,1
0,0.501900000095367,"true",0,2,1,1
0,0.559700000047684,"true",1,2,1,1
0,0.670899999856949,"true",0,0,0,1
0,0.663400000095367,"true",1,2,1,1
0,0.622400000095367,"true",0,0,0,1
0,1.51980000019073,"true",0,2,1,1
0,1.27270000004768,"false",0,1,2,0
0,0.7115,"true",1,0,0,1
0,0.958600000143051,"true",0,2,1,1
0,0.729799999952316,"true",0,2,1,1
0,0.502399999856949,"true",0,1,2,1
0,0.808399999856949,"true",0,1,1,1
0,0.616200000047684,"true",1,1,1,1
0,0.634,"true",1,1,1,1
0,0.736399999856949,"true",1,2,1,1
0,0.609800000190735,"true",1,2,1,1
1,0.6185,"true",0,1,1,1
1,0.59890000000596,"true",1,0,0,1
1,0.64970000000298,"true",1,0,0,1
1,0.80559999999404,"true",1,0,0,1
1,0.64120000000298,"true",1,2,1,1
1,0.81020000000298,"false",0,1,1,0
1,0.6895,"false",0,0,0,0
1,0.38459999999404,"true",0,1,1,1
1,0.912399999991059,"true",0,2,1,1
1,1.03140000000596,"false",0,2,1,0
1,0.408,"true",0,1,2,1
1,0.863,"true",0,2,1,1
1,0.70440000000596,"true",1,0,0,1
1,0.7925,"true",0,0,0,1
1,0.50209999999404,"true",0,0,0,1
1,0.87059999999404,"true",0,2,1,1
1,0.623899999991059,"true",0,0,0,1
1,0.52679999999702,"true",1,0,0,1
1,0.799899999991059,"true",1,2,1,1
1,1.12509999999404,"false",0,1,1,0
1,0.62279999999702,"true",0,0,0,1
1,0.686600000008941,"true",0,1,2,1
1,0.703600000008941,"false",1,0,0,0
1,0.422699999988079,"true",0,0,0,1
1,0.64920000000298,"true",0,2,2,1
1,0.584399999991059,"false",0,0,0,0
1,0.92020000000298,"false",1,2,1,0
1,0.99729999999702,"false",0,2,1,0
1,0.77529999999702,"true",1,1,1,1
1,0.564899999991059,"true",0,2,2,1
1,0.67920000000298,"true",0,2,2,1
1,0.741400000005961,"true",1,0,0,1
1,0.95890000000596,"true",0,1,1,1
1,0.735,"true",0,0,0,1
1,0.6215,"true",0,0,0,1
1,0.68640000000596,"true",1,2,1,1
1,0.727,"true",1,0,0,1
1,0.50340000000596,"true",0,1,2,1
1,0.59970000000298,"true",0,0,0,1
1,0.991100000008941,"true",0,2,1,1
1,0.9845,"true",1,2,1,1
1,0.36870000000298,"false",0,0,0,0
1,0.86309999999404,"true",0,0,0,1
1,0.96579999999702,"true",1,0,0,1
1,0.40840000000596,"true",0,2,1,1
1,0.63920000000298,"true",0,1,2,1
1,0.927899999991059,"true",0,1,1,1
1,1.00790000000596,"true",0,1,1,1
1,0.647599999994039,"true",0,1,1,1
1,0.774699999988079,"true",1,2,1,1
1,1.18409999999404,"true",0,2,1,1
1,0.664900000005961,"true",1,2,1,1
1,0.910600000008941,"true",1,1,1,1
1,0.734100000008941,"true",0,1,2,1
1,0.590600000008941,"true",1,1,1,1
1,0.95970000000298,"false",0,1,1,0
1,0.65359999999404,"true",0,1,1,1
1,0.77390000000596,"true",1,0,0,1
1,0.929199999988079,"true",1,1,1,1
1,0.69420000000298,"false",1,0,0,0
1,1.06180000001192,"true",0,2,1,1
1,0.64709999999404,"true",0,0,0,1
1,0.7925,"true",0,1,1,1
1,0.83820000000298,"true",1,1,1,1
1,0.66470000000298,"true",1,1,1,1
1,0.54220000000298,"true",0,2,1,1
1,0.582399999991059,"true",0,0,0,1
1,0.542300000011921,"true",0,1,1,1
1,0.62290000000596,"false",1,2,1,0
1,1.01670000000298,"false",0,2,1,0
1,0.68279999999702,"true",0,1,1,1
1,0.69390000000596,"true",0,2,1,1
1,0.927699999988079,"true",1,2,1,1
1,0.70059999999404,"true",1,1,1,1
1,0.615899999991059,"true",0,1,1,1
1,0.46329999999702,"true",0,2,1,1
1,0.647,"true",0,2,2,1
1,0.93279999999702,"true",1,1,1,1
1,0.79209999999404,"true",1,1,1,1
1,0.73179999999702,"true",0,2,1,1
1,0.68670000000298,"true",0,2,1,1
1,0.421699999988079,"false",1,0,0,0
1,0.7665,"true",1,1,1,1
1,1.03629999999702,"true",1,1,1,1
1,1.14840000000596,"true",1,2,1,1
1,0.692099999994039,"true",0,2,2,1
1,0.982399999991059,"true",0,0,0,1
1,0.84759999999404,"true",1,1,1,1
1,0.694,"true",1,0,0,1
1,0.735300000011921,"true",1,1,1,1
1,0.67579999999702,"true",0,2,1,1
1,0.821300000011921,"false",0,0,0,0
1,0.88629999999702,"true",0,0,0,1
1,0.95759999999404,"true",0,2,1,1
1,1.03840000000596,"false",1,2,1,0
1,1.2785,"false",0,0,0,0
1,0.51629999999702,"true",0,0,0,1
1,0.668,"true",1,1,1,1
1,1.006,"true",1,1,1,1
1,0.89390000000596,"true",0,0,0,1
1,0.83040000000596,"false",0,0,0,0
1,0.74,"true",1,1,1,1
1,0.439100000008941,"true",0,0,0,1
1,0.97490000000596,"true",0,1,2,1
1,0.78179999999702,"true",1,0,0,1
1,0.517199999988079,"true",0,1,1,1
1,0.407399999991059,"true",0,2,2,1
1,0.70129999999702,"true",0,1,2,1
1,0.67809999999404,"true",1,0,0,1
1,0.65259999999404,"true",0,0,0,1
1,0.81470000000298,"false",1,1,1,0
1,0.42120000000298,"true",0,1,1,1
1,0.78120000000298,"true",0,1,1,1
1,0.82190000000596,"true",0,1,2,1
1,0.61429999999702,"true",0,1,1,1
1,0.70820000000298,"true",0,2,1,1
1,0.94359999999404,"false",0,2,1,0
1,1.16570000000298,"false",0,1,1,0
1,0.959,"false",0,1,1,0
1,0.68540000000596,"true",1,1,1,1
1,0.764,"true",1,2,1,1
1,0.605,"true",1,2,1,1
1,0.81329999999702,"true",0,1,2,1
1,0.59020000000298,"true",0,2,2,1
1,0.885100000008941,"false",1,2,1,0
1,0.63940000000596,"true",1,2,1,1
1,0.997399999991059,"true",0,0,0,1
1,0.683300000011921,"true",1,0,0,1
1,0.43640000000596,"true",0,0,0,1
1,1.10829999999702,"false",0,1,2,0
1,0.7575,"true",0,1,1,1
1,0.876600000008941,"true",1,2,1,1
1,0.722699999988079,"true",0,1,1,1
1,0.998800000011921,"true",0,0,0,1
1,0.614300000011921,"false",1,1,1,0
1,0.81379999999702,"true",1,2,1,1
1,0.38920000000298,"true",0,2,1,1
1,0.49970000000298,"true",0,1,2,1
1,0.85559999999404,"true",1,1,1,1
1,0.80529999999702,"true",0,2,2,1
1,0.91770000000298,"true",0,2,1,1
1,0.87629999999702,"true",1,0,0,1
1,0.757300000011921,"true",0,1,2,1
1,0.693,"true",0,2,1,1
1,0.4355,"true",0,2,1,1
1,0.63540000000596,"true",0,1,2,1
1,0.72370000000298,"false",1,1,1,0
1,0.710099999994039,"false",0,0,0,0
1,0.49209999999404,"true",0,2,1,1
1,0.74920000000298,"false",1,1,1,0
1,0.747899999991059,"true",1,0,0,1
1,1.37990000000596,"false",0,1,2,0
1,0.804,"true",0,2,1,1
1,0.781300000011921,"true",1,2,1,1
1,0.932,"true",1,2,1,1
1,0.763399999991059,"true",1,2,1,1
1,0.890599999994039,"true",1,1,1,1
1,0.70940000000596,"true",1,0,0,1
1,1.2055,"true",1,0,0,1
1,0.661,"true",1,2,1,1
1,0.733800000011921,"true",0,2,1,1
1,0.894,"true",1,2,1,1
1,0.814300000011921,"true",0,0,0,1
1,0.75629999999702,"true",1,1,1,1
1,0.84629999999702,"true",0,1,1,1
1,0.84479999999702,"false",1,1,1,0
1,1.05590000000596,"false",0,2,1,0
1,0.94020000000298,"true",1,2,1,1
1,0.750399999991059,"false",1,1,1,0
1,0.477800000011921,"true",0,0,0,1
1,0.96440000000596,"true",1,2,1,1
1,0.868399999991059,"true",1,0,0,1
1,0.74059999999404,"true",0,1,2,1
1,0.66029999999702,"false",0,1,1,0
1,0.644599999994039,"true",1,1,1,1
1,0.764899999991059,"true",1,1,1,1
1,0.694099999994039,"true",1,1,1,1
1,0.84440000000596,"false",0,2,1,0
1,0.811300000011921,"true",1,2,1,1
1,0.868,"true",0,1,1,1
1,0.717899999991059,"false",1,1,1,0
1,0.693,"true",1,2,1,1
1,0.52379999999702,"true",0,0,0,1
1,0.81440000000596,"true",0,1,1,1
1,0.717,"true",0,2,1,1
1,0.60520000000298,"true",1,1,1,1
1,0.764599999994039,"false",1,2,1,0
1,0.85220000000298,"false",1,2,1,0
1,0.802399999991059,"true",1,2,1,1
1,0.7805,"true",1,1,1,1
1,1.01229999999702,"true",0,2,1,1
1,0.676,"true",0,2,1,1
1,0.53770000000298,"true",0,2,2,1
1,0.862100000008941,"false",0,1,1,0
1,0.89990000000596,"true",1,2,1,1
1,0.73909999999404,"false",0,0,0,0
1,0.66140000000596,"false",0,2,1,0
1,1.10639999999106,"true",1,2,1,1
1,0.762800000011921,"true",0,2,1,1
1,0.63729999999702,"true",0,1,1,1
1,0.442100000008941,"true",0,2,2,1
1,0.57359999999404,"true",0,2,1,1
1,0.42070000000298,"true",0,2,2,1
1,0.90840000000596,"false",0,2,2,0
1,0.46,"false",1,2,1,0
1,0.66829999999702,"false",0,1,1,0
1,0.838100000008941,"true",1,2,1,1
1,1.002,"true",1,2,1,1
1,0.89179999999702,"true",1,0,0,1
1,0.76979999999702,"true",0,1,1,1
1,1.08329999999702,"false",0,0,0,0
1,0.77220000000298,"true",0,1,1,1
1,0.66579999999702,"true",1,1,1,1
1,0.68470000000298,"false",0,1,1,0
1,0.609400000005961,"true",1,1,1,1
1,0.72540000000596,"true",1,2,1,1
1,0.52370000000298,"true",0,2,1,1
1,0.910199999988079,"false",0,2,2,0
1,0.63020000000298,"true",0,1,2,1
1,0.58029999999702,"true",1,0,0,1
1,0.669600000008941,"true",0,2,2,1
1,0.38959999999404,"true",0,2,2,1
1,0.85420000000298,"false",1,2,1,0
1,0.86529999999702,"false",0,1,1,0
1,0.81329999999702,"true",0,0,0,1
1,0.594699999988079,"true",1,1,1,1
1,0.66279999999702,"true",0,0,0,1
1,0.90859999999404,"true",0,1,1,1
1,0.63629999999702,"true",1,0,0,1
1,0.48870000000298,"true",0,2,2,1
1,0.739899999991059,"true",0,0,0,1
1,1.17309999999404,"false",0,1,1,0
1,0.773,"true",0,2,1,1
1,0.685100000008941,"true",0,1,1,1
1,0.77690000000596,"true",0,2,2,1
1,0.501399999991059,"true",0,0,0,1
1,0.37929999999702,"true",0,1,2,1
1,0.85970000000298,"true",1,1,1,1
1,0.69590000000596,"true",0,1,2,1
1,0.76879999999702,"true",0,2,2,1
2,1.88,"true",0,1,1,1
2,0.878799999713898,"true",1,1,1,1
2,1.47610000038147,"false",1,1,1,0
2,2.22440000009537,"true",0,2,2,1
2,1.48780000019073,"false",1,1,1,0
2,0.8685,"true",0,1,2,1
2,1.0532000002861,"true",0,2,1,1
2,0.926,"false",0,1,2,0
2,1.19859999990463,"true",0,0,0,1
2,1.21419999980927,"true",1,1,1,1
2,0.901199999809265,"false",0,1,1,0
2,0.805800000190735,"true",1,1,1,1
2,1.20740000009537,"false",0,1,1,0
2,0.780700000286102,"true",1,1,1,1
2,0.694900000095367,"false",0,2,1,0
2,1.34890000009537,"true",0,0,0,1
2,1.35909999990463,"true",0,2,1,1
2,0.992800000190735,"true",0,2,2,1
2,0.693599999904633,"true",1,2,1,1
2,1.23340000009537,"true",0,1,2,1
2,1.07309999990463,"true",1,1,1,1
2,0.829299999713898,"true",0,2,1,1
2,0.774300000190735,"true",1,2,1,1
2,0.860400000095367,"true",0,0,0,1
2,0.695300000190735,"false",1,2,1,0
2,0.525099999904633,"true",0,0,0,1
2,0.494199999809265,"true",0,1,1,1
2,0.671799999713898,"false",0,1,1,0
2,0.54210000038147,"true",0,0,0,1
2,0.565900000095367,"true",1,1,1,1
2,0.668199999809265,"false",0,1,1,0
2,0.8195,"false",0,0,0,0
2,0.7805,"false",0,1,1,0
2,0.629800000190735,"false",0,2,1,0
2,0.694099999904633,"true",0,1,2,1
2,0.644400000095367,"false",1,1,1,0
2,0.788299999713898,"true",1,0,0,1
2,1.2135,"true",0,2,1,1
2,0.853900000095367,"true",0,1,1,1
2,0.717699999809265,"true",1,1,1,1
2,0.587099999904633,"true",1,2,1,1
2,0.614,"false",1,1,1,0
2,0.661800000190735,"true",1,2,1,1
2,1.49819999980927,"false",1,2,1,0
2,0.998,"true",0,2,1,1
2,0.939599999904633,"true",0,2,2,1
2,0.9875,"true",0,1,1,1
2,0.815799999713898,"true",0,2,1,1
2,0.98,"false",0,2,1,0
2,1.09769999980927,"true",1,2,1,1
2,1.07730000019073,"true",0,1,2,1
2,1.82380000019073,"true",0,2,2,1
2,1.17340000009537,"true",0,0,0,1
2,0.893599999904633,"true",0,1,2,1
2,1.0975,"true",0,1,2,1
2,0.716800000190735,"true",0,1,1,1
2,0.621699999809265,"true",0,1,2,1
2,0.870200000286102,"true",0,2,2,1
2,0.574699999809265,"true",1,1,1,1
2,0.9565,"true",0,0,0,1
2,0.750299999713898,"false",1,2,1,0
2,0.95539999961853,"true",0,1,2,1
2,0.822200000286102,"false",1,1,1,0
2,2.0787999997139,"false",0,1,1,0
2,1.0315,"false",0,0,0,0
2,0.778900000095367,"true",0,0,0,1
2,1.27739999961853,"false",1,2,1,0
2,1.29319999980927,"true",1,1,1,1
2,0.899800000190735,"true",0,2,2,1
2,0.743,"true",1,2,1,1
2,0.830400000095367,"true",1,1,1,1
2,1.02240000009537,"true",0,1,1,1
2,0.780099999904633,"true",1,0,0,1
2,0.86960000038147,"true",0,2,1,1
2,0.724900000095367,"false",0,0,0,0
2,1.41040000009537,"true",1,2,1,1
2,0.932400000095367,"true",1,2,1,1
2,1.43190000009537,"true",0,1,1,1
2,0.723199999809265,"true",0,1,1,1
2,1.14030000019073,"true",0,2,2,1
2,0.964,"true",0,1,2,1
2,0.704700000286102,"true",0,1,2,1
2,0.700700000286102,"false",1,2,1,0
2,1.08339999961853,"true",0,2,1,1
2,0.642900000095367,"true",0,2,1,1
2,0.644900000095367,"false",0,2,2,0
2,0.9165,"true",1,0,0,1
2,0.8585,"false",0,2,2,0
2,0.840300000190735,"true",0,1,1,1
2,0.838400000095367,"true",0,2,2,1
2,0.65260000038147,"true",0,0,0,1
2,1.49140000009537,"false",1,1,1,0
2,1.04480000019073,"false",1,1,1,0
2,0.732599999904633,"false",1,0,0,0
2,0.6585,"true",0,2,1,1
2,0.528099999904633,"true",0,2,1,1
2,0.500699999809265,"true",0,1,2,1
2,0.845,"true",0,1,1,1
2,0.731799999713898,"true",1,2,1,1
2,0.619400000095367,"true",0,0,0,1
2,1.1002999997139,"false",1,0,0,0
2,0.796599999904633,"false",0,1,1,0
2,0.971800000190735,"true",0,1,2,1
2,0.80139999961853,"true",1,0,0,1
2,0.8045,"true",1,0,0,1
2,1.9155,"true",1,0,0,1
2,0.706200000286102,"true",1,0,0,1
2,1.4467999997139,"false",1,2,1,0
2,1.15490000009537,"true",0,2,2,1
2,1.2105,"true",0,2,1,1
2,0.723700000286102,"true",1,2,1,1
2,0.803599999904633,"true",1,1,1,1
2,0.98910000038147,"true",0,2,2,1
2,0.707699999809265,"true",0,1,2,1
2,0.7975,"true",0,2,1,1
2,0.565099999904633,"true",0,2,1,1
2,0.682799999713898,"true",0,1,1,1
2,0.789300000190735,"false",1,1,1,0
2,0.676199999809265,"true",1,1,1,1
2,0.675800000190735,"true",1,0,0,1
2,0.941200000286102,"true",0,2,2,1
2,0.7395,"true",0,0,0,1
2,0.475599999904633,"true",0,2,1,1
2,0.4405,"true",0,1,2,1
2,0.838300000190735,"false",1,2,1,0
2,0.643800000190735,"true",1,0,0,1
2,1.22780000019073,"true",0,2,2,1
2,0.595300000190735,"true",0,0,0,1
2,0.7015,"true",1,0,0,1
2,0.628199999809265,"true",0,2,1,1
2,0.683800000190735,"true",0,2,1,1
2,0.657599999904633,"false",1,2,1,0
2,0.598300000190735,"true",1,0,0,1
2,0.663599999904633,"true",0,1,1,1
2,1.13769999980927,"true",1,1,1,1
2,0.949699999809265,"true",0,1,1,1
2,1.01740000009537,"true",1,1,1,1
2,0.9245,"true",1,1,1,1
2,0.98889999961853,"false",0,0,0,0
2,1.01630000019073,"true",0,0,0,1
2,1.5315,"false",1,1,1,0
2,0.715800000190735,"true",1,1,1,1
2,0.669900000095367,"true",1,1,1,1
2,2.0665,"true",0,2,1,1
2,1.95409999990463,"false",1,2,1,0
2,0.91989999961853,"true",0,0,0,1
2,1.4675,"false",1,2,1,0
2,0.825799999713898,"false",0,0,0,0
2,1.05280000019073,"false",1,1,1,0
2,0.911099999904633,"false",0,0,0,0
2,0.697700000286102,"true",0,2,1,1
2,0.418400000095367,"true",0,2,1,1
2,0.762700000286102,"false",1,0,0,0
2,1.25759999990463,"true",0,0,0,1
2,0.619299999713898,"true",0,2,1,1
2,0.698,"true",1,1,1,1
2,1.0105,"false",0,2,2,0
2,0.708400000095367,"true",0,2,1,1
2,0.803299999713898,"false",0,0,0,0
2,0.691199999809265,"true",1,2,1,1
2,0.771,"true",0,0,0,1
2,0.729099999904633,"true",1,2,1,1
2,0.89,"true",0,2,1,1
2,0.817700000286102,"true",1,2,1,1
2,0.618,"true",0,1,1,1
2,0.44689999961853,"true",0,0,0,1
2,0.516,"true",0,2,1,1
2,0.603200000286102,"false",1,1,1,0
2,0.595099999904633,"false",1,2,1,0
2,0.620599999904633,"true",0,1,1,1
2,0.538599999904633,"true",0,0,0,1
2,0.62439999961853,"true",1,2,1,1
2,0.692200000286102,"true",1,2,1,1
2,0.547900000095367,"true",0,0,0,1
2,0.716200000286102,"false",0,1,2,0
2,0.641900000095367,"false",0,2,1,0
2,0.52460000038147,"true",0,0,0,1
2,0.790900000095367,"true",1,0,0,1
2,1.41530000019073,"false",1,2,1,0
2,0.636799999713898,"true",0,1,1,1
2,1.10119999980927,"true",0,1,1,1
2,1.0925,"false",1,0,0,0
2,0.737199999809265,"false",0,2,1,0
2,0.92460000038147,"false",1,0,0,0
2,0.676099999904633,"true",1,0,0,1
2,0.634699999809265,"false",1,2,1,0
2,0.562599999904633,"true",0,2,2,1
2,0.80589999961853,"false",0,2,1,0
2,0.587300000190735,"true",1,1,1,1
2,0.794800000190735,"false",0,1,1,0
2,0.70260000038147,"false",0,1,1,0
2,0.533199999809265,"true",0,1,1,1
2,0.650800000190735,"true",1,2,1,1
2,0.666300000190735,"true",1,2,1,1
2,0.686799999713898,"true",0,0,0,1
2,0.563800000190735,"true",1,0,0,1
2,0.767700000286102,"true",0,1,1,1
2,0.681900000095367,"true",0,1,1,1
2,0.593599999904633,"false",1,0,0,0
2,0.602400000095367,"true",0,0,0,1
2,0.682200000286102,"true",1,2,1,1
2,0.521599999904633,"true",1,0,0,1
2,0.729,"true",1,2,1,1
