"subj_idx","rt","response","tgtPos","rwdType","colMatch"
2,0.838400000095367,1,0,2,2
2,0.65260000038147,1,0,0,0
2,0.500699999809265,1,0,1,2
2,0.619400000095367,1,0,0,0
2,0.971800000190735,1,0,1,2
2,1.15490000009537,1,0,2,2
2,0.98910000038147,1,0,2,2
2,0.707699999809265,1,0,1,2
2,0.941200000286102,1,0,2,2
2,0.7395,1,0,0,0
2,0.4405,1,0,1,2
2,1.22780000019073,1,0,2,2
2,0.595300000190735,1,0,0,0
2,0.98889999961853,0,0,0,0
2,1.01630000019073,1,0,0,0
2,0.91989999961853,1,0,0,0
2,0.825799999713898,0,0,0,0
2,0.911099999904633,0,0,0,0
2,1.25759999990463,1,0,0,0
2,1.0105,0,0,2,2
2,0.803299999713898,0,0,0,0
2,0.771,1,0,0,0
2,0.44689999961853,1,0,0,0
2,0.538599999904633,1,0,0,0
2,0.547900000095367,1,0,0,0
2,0.716200000286102,0,0,1,2
2,0.52460000038147,1,0,0,0
2,0.562599999904633,1,0,2,2
2,0.686799999713898,1,0,0,0
2,0.602400000095367,1,0,0,0
2,0.810099999904633,1,0,1,2
2,0.6125,1,0,0,0
2,0.747099999904633,1,0,2,2
2,0.4735,1,0,0,0
2,0.55510000038147,1,0,0,0
2,0.699099999904633,1,0,1,2
2,0.8505,1,0,0,0
2,0.676599999904633,1,0,0,0
2,0.569900000095367,0,0,2,2
2,0.770400000095367,1,0,0,0
2,0.632,1,0,0,0
3,0.814400000095367,1,0,0,0
3,2.01089999985695,0,0,0,0
3,1.94,1,0,0,0
3,1.3075,1,0,0,0
3,1.10870000004768,1,0,0,0
3,0.890799999952316,1,0,2,2
3,1.18710000014305,1,0,0,0
3,0.768700000047684,1,0,2,2
3,1.32370000004768,1,0,1,2
3,0.747600000143051,1,0,0,0
3,0.968100000143051,1,0,0,0
3,0.921799999952316,1,0,0,0
3,1.07479999995232,1,0,0,0
3,1.10579999995232,1,0,0,0
3,0.665700000047684,1,0,0,0
3,0.754200000047684,1,0,0,0
3,0.679899999856949,1,0,2,2
3,1.38590000009537,1,0,1,2
3,1.28579999995232,1,0,0,0
3,0.757700000047684,1,0,2,2
3,0.633599999904633,1,0,0,0
3,1.552,1,0,1,2
3,1.001,0,0,1,2
3,0.7045,1,0,1,2
3,1.08229999995232,1,0,0,0
3,1.58420000004768,1,0,2,2
3,0.968799999952316,1,0,2,2
3,0.900299999952316,1,0,0,0
3,0.777199999809265,1,0,1,2
3,0.791399999856949,1,0,1,2
3,1.36229999995232,1,0,0,0
3,1.00090000009537,1,0,1,2
3,1.10510000014305,0,0,0,0
3,0.5375,1,0,1,2
3,0.814200000047684,1,0,2,2
3,0.975799999952316,1,0,0,0
3,0.880799999952316,1,0,2,2
3,1.08160000014305,1,0,0,0
3,0.848100000143051,1,0,2,2
3,0.793700000047684,1,0,0,0
3,0.824299999952316,1,0,0,0
3,1.06259999990463,1,0,0,0
3,0.909900000095367,1,0,0,0
3,0.864899999856949,1,0,1,2
3,1.199,0,0,0,0
3,1.59440000009537,1,0,0,0
3,0.625099999904633,1,0,0,0
3,1.07770000004768,1,0,1,2
3,0.9085,1,0,0,0
3,0.862599999904633,0,0,0,0
3,0.966699999809265,1,0,2,2
3,0.799799999952316,0,0,0,0
3,1.15229999995232,1,0,1,2
3,0.825400000095367,1,0,2,2
3,1.191,1,0,1,2
3,1.02010000014305,1,0,0,0
3,1.17429999995232,0,0,2,2
3,0.659900000095367,1,0,0,0
3,1.05370000004768,1,0,0,0
3,0.825199999809265,1,0,1,2
3,1.13379999995232,1,0,1,2
3,0.921900000095367,0,0,1,2
3,0.791100000143051,1,0,2,2
3,1.15879999995232,1,0,2,2
3,1.20609999990463,1,0,2,2
3,0.679799999952316,1,0,2,2
3,1.68410000014305,0,0,0,0
3,0.908900000095367,1,0,1,2
3,1.07190000009537,0,0,2,2
3,0.878799999952316,1,0,2,2
3,0.880400000095367,1,0,1,2
3,1.13179999995232,1,0,0,0
4,0.629399999991059,1,0,0,0
4,0.95579999999702,0,0,1,2
4,0.976899999991059,1,0,0,0
4,0.60529999999702,1,0,2,2
4,0.767399999991059,1,0,2,2
4,0.647399999991059,0,0,1,2
4,0.69479999999702,1,0,0,0
4,0.76609999999404,1,0,0,0
4,0.43340000000596,1,0,0,0
4,0.98070000000298,1,0,0,0
4,0.62329999999702,1,0,0,0
4,1.18520000000298,0,0,1,2
4,0.43859999999404,1,0,2,2
4,0.68729999999702,1,0,0,0
4,1.45529999999702,1,0,1,2
4,1.21409999999404,1,0,1,2
4,0.60790000000596,1,0,2,2
4,0.533,1,0,0,0
4,0.404899999991059,1,0,0,0
4,0.89470000000298,0,0,0,0
4,0.72679999999702,0,0,0,0
4,0.965600000008941,0,0,1,2
4,0.6985,0,0,1,2
4,0.565899999991059,1,0,0,0
4,0.748100000008941,1,0,0,0
4,0.652600000008941,1,0,0,0
4,0.566,1,0,0,0
4,0.39629999999702,0,0,0,0
4,0.43659999999404,1,0,0,0
4,0.83809999999404,1,0,0,0
4,0.78209999999404,1,0,0,0
4,0.63979999999702,0,0,2,2
4,0.5405,1,0,2,2
4,0.733100000008941,0,0,1,2
4,0.627899999991059,1,0,0,0
4,0.76270000000298,1,0,1,2
4,0.87709999999404,0,0,2,2
4,0.89190000000596,0,0,0,0
4,0.7655,0,0,2,2
4,0.59,1,0,1,2
4,1.06889999999106,0,0,2,2
4,0.66129999999702,1,0,1,2
4,0.76540000000596,1,0,2,2
4,0.94829999999702,1,0,0,0
4,0.57279999999702,1,0,1,2
4,0.6745,1,0,2,2
4,0.715199999988079,1,0,2,2
4,0.491899999991059,1,0,2,2
4,0.67720000000298,1,0,1,2
4,1.01959999999404,0,0,2,2
4,0.76520000000298,1,0,0,0
4,0.637600000008941,1,0,0,0
4,0.64520000000298,1,0,0,0
4,0.83690000000596,1,0,0,0
4,0.47479999999702,1,0,0,0
4,0.540100000008941,1,0,2,2
4,0.67520000000298,1,0,0,0
4,0.588600000008941,0,0,0,0
4,0.56309999999404,1,0,1,2
4,0.640599999994039,0,0,1,2
4,1.04940000000596,0,0,1,2
4,1.0195,1,0,0,0
4,0.58120000000298,1,0,0,0
4,0.56390000000596,1,0,0,0
4,0.51690000000596,1,0,2,2
4,0.61120000000298,1,0,2,2
4,0.50120000000298,1,0,0,0
4,0.70679999999702,0,0,2,2
4,0.73159999999404,1,0,1,2
4,0.82879999999702,1,0,0,0
4,0.773199999988079,1,0,1,2
4,0.83779999999702,0,0,0,0
5,0.734400000035763,1,0,2,2
5,1.02560000002384,1,0,2,2
5,1.18639999997616,1,0,0,0
5,1.17610000002384,1,0,0,0
5,0.415899999976158,0,0,0,0
5,0.329300000011921,1,0,2,2
5,0.657399999976158,1,0,1,2
5,1.31780000001192,0,0,0,0
5,0.67,1,0,1,2
5,0.424599999964237,1,0,2,2
5,0.613299999952316,0,0,2,2
5,0.497200000047684,0,0,2,2
5,0.689300000011921,0,0,0,0
5,0.888899999976158,1,0,2,2
5,0.469899999976158,1,0,1,2
5,0.912699999988079,1,0,2,2
5,0.640300000011921,1,0,1,2
5,0.751900000035763,0,0,0,0
5,0.658600000023842,1,0,0,0
5,0.488100000023842,0,0,0,0
5,0.734799999952316,1,0,0,0
5,0.634100000023842,0,0,0,0
5,0.590300000011921,0,0,2,2
5,0.623699999988079,1,0,1,2
5,0.800600000023842,0,0,0,0
5,0.7225,0,0,0,0
5,0.605799999952316,0,0,2,2
5,1.95169999998808,1,0,1,2
5,0.727399999976158,1,0,1,2
5,0.687099999964237,0,0,0,0
5,0.582300000011921,1,0,0,0
5,0.9735,1,0,0,0
5,1.67410000002384,0,0,2,2
5,0.863100000023842,0,0,0,0
5,0.413699999988079,1,0,0,0
5,0.582700000047684,1,0,0,0
5,2.45360000002384,0,0,2,2
5,0.470100000023842,0,0,0,0
5,0.765900000035763,1,0,1,2
5,0.970199999988079,1,0,2,2
5,0.799300000011921,0,0,2,2
5,1.455,0,0,0,0
5,0.864400000035763,1,0,1,2
5,0.8535,1,0,0,0
5,0.683899999976158,0,0,0,0
5,0.493699999988079,0,0,2,2
5,0.492099999964237,1,0,0,0
5,0.354300000011921,0,0,0,0
6,1.08380000019073,0,0,0,0
6,1.703,0,0,2,2
6,1.21130000019073,0,0,0,0
6,1.6352999997139,0,0,0,0
6,2.06759999990463,1,0,2,2
6,1.91440000009537,1,0,1,2
6,0.9065,1,0,2,2
6,0.754199999809265,1,0,0,0
6,0.705400000095367,1,0,1,2
6,0.514800000190735,1,0,0,0
6,0.665699999809265,1,0,0,0
6,0.79510000038147,1,0,0,0
6,0.954300000190735,1,0,2,2
6,0.827400000095367,1,0,1,2
6,0.675200000286102,1,0,1,2
6,0.9915,0,0,1,2
6,0.690200000286102,1,0,0,0
6,0.888700000286102,1,0,2,2
6,0.722599999904633,1,0,2,2
6,0.954199999809265,0,0,2,2
6,0.7845,1,0,2,2
6,0.678199999809265,1,0,0,0
6,0.640599999904633,1,0,1,2
6,1.01080000019073,1,0,1,2
6,0.978799999713898,1,0,0,0
6,0.927900000095367,1,0,0,0
6,1.07280000019073,0,0,1,2
6,0.843300000190735,1,0,0,0
6,0.745400000095367,1,0,1,2
6,0.56639999961853,1,0,0,0
6,1.23890000009537,1,0,2,2
6,0.8245,1,0,2,2
6,0.594599999904633,1,0,0,0
6,0.912400000095367,1,0,1,2
6,1.08830000019073,1,0,0,0
6,0.930400000095367,0,0,2,2
6,0.745799999713898,1,0,0,0
6,0.544700000286102,1,0,2,2
6,0.528,0,0,0,0
6,0.665900000095367,1,0,1,2
6,0.568400000095367,1,0,0,0
6,0.744,1,0,0,0
6,0.904299999713898,0,0,0,0
6,0.601199999809265,1,0,2,2
6,0.767099999904633,1,0,1,2
6,1.17730000019073,1,0,0,0
6,0.967599999904633,0,0,0,0
6,0.77460000038147,1,0,1,2
6,0.647900000095367,1,0,0,0
6,0.727099999904633,1,0,1,2
6,0.591300000190735,1,0,0,0
6,0.63010000038147,1,0,2,2
6,0.8595,1,0,0,0
6,0.537200000286102,1,0,0,0
6,0.646699999809265,1,0,1,2
6,0.927699999809265,1,0,0,0
6,0.560400000095367,1,0,1,2
6,0.759800000190735,1,0,0,0
6,0.989799999713898,1,0,0,0
6,0.974099999904633,1,0,0,0
6,0.58089999961853,1,0,1,2
6,0.864599999904633,0,0,2,2
6,0.560800000190735,1,0,2,2
6,0.7965,0,0,2,2
6,0.694300000190735,1,0,0,0
6,0.713,1,0,2,2
6,0.9205,1,0,0,0
6,0.877699999809265,1,0,1,2
6,0.6955,1,0,0,0
6,0.791799999713898,1,0,0,0
6,0.759,1,0,0,0
6,0.917900000095367,1,0,0,0
7,1.5045,1,0,2,2
7,2.06739999997616,0,0,2,2
7,1.13319999998808,1,0,2,2
7,1.188,1,0,0,0
7,1.40179999995232,1,0,2,2
7,1.082,1,0,2,2
7,1.31669999998808,1,0,0,0
7,1.26010000002384,1,0,0,0
7,0.745399999976158,0,0,1,2
7,1.75469999998808,1,0,2,2
7,1.16909999996424,1,0,0,0
7,2.49030000001192,1,0,1,2
7,1.248,1,0,2,2
7,0.944,1,0,1,2
7,0.898699999988079,1,0,0,0
7,1.481,1,0,1,2
7,0.962600000023842,1,0,1,2
7,0.8185,1,0,0,0
7,1.02710000002384,0,0,2,2
7,0.489900000035763,1,0,0,0
7,1.043,1,0,2,2
7,1.161,1,0,1,2
7,1.09009999996424,0,0,0,0
7,1.42430000001192,1,0,0,0
7,1.08939999997616,0,0,2,2
7,2.21610000002384,0,0,0,0
7,0.983399999976158,1,0,2,2
7,0.752899999976158,0,0,0,0
7,1.329,0,0,1,2
7,0.751,1,0,2,2
7,1.08289999997616,1,0,0,0
7,0.657899999976158,1,0,0,0
7,0.8105,1,0,0,0
7,1.02759999996424,0,0,1,2
7,0.744299999952316,1,0,0,0
7,0.721400000035763,1,0,0,0
7,1.01810000002384,1,0,1,2
7,1.00010000002384,1,0,0,0
7,0.896800000011921,1,0,0,0
7,0.680399999976158,0,0,0,0
7,0.848100000023842,1,0,2,2
7,0.615399999976158,1,0,2,2
7,1.46309999996424,0,0,0,0
7,0.625400000035763,1,0,1,2
7,0.705899999976158,1,0,1,2
7,0.887,1,0,0,0
7,1.00930000001192,0,0,0,0
7,0.798899999976158,1,0,0,0
7,0.446099999964237,1,0,0,0
7,0.832199999988079,0,0,0,0
7,0.823099999964237,1,0,1,2
7,0.792,1,0,0,0
7,0.781800000011921,1,0,0,0
7,0.7995,0,0,0,0
7,0.493699999988079,1,0,0,0
7,0.830800000011921,1,0,2,2
7,1.03360000002384,1,0,0,0
7,0.8875,1,0,0,0
7,0.968300000011921,0,0,1,2
7,0.416800000011921,1,0,1,2
7,1.07880000001192,0,0,2,2
7,0.559,1,0,0,0
7,0.551300000011921,1,0,1,2
7,0.9665,1,0,1,2
7,0.7195,0,0,0,0
7,0.724099999964237,1,0,1,2
7,0.448600000023842,1,0,0,0
7,0.766399999976158,0,0,2,2
7,0.472600000023842,1,0,2,2
7,0.5115,1,0,1,2
7,0.887199999988079,0,0,0,0
7,0.854699999988079,0,0,0,0
8,0.7115,0,0,1,2
8,1.0175,1,0,1,2
8,1.00639999997616,0,0,2,2
8,1.13710000002384,1,0,0,0
8,1.58629999995232,0,0,0,0
8,1.21669999998808,1,0,0,0
8,0.703400000035763,1,0,0,0
8,0.802800000011921,1,0,0,0
8,0.8245,0,0,2,2
8,1.05469999998808,1,0,0,0
8,0.769400000035763,0,0,0,0
8,0.770600000023842,0,0,0,0
8,0.920399999976158,1,0,2,2
8,1.35270000004768,1,0,0,0
8,0.679300000011921,1,0,0,0
8,0.487199999988079,1,0,0,0
8,0.479600000023842,1,0,1,2
8,0.687200000047684,0,0,0,0
8,1.93589999997616,1,0,1,2
8,0.406699999988079,0,0,0,0
8,0.606800000011921,0,0,1,2
8,0.775300000011921,0,0,1,2
8,1.31219999998808,1,0,2,2
8,0.943800000011921,1,0,0,0
8,0.9425,1,0,1,2
8,0.719699999988079,1,0,2,2
8,1.03160000002384,0,0,2,2
8,0.639199999988079,0,0,2,2
8,0.767199999988079,0,0,0,0
8,0.4395,1,0,2,2
8,0.574800000011921,1,0,1,2
8,0.936399999976158,0,0,1,2
8,0.6835,0,0,2,2
8,0.590399999976158,1,0,0,0
8,1.27730000001192,1,0,0,0
8,0.791,1,0,2,2
8,0.559300000011921,1,0,1,2
8,0.446899999976158,1,0,1,2
8,0.485899999976158,1,0,0,0
8,0.678600000023842,1,0,0,0
8,0.510400000035763,1,0,0,0
8,0.438100000023842,1,0,0,0
8,0.430800000011921,1,0,0,0
8,0.485700000047684,1,0,2,2
8,0.4105,1,0,0,0
8,0.519600000023842,1,0,0,0
8,0.452899999976158,1,0,2,2
8,0.8925,0,0,1,2
8,0.503400000035763,1,0,2,2
8,0.414699999988079,1,0,0,0
8,0.895300000011921,0,0,1,2
8,1.0685,0,0,2,2
8,0.910599999964237,0,0,2,2
8,0.558900000035763,1,0,0,0
8,0.670899999976158,0,0,0,0
8,1.42089999997616,0,0,1,2
8,0.582699999988079,0,0,1,2
8,1.22040000003576,1,0,1,2
8,0.587099999964237,1,0,0,0
8,1.65059999996424,1,0,0,0
8,1.14870000004768,1,0,1,2
8,0.71,0,0,0,0
8,0.710600000023842,0,0,1,2
8,0.886100000023842,1,0,2,2
8,0.484099999964237,1,0,0,0
8,0.396899999976158,1,0,0,0
8,0.433799999952316,1,0,0,0
8,0.756199999988079,1,0,0,0
8,0.663399999976158,1,0,0,0
8,0.452900000035763,1,0,2,2
8,0.516599999964237,0,0,2,2
8,0.698899999976158,0,0,0,0
9,0.698300000071526,0,0,2,2
9,0.549600000023842,1,0,0,0
9,0.773100000023842,0,0,1,2
9,0.5005,1,0,1,2
9,1.10309999990463,0,0,0,0
9,0.989100000023842,1,0,2,2
9,0.779200000047684,0,0,1,2
9,0.700899999976158,1,0,0,0
9,2.10809999990463,1,0,2,2
9,0.5645,1,0,0,0
9,2.01229999995232,0,0,1,2
9,0.605,1,0,0,0
9,1.093,1,0,0,0
9,0.4915,1,0,2,2
9,0.604,1,0,0,0
9,0.683100000023842,0,0,2,2
9,0.324699999928474,0,0,0,0
9,1.231,0,0,0,0
9,0.355399999976158,1,0,0,0
9,1.33579999995232,0,0,2,2
9,0.521600000023842,1,0,1,2
9,1.0455,1,0,0,0
9,1.201,0,0,0,0
9,0.618200000047684,1,0,1,2
9,0.581799999952316,1,0,0,0
9,0.419600000023842,1,0,0,0
9,1.16680000007153,1,0,0,0
9,0.842700000047684,1,0,1,2
9,0.866200000047684,1,0,0,0
9,1.37720000004768,1,0,0,0
9,0.818099999904633,1,0,2,2
9,0.593399999976158,1,0,2,2
9,0.803300000071526,1,0,0,0
9,1.258,0,0,0,0
9,0.513799999952316,1,0,2,2
9,0.4405,1,0,0,0
9,0.344700000047684,1,0,1,2
9,1.653,0,0,0,0
9,2.04339999997616,0,0,1,2
9,0.371200000047684,1,0,1,2
9,0.3695,1,0,2,2
9,0.978099999904633,1,0,0,0
9,0.721700000047684,0,0,0,0
9,0.736399999976158,1,0,1,2
9,0.906399999976158,1,0,1,2
9,0.600200000047684,0,0,1,2
9,0.575399999976158,1,0,1,2
9,0.685400000095367,1,0,2,2
9,0.434299999952316,1,0,0,0
9,0.457,1,0,0,0
9,1.017,1,0,0,0
9,0.6095,1,0,2,2
9,1.24179999995232,1,0,0,0
9,0.305400000095367,1,0,0,0
9,0.473100000023842,1,0,1,2
9,0.368100000023842,1,0,0,0
9,0.831599999904633,1,0,2,2
9,0.407200000047684,1,0,2,2
9,0.312699999928474,1,0,0,0
9,0.4785,1,0,2,2
9,0.545399999976158,1,0,0,0
9,0.599,1,0,1,2
9,0.358100000023842,1,0,1,2
9,0.570199999928474,1,0,0,0
9,0.471900000095367,1,0,0,0
9,1.01739999997616,1,0,0,0
9,0.534799999952316,1,0,1,2
9,0.776200000047684,1,0,0,0
9,0.368699999928474,1,0,0,0
9,0.425100000023842,1,0,2,2
10,0.80509999999404,1,0,0,0
10,0.676600000008941,0,0,1,2
10,0.8685,1,0,0,0
10,0.844100000008941,0,0,0,0
10,0.71790000000596,1,0,0,0
10,0.388600000008941,0,0,1,2
10,0.87690000000596,1,0,0,0
10,0.804100000008941,1,0,0,0
10,0.46220000000298,1,0,1,2
10,0.82829999999702,1,0,2,2
10,0.842399999991059,0,0,0,0
10,0.824899999991059,1,0,2,2
10,0.661899999991059,1,0,2,2
10,0.84990000000596,1,0,2,2
10,0.8115,1,0,2,2
10,0.90879999999702,0,0,0,0
10,0.762899999991059,1,0,0,0
10,0.73290000000596,1,0,0,0
10,0.4035,0,0,0,0
10,0.74459999999404,1,0,2,2
10,0.8185,0,0,2,2
10,0.8415,0,0,0,0
10,0.6005,1,0,2,2
10,0.5545,1,0,0,0
10,0.699099999994039,0,0,2,2
10,0.60420000000298,1,0,0,0
10,0.449300000011921,1,0,0,0
10,0.40979999999702,1,0,0,0
10,0.38720000000298,1,0,1,2
10,0.33779999999702,1,0,0,0
10,0.55959999999404,1,0,1,2
10,0.476100000008941,1,0,0,0
10,0.379100000008941,1,0,0,0
10,0.729,1,0,1,2
10,0.74659999999404,0,0,2,2
10,0.47879999999702,1,0,0,0
10,0.417,1,0,2,2
10,0.720899999991059,1,0,0,0
10,0.57059999999404,0,0,0,0
10,0.6585,1,0,1,2
10,1.03319999998808,0,0,1,2
10,0.63429999999702,1,0,0,0
10,0.5935,1,0,0,0
10,0.642100000008941,1,0,1,2
10,0.514199999988079,1,0,2,2
10,0.451600000008941,1,0,0,0
10,1.08889999999106,0,0,1,2
10,0.78490000000596,1,0,0,0
10,0.82440000000596,1,0,1,2
10,0.706,0,0,0,0
10,0.47290000000596,1,0,2,2
10,0.78459999999404,1,0,1,2
10,0.56240000000596,1,0,2,2
10,0.415100000008941,1,0,2,2
10,0.45859999999404,1,0,0,0
10,0.34440000000596,1,0,1,2
10,0.78020000000298,1,0,0,0
10,0.539100000008941,0,0,0,0
10,0.69720000000298,1,0,1,2
10,0.45809999999404,1,0,0,0
10,0.666600000008941,1,0,1,2
10,0.832,1,0,2,2
10,0.41559999999404,1,0,2,2
10,0.55079999999702,1,0,0,0
10,0.37790000000596,1,0,2,2
10,0.56779999999702,0,0,0,0
10,0.681600000008941,1,0,0,0
10,0.456,1,0,1,2
10,0.593600000008941,0,0,0,0
10,0.762399999991059,0,0,0,0
10,0.567699999988079,0,0,1,2
11,0.52809999999404,1,0,0,0
11,0.53590000000596,1,0,2,2
11,0.68059999999404,1,0,1,2
11,0.745100000008941,1,0,0,0
11,0.64120000000298,1,0,0,0
11,0.62329999999702,1,0,0,0
11,0.7355,1,0,0,0
11,1.66059999999404,0,0,2,2
11,0.74679999999702,0,0,0,0
11,0.98609999999404,0,0,1,2
11,0.93770000000298,0,0,0,0
11,0.51640000000596,1,0,1,2
11,0.74079999999702,1,0,1,2
11,0.838800000011921,1,0,0,0
11,0.61329999999702,1,0,2,2
11,0.84270000000298,1,0,1,2
11,0.8185,1,0,0,0
11,0.6055,1,0,0,0
11,0.95270000000298,0,0,0,0
11,1.13490000000596,0,0,2,2
11,0.50370000000298,1,0,0,0
11,0.63970000000298,1,0,0,0
11,0.935399999991059,1,0,1,2
11,0.551600000008941,1,0,0,0
11,0.6865,1,0,2,2
11,0.76679999999702,0,0,2,2
11,1.12190000000596,1,0,1,2
11,0.665600000008941,1,0,2,2
11,0.53540000000596,1,0,1,2
11,0.98040000000596,0,0,2,2
11,0.728100000008941,1,0,0,0
11,0.79429999999702,0,0,0,0
11,0.582300000011921,1,0,0,0
11,0.51240000000596,1,0,2,2
11,0.59920000000298,1,0,1,2
11,0.40720000000298,1,0,1,2
