"subj_idx","rt","response","tgtPos","rwdType","colMatch","correct"
2,0.853900000095367,"true",0,1,1,1
2,0.998,"true",0,2,1,1
2,0.9875,"true",0,1,1,1
2,0.815799999713898,"true",0,2,1,1
2,0.98,"false",0,2,1,0
2,0.716800000190735,"true",0,1,1,1
2,2.0787999997139,"false",0,1,1,0
2,1.02240000009537,"true",0,1,1,1
2,0.86960000038147,"true",0,2,1,1
2,1.43190000009537,"true",0,1,1,1
2,0.723199999809265,"true",0,1,1,1
2,1.08339999961853,"true",0,2,1,1
2,0.642900000095367,"true",0,2,1,1
2,0.840300000190735,"true",0,1,1,1
2,0.6585,"true",0,2,1,1
2,0.528099999904633,"true",0,2,1,1
2,0.845,"true",0,1,1,1
2,0.796599999904633,"false",0,1,1,0
2,1.2105,"true",0,2,1,1
2,0.7975,"true",0,2,1,1
2,0.565099999904633,"true",0,2,1,1
2,0.682799999713898,"true",0,1,1,1
2,0.475599999904633,"true",0,2,1,1
2,0.628199999809265,"true",0,2,1,1
2,0.683800000190735,"true",0,2,1,1
2,0.663599999904633,"true",0,1,1,1
2,0.949699999809265,"true",0,1,1,1
2,2.0665,"true",0,2,1,1
2,0.697700000286102,"true",0,2,1,1
2,0.418400000095367,"true",0,2,1,1
2,0.619299999713898,"true",0,2,1,1
2,0.708400000095367,"true",0,2,1,1
2,0.89,"true",0,2,1,1
2,0.618,"true",0,1,1,1
2,0.516,"true",0,2,1,1
2,0.620599999904633,"true",0,1,1,1
2,0.641900000095367,"false",0,2,1,0
2,0.636799999713898,"true",0,1,1,1
2,1.10119999980927,"true",0,1,1,1
2,0.737199999809265,"false",0,2,1,0
2,0.80589999961853,"false",0,2,1,0
2,0.794800000190735,"false",0,1,1,0
2,0.70260000038147,"false",0,1,1,0
2,0.533199999809265,"true",0,1,1,1
2,0.767700000286102,"true",0,1,1,1
2,0.681900000095367,"true",0,1,1,1
2,0.922800000190735,"true",0,1,1,1
2,0.625800000190735,"true",0,1,1,1
2,1.00059999990463,"true",0,1,1,1
2,0.851300000190735,"true",0,1,1,1
2,0.847299999713898,"true",0,2,1,1
2,0.488699999809265,"true",0,2,1,1
2,0.495800000190735,"false",0,1,1,0
2,0.674700000286102,"true",0,2,1,1
2,0.408799999713898,"true",0,2,1,1
2,0.691099999904633,"true",0,1,1,1
2,0.548299999713898,"true",0,1,1,1
2,0.531300000190735,"false",0,2,1,0
2,1.25359999990463,"true",0,2,1,1
3,0.973700000047684,"false",0,2,1,0
3,1.0045,"true",0,1,1,1
3,0.8195,"true",0,1,1,1
3,0.594599999904633,"true",0,2,1,1
3,1.01920000004768,"false",0,2,1,0
3,0.948400000095367,"true",0,1,1,1
3,0.715200000047684,"false",0,2,1,0
3,1.10809999990463,"false",0,1,1,0
3,0.938100000143051,"true",0,2,1,1
3,1.27479999995232,"true",0,1,1,1
3,1.24089999985695,"false",0,2,1,0
3,0.93,"true",0,2,1,1
3,0.889799999952316,"true",0,1,1,1
3,0.940799999952316,"true",0,1,1,1
3,0.809,"false",0,1,1,0
3,0.858699999809265,"true",0,2,1,1
3,0.908399999856949,"true",0,2,1,1
3,1.1625,"true",0,2,1,1
3,0.843099999904633,"true",0,1,1,1
3,1.36289999985695,"true",0,1,1,1
3,0.923099999904633,"true",0,1,1,1
3,0.697699999809265,"true",0,1,1,1
3,0.933,"false",0,2,1,0
3,1.51490000009537,"true",0,1,1,1
3,0.848200000047684,"false",0,2,1,0
3,1.273,"true",0,2,1,1
3,1.28,"true",0,1,1,1
3,1.04820000004768,"false",0,2,1,0
3,1.39440000009537,"false",0,1,1,0
3,1.12219999980927,"true",0,1,1,1
3,0.902600000143051,"false",0,1,1,0
3,1.21569999980927,"false",0,1,1,0
3,1.17559999990463,"false",0,2,1,0
3,1.11179999995232,"true",0,2,1,1
3,0.928299999952316,"true",0,2,1,1
3,0.935099999904633,"true",0,2,1,1
3,1.114,"true",0,2,1,1
3,0.867900000095367,"true",0,1,1,1
3,0.777,"true",0,1,1,1
3,0.776299999952316,"true",0,2,1,1
3,0.774600000143051,"true",0,2,1,1
3,1.04079999995232,"true",0,1,1,1
3,1.01509999990463,"true",0,2,1,1
3,0.895,"true",0,2,1,1
3,1.182,"true",0,1,1,1
3,0.833,"true",0,1,1,1
3,0.933100000143051,"true",0,1,1,1
3,0.641399999856949,"true",0,2,1,1
3,1.07270000004768,"true",0,2,1,1
3,1.03220000004768,"true",0,2,1,1
3,0.928400000095367,"true",0,1,1,1
3,1.07429999995232,"false",0,2,1,0
3,0.7375,"true",0,1,1,1
3,1.07979999995232,"true",0,2,1,1
3,0.783900000095367,"true",0,2,1,1
3,1.22239999985695,"false",0,1,1,0
3,0.862699999809265,"true",0,1,1,1
3,0.776299999952316,"true",0,2,1,1
3,0.769700000047684,"true",0,1,1,1
3,0.837799999952316,"true",0,1,1,1
3,0.842700000047684,"true",0,1,1,1
3,1.15789999985695,"true",0,2,1,1
3,0.939,"false",0,2,1,0
3,0.901700000047684,"true",0,1,1,1
3,0.942299999952316,"true",0,1,1,1
3,0.842200000047684,"true",0,1,1,1
3,0.7965,"true",0,1,1,1
3,0.566400000095367,"true",0,2,1,1
3,0.7355,"true",0,2,1,1
3,0.710299999952316,"true",0,2,1,1
3,0.590100000143051,"true",0,1,1,1
4,1.09470000000298,"true",0,2,1,1
4,1.5835,"true",0,2,1,1
4,0.557,"false",0,1,1,0
4,0.87870000000298,"false",0,2,1,0
4,0.47070000000298,"false",0,2,1,0
4,0.6235,"true",0,1,1,1
4,0.6155,"true",0,1,1,1
4,0.6715,"true",0,2,1,1
4,0.66429999999702,"false",0,2,1,0
4,0.8215,"false",0,1,1,0
4,0.7505,"false",0,1,1,0
4,0.732199999988079,"true",0,1,1,1
4,0.97490000000596,"false",0,1,1,0
4,0.7745,"false",0,1,1,0
4,1.03010000000894,"true",0,2,1,1
4,0.613,"true",0,1,1,1
4,0.5415,"false",0,1,1,0
4,0.655300000011921,"true",0,1,1,1
4,0.893599999994039,"true",0,1,1,1
4,1.35490000000596,"true",0,2,1,1
4,0.82129999999702,"true",0,2,1,1
4,1.7635,"false",0,1,1,0
4,0.821399999991059,"true",0,2,1,1
4,0.661,"false",0,2,1,0
4,1.39120000000298,"true",0,2,1,1
4,1.40620000000298,"false",0,1,1,0
4,0.836,"true",0,1,1,1
4,0.57370000000298,"false",0,2,1,0
4,0.614800000011921,"true",0,1,1,1
4,0.6785,"true",0,2,1,1
4,0.66770000000298,"true",0,1,1,1
4,0.620399999991059,"true",0,1,1,1
4,0.53940000000596,"true",0,2,1,1
4,0.95709999999404,"false",0,2,1,0
4,1.07839999999106,"true",0,2,1,1
4,0.64509999999404,"true",0,1,1,1
4,0.621,"true",0,2,1,1
4,0.975399999991059,"true",0,2,1,1
4,0.55720000000298,"true",0,1,1,1
4,0.42279999999702,"true",0,1,1,1
4,0.83590000000596,"true",0,1,1,1
4,0.53909999999404,"true",0,2,1,1
4,0.71059999999404,"true",0,1,1,1
4,0.84229999999702,"true",0,1,1,1
4,0.54040000000596,"true",0,1,1,1
4,0.686,"false",0,2,1,0
4,0.62720000000298,"true",0,2,1,1
4,0.499199999988079,"false",0,2,1,0
4,1.54729999999702,"true",0,1,1,1
4,0.738,"false",0,1,1,0
4,0.619,"true",0,1,1,1
4,0.8275,"true",0,2,1,1
4,0.917199999988079,"false",0,1,1,0
4,0.557199999988079,"false",0,1,1,0
4,1.003,"true",0,2,1,1
4,0.89820000000298,"false",0,1,1,0
4,0.787899999991059,"true",0,2,1,1
4,0.539,"false",0,1,1,0
4,1.2435,"true",0,2,1,1
4,0.67370000000298,"false",0,2,1,0
4,0.5865,"true",0,2,1,1
4,0.59370000000298,"true",0,1,1,1
4,0.68790000000596,"false",0,1,1,0
4,0.78729999999702,"false",0,2,1,0
4,1.38709999999404,"true",0,2,1,1
4,0.53570000000298,"true",0,2,1,1
4,0.51509999999404,"false",0,2,1,0
4,1.28260000000894,"true",0,1,1,1
4,0.45079999999702,"false",0,2,1,0
5,0.812199999988079,"true",0,2,1,1
5,0.888399999976158,"true",0,2,1,1
5,0.859899999976158,"true",0,2,1,1
5,0.762600000023842,"true",0,2,1,1
5,0.374300000011921,"false",0,1,1,0
5,0.459,"true",0,2,1,1
5,1.25630000001192,"false",0,2,1,0
5,0.497100000023842,"false",0,2,1,0
5,0.487300000011921,"false",0,2,1,0
5,1.13030000001192,"true",0,2,1,1
5,0.521199999988079,"false",0,1,1,0
5,0.5435,"true",0,2,1,1
5,0.631399999976158,"true",0,2,1,1
5,0.879899999976158,"true",0,2,1,1
5,0.889300000011921,"true",0,1,1,1
5,0.666699999988079,"true",0,2,1,1
5,0.902899999976158,"true",0,1,1,1
5,1.5785,"false",0,2,1,0
5,0.415,"true",0,1,1,1
5,0.7985,"true",0,2,1,1
5,2.4895,"true",0,2,1,1
5,1.18089999997616,"false",0,2,1,0
5,0.706300000011921,"false",0,1,1,0
5,0.511400000035763,"true",0,1,1,1
5,1.11880000001192,"false",0,1,1,0
5,0.5915,"true",0,1,1,1
5,0.586899999976158,"true",0,2,1,1
5,0.450099999964237,"false",0,1,1,0
5,0.744800000011921,"false",0,2,1,0
5,0.476,"true",0,1,1,1
5,0.5265,"true",0,1,1,1
5,0.608699999988079,"true",0,2,1,1
5,1.40709999996424,"false",0,2,1,0
5,0.6975,"false",0,1,1,0
5,0.455199999988079,"true",0,2,1,1
5,1.51019999998808,"true",0,1,1,1
5,0.454199999988079,"false",0,2,1,0
5,0.6085,"false",0,1,1,0
5,0.648699999988079,"false",0,1,1,0
5,0.552800000011921,"true",0,1,1,1
5,0.800900000035763,"false",0,1,1,0
5,0.709600000023842,"false",0,2,1,0
5,0.941800000011921,"false",0,1,1,0
5,1.67829999995232,"true",0,1,1,1
5,0.330099999964237,"false",0,2,1,0
5,0.823700000047684,"true",0,1,1,1
5,1.39690000003576,"true",0,2,1,1
5,1.903,"false",0,1,1,0
5,0.893100000023842,"true",0,1,1,1
5,0.811699999988079,"false",0,2,1,0
5,0.853099999964237,"true",0,1,1,1
5,1.53630000001192,"false",0,2,1,0
6,0.866800000190735,"true",0,2,1,1
6,1.07469999980927,"true",0,1,1,1
6,0.657400000095367,"true",0,2,1,1
6,1.45030000019073,"true",0,2,1,1
6,0.972599999904633,"true",0,1,1,1
6,0.804300000190735,"true",0,1,1,1
6,0.762400000095367,"true",0,1,1,1
6,0.810099999904633,"true",0,1,1,1
6,0.938900000095367,"true",0,2,1,1
6,0.607699999809265,"true",0,1,1,1
6,1.55780000019073,"true",0,1,1,1
6,1.1472999997139,"true",0,1,1,1
6,1.12159999990463,"false",0,1,1,0
6,0.626099999904633,"true",0,1,1,1
6,0.754800000190735,"true",0,1,1,1
6,0.634599999904633,"true",0,1,1,1
6,0.714200000286102,"true",0,2,1,1
6,1.72190000009537,"false",0,2,1,0
6,1.06590000009537,"true",0,1,1,1
6,0.970300000190735,"true",0,2,1,1
6,0.72939999961853,"true",0,2,1,1
6,0.65510000038147,"true",0,1,1,1
6,0.78439999961853,"true",0,2,1,1
6,1.07240000009537,"true",0,1,1,1
6,0.456900000095367,"true",0,2,1,1
6,0.897099999904633,"false",0,2,1,0
6,0.946400000095367,"false",0,1,1,0
6,1.16059999990463,"true",0,1,1,1
6,0.802199999809265,"false",0,2,1,0
6,0.681300000190735,"true",0,1,1,1
6,0.816900000095367,"true",0,2,1,1
6,0.697800000190735,"true",0,2,1,1
6,1.0872999997139,"true",0,1,1,1
6,0.712,"true",0,2,1,1
6,0.7555,"true",0,2,1,1
6,0.749200000286102,"true",0,1,1,1
6,1.10480000019073,"true",0,2,1,1
6,0.552699999809265,"true",0,2,1,1
6,0.5795,"true",0,2,1,1
6,0.458400000095367,"true",0,1,1,1
6,1.06580000019073,"true",0,2,1,1
6,1.04169999980927,"true",0,2,1,1
6,0.952800000190735,"true",0,2,1,1
6,0.777,"true",0,2,1,1
6,0.959599999904633,"true",0,2,1,1
6,1.14580000019073,"false",0,1,1,0
6,1.1537000002861,"true",0,2,1,1
6,1.121,"false",0,2,1,0
6,0.446099999904633,"true",0,1,1,1
6,0.712800000190735,"true",0,1,1,1
6,0.775,"true",0,1,1,1
6,0.489200000286102,"true",0,2,1,1
6,0.675900000095367,"true",0,1,1,1
6,0.6735,"true",0,2,1,1
6,1.256,"true",0,1,1,1
6,0.550099999904633,"true",0,1,1,1
6,0.695299999713898,"true",0,2,1,1
6,1.15030000019073,"false",0,2,1,0
6,0.911599999904633,"false",0,1,1,0
6,1.09990000009537,"true",0,2,1,1
6,0.863699999809265,"true",0,1,1,1
6,0.438900000095367,"true",0,1,1,1
6,0.80060000038147,"true",0,1,1,1
6,0.920599999904633,"true",0,1,1,1
6,0.806800000190735,"true",0,2,1,1
6,0.663799999713898,"true",0,2,1,1
6,0.530300000190735,"true",0,2,1,1
6,0.999599999904633,"false",0,1,1,0
6,0.728299999713898,"true",0,2,1,1
6,0.598900000095367,"true",0,1,1,1
6,0.902599999904633,"true",0,2,1,1
7,1.10010000002384,"false",0,2,1,0
7,1.11480000001192,"true",0,1,1,1
7,0.968400000035763,"true",0,1,1,1
7,0.890600000023842,"false",0,2,1,0
7,1.13010000002384,"false",0,1,1,0
7,0.920600000023842,"false",0,2,1,0
7,0.954099999964237,"false",0,2,1,0
7,1.18319999998808,"true",0,1,1,1
7,0.769600000023842,"true",0,1,1,1
7,1.33539999997616,"false",0,2,1,0
7,1.14490000003576,"true",0,1,1,1
7,1.13010000002384,"false",0,1,1,0
7,1.8825,"true",0,2,1,1
7,1.1555,"false",0,2,1,0
7,0.897899999976158,"true",0,2,1,1
7,0.865,"true",0,1,1,1
7,1.25620000004768,"true",0,1,1,1
7,1.35390000003576,"true",0,1,1,1
7,0.874199999988079,"true",0,2,1,1
7,0.760199999988079,"true",0,1,1,1
7,0.746300000011921,"false",0,1,1,0
7,0.601699999988079,"true",0,1,1,1
7,1.27359999996424,"true",0,2,1,1
7,1.186,"false",0,2,1,0
7,0.7505,"true",0,2,1,1
7,0.704,"true",0,2,1,1
7,1.28879999995232,"false",0,2,1,0
7,1.12190000003576,"true",0,1,1,1
7,1.12980000001192,"false",0,1,1,0
7,0.665100000023842,"true",0,2,1,1
7,0.4835,"true",0,2,1,1
7,1.40080000001192,"false",0,1,1,0
7,0.466600000023842,"true",0,2,1,1
7,0.848300000011921,"true",0,1,1,1
7,0.784,"true",0,2,1,1
7,0.440699999988079,"true",0,1,1,1
7,1.15319999998808,"true",0,2,1,1
7,0.9835,"true",0,1,1,1
7,0.953199999988079,"true",0,1,1,1
7,2.42890000003576,"true",0,2,1,1
7,0.945800000011921,"false",0,1,1,0
7,0.674100000023842,"true",0,1,1,1
7,0.807399999976158,"false",0,1,1,0
7,0.834699999988079,"false",0,1,1,0
7,1.36869999998808,"true",0,2,1,1
7,0.794199999988079,"false",0,2,1,0
7,1.08189999997616,"true",0,2,1,1
7,1.03419999998808,"false",0,1,1,0
7,0.633800000011921,"true",0,2,1,1
7,0.655600000023842,"true",0,1,1,1
7,0.856399999976158,"true",0,2,1,1
7,0.640699999988079,"true",0,2,1,1
7,0.735699999988079,"true",0,1,1,1
7,1.168,"false",0,1,1,0
7,0.400699999988079,"true",0,2,1,1
7,0.76,"true",0,1,1,1
7,0.680199999988079,"false",0,2,1,0
7,0.945,"false",0,1,1,0
7,1.00640000003576,"false",0,2,1,0
7,0.688900000035763,"true",0,2,1,1
7,0.670299999952316,"true",0,2,1,1
7,1.29560000002384,"false",0,2,1,0
7,0.605699999988079,"true",0,1,1,1
7,1.0565,"false",0,1,1,0
7,1.06160000002384,"false",0,2,1,0
7,0.645300000011921,"true",0,2,1,1
7,1.71969999998808,"false",0,1,1,0
7,0.7345,"true",0,1,1,1
7,1.3175,"true",0,1,1,1
7,1.13490000003576,"false",0,2,1,0
7,0.444700000047684,"true",0,2,1,1
8,0.7495,"false",0,2,1,0
8,0.580800000011921,"false",0,1,1,0
8,1.273,"true",0,2,1,1
8,1.54530000001192,"false",0,1,1,0
8,1.03169999998808,"true",0,2,1,1
8,0.626,"false",0,1,1,0
8,0.885100000023842,"true",0,1,1,1
8,0.843599999964237,"true",0,2,1,1
8,1.05530000001192,"false",0,2,1,0
8,0.953899999976158,"true",0,2,1,1
8,0.697,"false",0,2,1,0
8,1.82419999998808,"true",0,2,1,1
8,1.75980000001192,"false",0,2,1,0
8,0.871199999988079,"true",0,2,1,1
8,1.191,"true",0,1,1,1
8,0.574599999964237,"true",0,1,1,1
8,0.768899999976158,"true",0,1,1,1
8,0.680600000023842,"false",0,1,1,0
8,0.838699999988079,"false",0,2,1,0
8,0.476699999988079,"true",0,1,1,1
8,0.5125,"true",0,2,1,1
8,0.514899999976158,"true",0,1,1,1
8,1.65489999997616,"true",0,2,1,1
8,0.581600000023842,"true",0,2,1,1
8,0.542600000023842,"true",0,1,1,1
8,1.91010000002384,"false",0,2,1,0
8,1.21429999995232,"false",0,2,1,0
8,2.20760000002384,"false",0,1,1,0
8,0.902699999988079,"false",0,2,1,0
8,0.476199999988079,"true",0,1,1,1
8,0.803299999952316,"false",0,1,1,0
8,0.529300000011921,"true",0,1,1,1
8,1.06959999996424,"true",0,1,1,1
8,0.560900000035763,"true",0,2,1,1
8,0.5435,"true",0,2,1,1
8,0.857,"true",0,1,1,1
8,0.589899999976158,"true",0,1,1,1
8,0.856400000035763,"false",0,2,1,0
8,0.4795,"true",0,2,1,1
8,0.963400000035763,"true",0,1,1,1
8,0.478200000047684,"false",0,1,1,0
8,0.526100000023842,"true",0,1,1,1
8,0.695899999976158,"false",0,2,1,0
8,0.572899999976158,"false",0,2,1,0
8,0.620900000035763,"false",0,1,1,0
8,0.645100000023842,"true",0,1,1,1
8,0.903800000011921,"false",0,1,1,0
8,1.22990000003576,"true",0,2,1,1
8,0.397,"true",0,1,1,1
8,0.683599999964237,"false",0,2,1,0
8,0.442899999976158,"true",0,2,1,1
8,0.462900000035763,"true",0,1,1,1
8,0.700900000035763,"true",0,2,1,1
8,0.997900000035763,"false",0,1,1,0
8,0.416399999976158,"true",0,1,1,1
8,0.413599999964237,"true",0,2,1,1
8,1.15360000002384,"true",0,1,1,1
8,0.7335,"true",0,1,1,1
8,0.722800000011921,"true",0,1,1,1
8,0.596900000035763,"true",0,1,1,1
8,0.830300000011921,"true",0,1,1,1
8,1.049,"true",0,2,1,1
8,0.458,"true",0,2,1,1
8,0.6665,"false",0,2,1,0
8,0.797300000011921,"false",0,1,1,0
8,0.588199999988079,"true",0,2,1,1
8,0.431,"true",0,1,1,1
8,1.55140000003576,"false",0,1,1,0
8,0.365699999988079,"true",0,2,1,1
8,0.584699999988079,"true",0,2,1,1
8,0.453099999964237,"true",0,2,1,1
8,0.534100000023842,"true",0,2,1,1
9,0.882899999976158,"false",0,2,1,0
9,0.946700000047684,"true",0,1,1,1
9,0.756,"true",0,1,1,1
9,0.691399999976158,"false",0,2,1,0
9,0.747599999904633,"false",0,2,1,0
9,0.667099999904633,"false",0,1,1,0
9,0.813400000095367,"true",0,1,1,1
9,0.613299999952316,"true",0,2,1,1
9,0.840799999952316,"false",0,2,1,0
9,1.25460000002384,"false",0,1,1,0
9,1.27689999997616,"true",0,2,1,1
9,0.586699999928474,"true",0,1,1,1
9,0.805600000023842,"false",0,2,1,0
9,0.725099999904633,"false",0,1,1,0
9,0.571199999928474,"true",0,2,1,1
9,0.925,"true",0,2,1,1
9,0.515299999952316,"true",0,1,1,1
9,1.61619999992847,"true",0,2,1,1
9,1.63610000002384,"false",0,2,1,0
9,1.24220000004768,"false",0,1,1,0
9,0.593799999952316,"false",0,1,1,0
9,0.713799999952316,"false",0,2,1,0
9,1.19470000004768,"true",0,1,1,1
9,0.5705,"false",0,2,1,0
9,0.422600000023842,"true",0,1,1,1
9,0.628399999976158,"true",0,2,1,1
9,0.601,"true",0,1,1,1
9,0.618800000071526,"true",0,2,1,1
9,1.30530000007153,"false",0,2,1,0
9,0.3325,"false",0,1,1,0
9,0.754700000047684,"true",0,1,1,1
9,0.825200000047684,"false",0,2,1,0
9,1.29080000007153,"false",0,1,1,0
9,1.06440000009537,"true",0,2,1,1
9,1.12320000004768,"true",0,2,1,1
9,0.680600000023842,"true",0,1,1,1
9,1.002,"true",0,1,1,1
9,0.587799999952316,"true",0,2,1,1
9,0.871700000047684,"false",0,1,1,0
9,0.781,"true",0,1,1,1
9,1.2265,"true",0,1,1,1
9,0.987,"true",0,2,1,1
9,1.05979999995232,"false",0,2,1,0
9,0.555700000047684,"true",0,2,1,1
9,0.378900000095367,"true",0,1,1,1
9,0.538200000047684,"true",0,1,1,1
9,0.457300000071526,"true",0,2,1,1
9,0.6485,"true",0,2,1,1
9,0.947,"false",0,2,1,0
9,1.16209999990463,"false",0,1,1,0
9,1.28959999990463,"true",0,1,1,1
9,1.12160000002384,"false",0,1,1,0
9,1.13810000002384,"false",0,1,1,0
9,0.792099999904633,"true",0,2,1,1
9,0.393299999952316,"true",0,1,1,1
9,0.391200000047684,"true",0,2,1,1
9,0.448799999952316,"true",0,2,1,1
9,0.592200000047684,"true",0,2,1,1
9,0.721799999952316,"true",0,1,1,1
9,0.585100000023842,"false",0,1,1,0
9,0.389700000047684,"true",0,1,1,1
9,0.894600000023842,"true",0,1,1,1
9,0.519,"true",0,2,1,1
9,0.417300000071526,"true",0,2,1,1
9,1.06320000004768,"false",0,1,1,0
