"subj_idx","rt","response","tgtPos","rwdType","colMatch"
4,1.04940000000596,0,0,1,2
4,0.51690000000596,1,0,2,2
4,0.61120000000298,1,0,2,2
4,0.70679999999702,0,0,2,2
4,0.73159999999404,1,0,1,2
4,0.773199999988079,1,0,1,2
5,0.734400000035763,1,0,2,2
5,1.02560000002384,1,0,2,2
5,0.329300000011921,1,0,2,2
5,0.657399999976158,1,0,1,2
5,0.67,1,0,1,2
5,0.424599999964237,1,0,2,2
5,0.613299999952316,0,0,2,2
5,0.497200000047684,0,0,2,2
5,0.888899999976158,1,0,2,2
5,0.469899999976158,1,0,1,2
5,0.912699999988079,1,0,2,2
5,0.640300000011921,1,0,1,2
5,0.590300000011921,0,0,2,2
5,0.623699999988079,1,0,1,2
5,0.605799999952316,0,0,2,2
5,1.95169999998808,1,0,1,2
5,0.727399999976158,1,0,1,2
5,1.67410000002384,0,0,2,2
5,2.45360000002384,0,0,2,2
5,0.765900000035763,1,0,1,2
5,0.970199999988079,1,0,2,2
5,0.799300000011921,0,0,2,2
5,0.864400000035763,1,0,1,2
5,0.493699999988079,0,0,2,2
6,1.703,0,0,2,2
6,2.06759999990463,1,0,2,2
6,1.91440000009537,1,0,1,2
6,0.9065,1,0,2,2
6,0.705400000095367,1,0,1,2
6,0.954300000190735,1,0,2,2
6,0.827400000095367,1,0,1,2
6,0.675200000286102,1,0,1,2
6,0.9915,0,0,1,2
6,0.888700000286102,1,0,2,2
6,0.722599999904633,1,0,2,2
6,0.954199999809265,0,0,2,2
6,0.7845,1,0,2,2
6,0.640599999904633,1,0,1,2
6,1.01080000019073,1,0,1,2
6,1.07280000019073,0,0,1,2
6,0.745400000095367,1,0,1,2
6,1.23890000009537,1,0,2,2
6,0.8245,1,0,2,2
6,0.912400000095367,1,0,1,2
6,0.930400000095367,0,0,2,2
6,0.544700000286102,1,0,2,2
6,0.665900000095367,1,0,1,2
6,0.601199999809265,1,0,2,2
6,0.767099999904633,1,0,1,2
6,0.77460000038147,1,0,1,2
6,0.727099999904633,1,0,1,2
6,0.63010000038147,1,0,2,2
6,0.646699999809265,1,0,1,2
6,0.560400000095367,1,0,1,2
6,0.58089999961853,1,0,1,2
6,0.864599999904633,0,0,2,2
6,0.560800000190735,1,0,2,2
6,0.7965,0,0,2,2
6,0.713,1,0,2,2
6,0.877699999809265,1,0,1,2
7,1.5045,1,0,2,2
7,2.06739999997616,0,0,2,2
7,1.13319999998808,1,0,2,2
7,1.40179999995232,1,0,2,2
7,1.082,1,0,2,2
7,0.745399999976158,0,0,1,2
7,1.75469999998808,1,0,2,2
7,2.49030000001192,1,0,1,2
7,1.248,1,0,2,2
7,0.944,1,0,1,2
7,1.481,1,0,1,2
7,0.962600000023842,1,0,1,2
7,1.02710000002384,0,0,2,2
7,1.043,1,0,2,2
7,1.161,1,0,1,2
7,1.08939999997616,0,0,2,2
7,0.983399999976158,1,0,2,2
7,1.329,0,0,1,2
7,0.751,1,0,2,2
7,1.02759999996424,0,0,1,2
7,1.01810000002384,1,0,1,2
7,0.848100000023842,1,0,2,2
7,0.615399999976158,1,0,2,2
7,0.625400000035763,1,0,1,2
7,0.705899999976158,1,0,1,2
7,0.823099999964237,1,0,1,2
7,0.830800000011921,1,0,2,2
7,0.968300000011921,0,0,1,2
7,0.416800000011921,1,0,1,2
7,1.07880000001192,0,0,2,2
7,0.551300000011921,1,0,1,2
7,0.9665,1,0,1,2
7,0.724099999964237,1,0,1,2
7,0.766399999976158,0,0,2,2
7,0.472600000023842,1,0,2,2
7,0.5115,1,0,1,2
8,0.7115,0,0,1,2
8,1.0175,1,0,1,2
8,1.00639999997616,0,0,2,2
8,0.8245,0,0,2,2
8,0.920399999976158,1,0,2,2
8,0.479600000023842,1,0,1,2
8,1.93589999997616,1,0,1,2
8,0.606800000011921,0,0,1,2
8,0.775300000011921,0,0,1,2
8,1.31219999998808,1,0,2,2
8,0.9425,1,0,1,2
8,0.719699999988079,1,0,2,2
8,1.03160000002384,0,0,2,2
8,0.639199999988079,0,0,2,2
8,0.4395,1,0,2,2
8,0.574800000011921,1,0,1,2
8,0.936399999976158,0,0,1,2
8,0.6835,0,0,2,2
8,0.791,1,0,2,2
8,0.559300000011921,1,0,1,2
8,0.446899999976158,1,0,1,2
8,0.485700000047684,1,0,2,2
8,0.452899999976158,1,0,2,2
8,0.8925,0,0,1,2
8,0.503400000035763,1,0,2,2
8,0.895300000011921,0,0,1,2
8,1.0685,0,0,2,2
8,0.910599999964237,0,0,2,2
8,1.42089999997616,0,0,1,2
8,0.582699999988079,0,0,1,2
8,1.22040000003576,1,0,1,2
8,1.14870000004768,1,0,1,2
8,0.710600000023842,0,0,1,2
8,0.886100000023842,1,0,2,2
8,0.452900000035763,1,0,2,2
8,0.516599999964237,0,0,2,2
9,0.698300000071526,0,0,2,2
9,0.773100000023842,0,0,1,2
9,0.5005,1,0,1,2
9,0.989100000023842,1,0,2,2
9,0.779200000047684,0,0,1,2
9,2.10809999990463,1,0,2,2
9,2.01229999995232,0,0,1,2
9,0.4915,1,0,2,2
9,0.683100000023842,0,0,2,2
9,1.33579999995232,0,0,2,2
9,0.521600000023842,1,0,1,2
9,0.618200000047684,1,0,1,2
9,0.842700000047684,1,0,1,2
9,0.818099999904633,1,0,2,2
9,0.593399999976158,1,0,2,2
9,0.513799999952316,1,0,2,2
9,0.344700000047684,1,0,1,2
9,2.04339999997616,0,0,1,2
9,0.371200000047684,1,0,1,2
9,0.3695,1,0,2,2
9,0.736399999976158,1,0,1,2
9,0.906399999976158,1,0,1,2
9,0.600200000047684,0,0,1,2
9,0.575399999976158,1,0,1,2
9,0.685400000095367,1,0,2,2
9,0.6095,1,0,2,2
9,0.473100000023842,1,0,1,2
9,0.831599999904633,1,0,2,2
9,0.407200000047684,1,0,2,2
9,0.4785,1,0,2,2
9,0.599,1,0,1,2
9,0.358100000023842,1,0,1,2
9,0.534799999952316,1,0,1,2
9,0.425100000023842,1,0,2,2
10,0.676600000008941,0,0,1,2
10,0.388600000008941,0,0,1,2
10,0.46220000000298,1,0,1,2
10,0.82829999999702,1,0,2,2
10,0.824899999991059,1,0,2,2
10,0.661899999991059,1,0,2,2
10,0.84990000000596,1,0,2,2
10,0.8115,1,0,2,2
10,0.74459999999404,1,0,2,2
10,0.8185,0,0,2,2
10,0.6005,1,0,2,2
10,0.699099999994039,0,0,2,2
10,0.38720000000298,1,0,1,2
10,0.55959999999404,1,0,1,2
10,0.729,1,0,1,2
10,0.74659999999404,0,0,2,2
10,0.417,1,0,2,2
10,0.6585,1,0,1,2
10,1.03319999998808,0,0,1,2
10,0.642100000008941,1,0,1,2
10,0.514199999988079,1,0,2,2
10,1.08889999999106,0,0,1,2
10,0.82440000000596,1,0,1,2
10,0.47290000000596,1,0,2,2
10,0.78459999999404,1,0,1,2
10,0.56240000000596,1,0,2,2
10,0.415100000008941,1,0,2,2
10,0.34440000000596,1,0,1,2
10,0.69720000000298,1,0,1,2
10,0.666600000008941,1,0,1,2
10,0.832,1,0,2,2
10,0.41559999999404,1,0,2,2
10,0.37790000000596,1,0,2,2
10,0.456,1,0,1,2
10,0.567699999988079,0,0,1,2
11,0.53590000000596,1,0,2,2
11,0.68059999999404,1,0,1,2
11,1.66059999999404,0,0,2,2
11,0.98609999999404,0,0,1,2
11,0.51640000000596,1,0,1,2
11,0.74079999999702,1,0,1,2
11,0.61329999999702,1,0,2,2
11,0.84270000000298,1,0,1,2
11,1.13490000000596,0,0,2,2
11,0.935399999991059,1,0,1,2
11,0.6865,1,0,2,2
11,0.76679999999702,0,0,2,2
11,1.12190000000596,1,0,1,2
11,0.665600000008941,1,0,2,2
11,0.53540000000596,1,0,1,2
11,0.98040000000596,0,0,2,2
11,0.51240000000596,1,0,2,2
11,0.59920000000298,1,0,1,2
11,0.40720000000298,1,0,1,2
11,0.958199999988079,1,0,2,2
11,0.57970000000298,0,0,2,2
11,0.534,1,0,1,2
11,0.65379999999702,1,0,2,2
11,1.11959999999404,0,0,1,2
11,0.56520000000298,1,0,1,2
11,0.81570000000298,0,0,2,2
11,0.65640000000596,1,0,1,2
11,0.533899999991059,0,0,2,2
11,0.629599999994039,1,0,2,2
11,0.534699999988079,1,0,2,2
11,0.5435,1,0,2,2
11,0.53390000000596,1,0,1,2
11,0.46959999999404,1,0,1,2
11,0.508199999988079,1,0,2,2
11,0.58290000000596,1,0,1,2
11,0.5975,1,0,1,2
12,0.59820000000298,0,0,2,2
12,0.8245,1,0,2,2
12,0.960100000008941,1,0,1,2
12,0.83229999999702,1,0,1,2
12,0.70320000000298,1,0,2,2
12,0.82390000000596,1,0,1,2
12,0.566600000008941,1,0,1,2
12,1.728,0,0,1,2
12,1.31770000000298,0,0,1,2
12,1.838,1,0,2,2
12,0.9525,0,0,1,2
12,0.925199999988079,1,0,2,2
12,0.837100000008941,1,0,2,2
12,1.69259999999404,1,0,2,2
12,0.98209999999404,1,0,1,2
12,1.16540000000596,0,0,1,2
12,0.68509999999404,1,0,1,2
12,1.33229999999702,0,0,2,2
12,1.6295,1,0,2,2
12,1.80340000000596,1,0,1,2
12,1.092,1,0,2,2
12,1.05279999999702,1,0,2,2
12,1.14259999999404,0,0,1,2
12,1.20320000000298,1,0,2,2
12,0.648300000011921,1,0,1,2
12,0.54740000000596,1,0,1,2
12,0.868600000008941,1,0,2,2
12,0.85159999999404,1,0,1,2
12,0.58629999999702,1,0,2,2
12,0.7315,1,0,1,2
12,1.08230000001192,1,0,1,2
12,1.22609999999404,1,0,2,2
12,0.7225,0,0,2,2
12,0.94059999999404,1,0,2,2
12,0.84340000000596,0,0,1,2
13,0.85579999999702,1,0,1,2
13,0.53039999999851,1,0,1,2
13,0.76520000000298,1,0,1,2
13,0.97469999999553,1,0,2,2
13,0.7495,1,0,1,2
13,0.99539999999851,1,0,1,2
13,1.044,1,0,2,2
13,0.8945,0,0,2,2
13,1.02880000000447,1,0,1,2
13,1.324,0,0,1,2
13,0.92960000000149,1,0,1,2
13,0.95190000000596,1,0,1,2
13,0.6845,1,0,2,2
13,1.08740000000596,0,0,1,2
13,1.25939999999851,1,0,1,2
13,0.85389999999851,1,0,2,2
13,0.8605,1,0,2,2
13,0.87710000000149,0,0,2,2
13,1.06809999999404,1,0,1,2
13,0.95679999999702,1,0,2,2
13,0.98809999999404,1,0,1,2
13,1.1015,0,0,2,2
13,1.04989999999851,1,0,1,2
13,1.326,1,0,2,2
13,1.42869999999553,1,0,2,2
13,0.77939999999851,1,0,2,2
13,1.30079999999702,1,0,2,2
13,0.75720000000298,1,0,2,2
13,0.89979999999702,1,0,1,2
13,1.06570000000298,0,0,1,2
13,0.829,1,0,2,2
13,0.61709999999404,1,0,2,2
13,0.93010000000149,0,0,1,2
13,1.066,0,0,2,2
13,0.84989999999851,1,0,1,2
13,0.77169999999553,1,0,2,2
14,0.51290000000596,1,0,2,2
14,0.969800000011921,1,0,2,2
14,0.77009999999404,1,0,1,2
14,0.7925,0,0,1,2
14,0.949600000023842,1,0,1,2
14,0.873400000005961,1,0,1,2
14,1.68969999998808,1,0,1,2
14,0.512799999982119,0,0,1,2
14,0.528799999982119,0,0,2,2
14,1.656,0,0,2,2
14,0.38540000000596,1,0,1,2
14,0.449,1,0,2,2
14,0.5985,1,0,1,2
14,0.423800000011921,0,0,2,2
14,0.83140000000596,0,0,1,2
14,0.3135,0,0,1,2
14,0.383899999976158,1,0,1,2
14,0.40659999999404,1,0,1,2
14,2.47830000001192,0,0,1,2
14,0.536200000017881,1,0,2,2
14,0.31040000000596,1,0,2,2
14,1.4625,0,0,2,2
14,0.89390000000596,1,0,2,2
14,0.644800000011921,0,0,2,2
15,0.917900001525879,0,0,2,2
15,0.677,1,0,2,2
15,0.49989999961853,1,0,1,2
15,1.36310000038147,0,0,1,2
15,0.59660000038147,1,0,2,2
15,0.59460000038147,0,0,1,2
15,1.50759999847412,1,0,1,2
15,1.12439999961853,1,0,1,2
15,1.25169999885559,0,0,1,2
15,1.026,0,0,2,2
15,0.65810000038147,0,0,1,2
15,0.57689999961853,1,0,1,2
15,0.961599998474121,0,0,2,2
15,0.97860000038147,1,0,1,2
15,0.498299999237061,1,0,2,2
15,0.59460000038147,1,0,2,2
15,0.880799999237061,1,0,2,2
15,1.05789999961853,0,0,2,2
15,1.01180000114441,1,0,2,2
15,1.56889999961853,1,0,1,2
15,0.801700000762939,1,0,2,2
15,1.03439999961853,1,0,1,2
15,0.76860000038147,1,0,2,2
15,0.720200000762939,1,0,1,2
15,0.94720000076294,1,0,2,2
15,0.73639999961853,0,0,1,2
15,0.770200000762939,1,0,2,2
15,0.609,1,0,1,2
15,1.87329999923706,1,0,2,2
15,0.64639999961853,1,0,1,2
15,0.752199998855591,0,0,1,2
15,0.544300001144409,1,0,2,2
15,0.43160000038147,1,0,2,2
15,0.40089999961853,1,0,1,2
15,0.94629999923706,0,0,1,2
15,0.8645,1,0,2,2
16,0.70160000038147,0,0,1,2
16,0.374299999237061,1,0,2,2
16,0.71039999961853,1,0,2,2
16,0.486799999237061,1,0,1,2
16,2.26060000038147,0,0,1,2
16,0.42389999961853,0,0,1,2
16,0.37289999961853,0,0,1,2
16,1.43110000038147,0,0,2,2
16,0.691599998474121,0,0,2,2
16,0.30889999961853,1,0,1,2
16,0.32560000038147,1,0,1,2
16,0.326,0,0,2,2
16,0.62839999961853,0,0,2,2
16,0.468199998855591,1,0,2,2
16,0.34239999961853,1,0,2,2
16,0.646599998474121,0,0,1,2
16,0.470200000762939,1,0,1,2
16,0.7245,1,0,2,2
16,0.484299999237061,1,0,2,2
16,0.40489999961853,1,0,2,2
16,0.756,0,0,1,2
16,0.59539999961853,0,0,1,2
16,0.80589999961853,1,0,2,2
16,0.402,1,0,1,2
16,1.04689999961853,1,0,2,2
16,0.41860000038147,1,0,2,2
16,0.5635,0,0,1,2
16,0.85160000038147,0,0,1,2
17,0.9645,1,0,2,2
17,0.948099998474121,1,0,1,2
17,1.42939999961853,0,0,1,2
17,0.66089999961853,1,0,2,2
17,1.10690000152588,1,0,2,2
17,0.578,1,0,1,2
17,0.820199998855591,1,0,1,2
17,0.724200000762939,1,0,1,2
17,0.480299999237061,1,0,1,2
17,0.80039999961853,1,0,2,2
17,0.53089999961853,1,0,2,2
17,0.578700000762939,1,0,2,2
17,0.739799999237061,1,0,2,2
17,0.88310000038147,1,0,1,2
17,0.817,0,0,2,2
17,0.5775,1,0,2,2
17,0.54510000038147,1,0,1,2
17,0.449,1,0,1,2
17,0.49960000038147,1,0,2,2
17,0.801700000762939,1,0,2,2
17,0.44810000038147,1,0,2,2
17,0.56089999961853,1,0,1,2
17,0.54510000038147,1,0,1,2
17,0.655,1,0,2,2
17,0.56,1,0,1,2
17,1.03890000152588,0,0,2,2
17,0.52939999961853,1,0,1,2
17,0.54639999961853,1,0,1,2
17,1.04160000038147,1,0,2,2
17,0.65639999961853,0,0,1,2
17,0.60870000076294,1,0,2,2
17,0.55960000038147,1,0,1,2
17,0.657799999237061,0,0,2,2
17,0.399799999237061,1,0,1,2
17,0.655199998855591,1,0,1,2
17,0.529299999237061,1,0,2,2
18,1.4955,1,0,2,2
18,1.47760000038147,1,0,1,2
18,1.25329999923706,0,0,1,2
18,0.963,0,0,2,2
18,1.25280000114441,1,0,2,2
18,1.25239999961853,1,0,2,2
18,1.64479999923706,1,0,1,2
18,1.1015,1,0,1,2
18,1.11,1,0,2,2
18,0.52229999923706,0,0,2,2
18,0.677699998855591,1,0,1,2
18,1.41989999961853,0,0,1,2
18,0.72560000038147,1,0,1,2
18,0.65389999961853,1,0,2,2
18,0.922,1,0,1,2
18,0.569900001525879,1,0,1,2
18,0.347699998855591,1,0,1,2
18,0.633300001144409,1,0,1,2
18,0.835299999237061,1,0,2,2
18,0.752599998474121,1,0,2,2
18,0.94589999961853,0,0,1,2
18,0.6265,1,0,2,2
18,0.96179999923706,1,0,1,2
18,0.715,1,0,1,2
18,1.53929999923706,1,0,2,2
18,0.92089999961853,1,0,2,2
18,0.569800001144409,1,0,2,2
18,0.72210000038147,1,0,1,2
18,0.7245,1,0,2,2
18,0.675900001525879,1,0,2,2
18,1.37120000076294,1,0,2,2
18,0.979,0,0,1,2
18,0.81989999961853,1,0,1,2
18,0.60210000038147,1,0,2,2
18,0.750800001144409,1,0,2,2
18,0.70479999923706,1,0,1,2
19,1.05460000038147,1,0,1,2
19,0.8125,0,0,1,2
19,0.73389999961853,1,0,2,2
19,0.812799999237061,1,0,1,2
19,0.827199998855591,1,0,2,2
19,0.509,1,0,2,2
19,0.860400001525879,1,0,2,2
19,1.17879999923706,1,0,1,2
19,1.3375,0,0,2,2
19,0.57210000038147,1,0,2,2
19,0.61989999961853,1,0,2,2
19,0.505700000762939,1,0,1,2
19,0.491699998855591,1,0,1,2
19,0.73060000038147,1,0,2,2
19,0.8265,1,0,1,2
19,0.777700000762939,1,0,1,2
19,0.93879999923706,0,0,1,2
19,0.64939999961853,1,0,1,2
19,0.6055,1,0,2,2
19,1.11579999923706,1,0,2,2
19,1.33789999961853,1,0,1,2
19,1.17579999923706,1,0,1,2
19,1.19409999847412,1,0,2,2
19,1.20860000038147,1,0,2,2
19,1.03430000114441,1,0,2,2
19,1.27209999847412,1,0,1,2
19,0.664299999237061,1,0,1,2
19,0.61910000038147,1,0,1,2
19,0.95360000038147,1,0,1,2
19,1.11320000076294,1,0,2,2
19,1.17759999847412,1,0,1,2
19,0.95620000076294,1,0,2,2
19,0.971099998474121,1,0,2,2
19,1.19270000076294,1,0,2,2
19,1.11129999923706,1,0,1,2
19,0.983,1,0,2,2
20,0.942599999904633,1,0,1,2
20,1.56490000009537,1,0,1,2
20,0.578799999952316,1,0,2,2
20,1.084,1,0,1,2
20,0.485200000047684,0,0,1,2
20,0.816900000095367,1,0,2,2
20,0.6355,0,0,1,2
20,0.995299999952316,1,0,2,2
20,0.8675,1,0,2,2
20,0.496599999904633,1,0,2,2
20,0.685700000047684,1,0,2,2
20,0.962,1,0,1,2
20,1.70439999985695,1,0,1,2
20,0.569600000143051,1,0,1,2
20,0.7305,1,0,1,2
20,2.28490000009537,1,0,1,2
20,0.882199999809265,1,0,2,2
20,2.47409999990463,1,0,1,2
20,0.453600000143051,1,0,1,2
20,0.576100000143051,1,0,1,2
20,0.646700000047684,1,0,2,2
20,0.521400000095367,1,0,2,2
20,0.395399999856949,1,0,2,2
20,0.458799999952316,1,0,1,2
20,0.663399999856949,1,0,2,2
20,2.33109999990463,0,0,1,2
20,0.536900000095367,0,0,2,2
20,1.05290000009537,0,0,2,2
20,0.7285,0,0,2,2
20,0.463599999904633,0,0,2,2
20,0.646300000190735,1,0,1,2
21,0.339100000023842,1,0,2,2
21,0.440199999928474,0,0,1,2
21,1.8085,1,0,2,2
21,2.47339999997616,1,0,2,2
21,0.347600000023842,0,0,1,2
21,0.498300000071526,1,0,1,2
21,1.98470000004768,1,0,2,2
21,0.377300000071526,1,0,2,2
21,0.892100000023842,1,0,1,2
21,0.622,0,0,1,2
21,0.521900000095367,0,0,2,2
21,0.431700000047684,0,0,2,2
21,1.10769999992847,0,0,1,2
21,1.966,0,0,2,2
21,0.415100000023842,1,0,2,2
21,0.432200000047684,0,0,2,2
21,0.9915,1,0,2,2
21,0.734199999928474,0,0,2,2
21,0.750799999952316,0,0,2,2
21,0.445399999976158,0,0,1,2
21,0.309799999952316,1,0,1,2
21,0.453,1,0,1,2
22,0.868400000095367,0,0,1,2
22,1.07110000002384,0,0,1,2
22,0.973899999976158,0,0,1,2
22,1.7355,1,0,2,2
22,1.2695,1,0,2,2
22,0.920299999952316,0,0,2,2
22,0.828899999976158,1,0,1,2
22,0.5675,0,0,1,2
22,0.510899999976158,0,0,1,2
22,0.597599999904633,0,0,2,2
22,0.541399999976158,0,0,2,2
22,0.54,0,0,1,2
22,0.438200000047684,1,0,2,2
22,0.438599999904633,1,0,2,2
22,0.487799999952316,1,0,1,2
22,0.581399999976158,0,0,1,2
22,0.577400000095367,0,0,2,2
22,0.436799999952316,1,0,2,2
22,0.797799999952316,0,0,2,2
22,0.382800000071526,1,0,2,2
22,0.421700000047684,1,0,2,2
22,0.960299999952316,0,0,1,2
22,0.861399999976158,1,0,1,2
22,0.741200000047684,0,0,1,2
22,1.36869999992847,1,0,2,2
22,1.29069999992847,1,0,2,2
22,0.364899999976158,1,0,2,2
22,1.02929999995232,1,0,1,2
22,0.626699999928474,1,0,1,2
22,0.427699999928474,1,0,1,2
22,0.650800000071526,0,0,1,2
22,0.690100000023842,1,0,2,2
22,0.699100000023842,1,0,2,2
22,1.01989999997616,1,0,1,2
23,0.832599999904633,1,0,2,2
23,0.517099999904633,1,0,2,2
23,0.621100000143051,1,0,2,2
23,0.988899999856949,1,0,2,2
23,1.04439999985695,1,0,1,2
23,0.562600000143051,1,0,1,2
23,0.850099999904633,1,0,1,2
23,1.018,1,0,1,2
23,0.673399999856949,1,0,1,2
23,0.604100000143051,1,0,1,2
23,0.621400000095367,1,0,1,2
23,0.828800000190735,0,0,2,2
23,1.25029999995232,1,0,1,2
23,0.5625,1,0,2,2
23,0.769299999952316,0,0,2,2
23,1.03460000014305,1,0,2,2
23,0.890799999952316,1,0,2,2
23,0.594299999952316,1,0,2,2
23,0.753799999952316,0,0,2,2
23,0.537100000143051,1,0,1,2
23,0.609900000095367,0,0,2,2
23,0.7685,1,0,2,2
23,0.973199999809265,0,0,1,2
23,0.801899999856949,1,0,1,2
23,0.609599999904633,1,0,1,2
23,0.961900000095367,0,0,2,2
23,0.656899999856949,1,0,2,2
23,0.642899999856949,1,0,1,2
23,0.528700000047684,1,0,2,2
23,0.584299999952316,1,0,2,2
23,0.643099999904633,1,0,1,2
23,0.873,0,0,1,2
