SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
lcm8tg2ydh,okams6zjlv,Mon Jan 04 2021 16:14:11 GMT-0600 (Central Standard Time),2021-1-4,16:14:11,1,7,3,OLIVER,OLIVER,true,4140,1,35,7,0,4000,1,13,8,0,0,2,5532,16:45:38,149844,43,100,118688,57,68,1581,1352.75,Yes,No, but some of the faces ring a bell,,
lcm8tg2ydh,undefined,undefined,undefined,undefined,2,17,3,RYAN,RYAN,true,2960,2,5,7,0,4000,2,31,8,0,0,3,4221,undefined,152494,26,62,122192,undefined,undefined,1292,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,3,11,3,LOGAN,LOGAN,true,2853,3,9,7,1,4000,3,10,8,0,1,1,5649,undefined,291994,undefined,undefined,undefined,undefined,undefined,1545,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,4,30,3,LORY,LORY,true,2139,4,17,7,1,4000,4,20,8,0,1,0,1867,undefined,122536,undefined,undefined,undefined,undefined,undefined,993,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,5,23,3,ROSE,ROSE,true,1564,5,13,7,0,4000,5,2,8,0,1,4,3160,undefined,275030,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,6,19,3,ANDREW,ANDREW,true,2046,6,31,7,0,4000,6,12,8,1,0,2,3834,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,7,27,3,ASHLEY,ASHLEY,true,1670,7,4,7,1,4000,7,3,8,1,1,3,2354,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,8,9,3,LARRY,LARRY,true,1777,8,26,7,1,4000,8,11,8,1,1,1,2793,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,9,34,3,FRANCES,FRANCES,true,2036,9,25,7,0,4000,9,18,8,1,1,0,1548,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
lcm8tg2ydh,undefined,undefined,undefined,undefined,10,26,3,DIANA,DIANA,true,2486,10,22,7,0,4000,10,27,8,1,1,3,3354,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
