subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
unjqhjcnrr,Mon Oct 26 2020 21:22:53 GMT-0500 (CDT),2020-10-26,21:22:53,20,2,Female,Yes,White,Average,
