subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
8ejh1e3zvp,Wed Oct 21 2020 22:33:33 GMT-0500 (Central Daylight Time),2020-10-21,22:33:33,19,1,Female,No,White,Somewhat better than average,
