subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
hs8m4ess05,Mon Nov 09 2020 11:34:01 GMT-0600 (Central Standard Time),2020-11-9,11:34:1,22,5,Male,No,White,Average,
