subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
mco20uy29x,Sat Oct 17 2020 17:52:22 GMT-0500 (Central Daylight Time),2020-10-17,17:52:22,19,1,Female,No,Asian,Average,
