subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
hsuv1j4xg7,Mon Nov 02 2020 17:11:55 GMT-0600 (Central Standard Time),2020-11-2,17:11:55,20,3,Female,No,Asian,Somewhat better than average,
