subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
3zns6y2gyj,Mon Oct 19 2020 16:30:52 GMT-0500 (Central Daylight Time),2020-10-19,16:30:52,18,,Female,No,White,Somewhat better than average,
