subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
gyez0dj8k5,Tue Oct 20 2020 18:22:51 GMT-0500 (Central Daylight Time),2020-10-20,18:22:51,19,1,Female,Yes,Other,Average,
