subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
97j8uw1y59,Thu Oct 15 2020 13:05:25 GMT-0500 (Central Daylight Time),2020-10-15,13:5:25,18,0,Female,No,White,Much better than average,
