subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
b9vyxdbw8l,Mon Oct 19 2020 22:06:30 GMT-0500 (Central Daylight Time),2020-10-19,22:6:30,19,,Female,No,Black or African-American,Average,
