subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
cwc7am873m,Mon Oct 05 2020 02:09:33 GMT-0500 (CDT),2020-10-5,2:9:33,19,1,Female,Yes,Other,Much better than average,
