subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
dx8ub7mp83,Mon Nov 09 2020 11:29:53 GMT-0600 (CST),2020-11-9,11:29:53,22,5,Male,No,White,Average,
