SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
jewe1d3yzo,ckqvmt41gc,Mon Jan 04 2021 19:50:13 GMT-0600 (Central Standard Time),2021-1-4,19:50:13,1,35,4,DIANA,DIANA,true,3129.3949999962933,1,9,6,1,4000,1,27,8,0,1,0,3977.775000006659,20:17:32,146794.39500000444,35,100,119490.21999999974,55,82,2137.504999998724,1907.5899999988615,No,Didn't recognize any,No,
jewe1d3yzo,undefined,undefined,undefined,undefined,2,12,4,OLIVER,OLIVER,true,3018.7350000051083,2,13,6,1,4000,2,11,8,0,1,2,4523.365000000689,undefined,150502.0300000033,22,82,123411.58499999437,undefined,undefined,1903.245000001276,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,3,30,4,AMBER,AMBER,true,3289.795000004233,3,26,6,0,4000,3,6,8,0,1,4,3350.8250000015832,undefined,286900.99000000185,undefined,undefined,undefined,undefined,undefined,1963.6249999967404,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,4,5,4,ROBERT,ROBERT,true,4252.570000004198,4,21,6,0,4000,4,30,8,1,0,4,3147.1400000010617,undefined,122310.24500000058,undefined,undefined,undefined,undefined,undefined,1625.9849999987055,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,5,1,4,KEVIN,KEVIN,true,2739.6000000007916,5,10,6,1,4000,5,18,8,0,0,2,2679.789999994682,undefined,272812.2500000028,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,6,22,4,NATALIE,NATALIE,true,3570.1199999966775,6,22,6,1,4000,6,14,8,1,1,4,2384.649999999907,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,7,23,4,LAUREN,LAUREN,true,2637.0050000041374,7,24,6,0,4000,7,20,8,0,0,5,1663.3950000032783,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,8,10,4,JOSH,JOSH,true,3267.250000004424,8,8,6,0,4000,8,12,8,1,1,1,2663.8099999981932,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,9,15,4,LARRY,LARRY,true,3201.194999994186,9,5,6,1,4000,9,31,8,0,0,1,3385.3200000012293,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,10,37,4,JULIE,JULIE,true,2806.3050000055227,10,30,6,1,4000,10,16,8,0,1,1,3018.869999999879,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,11,40,4,JUDY,JUDY,true,2694.2049999997835,11,28,6,0,4000,11,34,8,0,1,2,3295.7749999987427,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,12,36,4,ASHLEY,ASHLEY,true,2612.410000001546,12,7,6,0,4000,12,1,8,1,0,3,4229.435000000987,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,13,2,4,KYLE,KYLE,true,3159.0549999964423,13,23,6,1,4000,13,37,8,1,1,1,2551.9800000037067,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,14,9,4,CARTER,CARTER,true,3835.994999994,14,20,6,0,4000,14,32,8,1,1,1,3869.640000004554,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,15,32,4,ZOEY,ZOEY,true,3238.0149999953574,15,18,6,0,4000,15,29,8,1,0,4,3393.455000004731,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,16,4,4,RYAN,RYAN,true,3672.694999993837,16,40,6,1,4000,16,40,8,1,0,5,1368.1149999976624,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,17,29,4,GRACE,GRACE,true,2922.279999998864,17,1,6,1,4000,17,9,8,1,0,1,2237.7850000048056,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,18,13,4,GABRIEL,GABRIEL,true,4349.849999998696,18,31,6,0,4000,18,8,8,0,0,1,2207.0399999939837,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,19,14,4,NICK,NICK,true,3281.8199999965145,19,3,6,0,4000,19,28,8,0,0,4,4137.815000001807,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,20,33,4,JANE,JANE,true,3153.309999994235,20,29,6,1,4000,20,35,8,1,1,2,3601.644999995129,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,21,35,1,DIANA,LAUREN,false,18180.529999997816,undefined,undefined,undefined,undefined,undefined,21,15,8,1,1,0,2245.7300000025425,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,22,12,1,OLIVER,CARTER,false,4288.545000003069,undefined,undefined,undefined,undefined,undefined,22,7,8,0,0,4,2902.2499999990687,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,23,30,1,AMBER,LAURA,false,17449.704999999085,undefined,undefined,undefined,undefined,undefined,23,22,8,1,0,5,1402.3500000040513,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,24,5,1,ROBERT,ROBERT,true,9001.960000001418,undefined,undefined,undefined,undefined,undefined,24,5,8,1,0,5,1208.1450000042096,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,25,1,1,KEVIN,NICK,false,6518.020000003162,undefined,undefined,undefined,undefined,undefined,25,19,8,0,1,3,2134.404999997001,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,26,22,1,NATALIE,NATALIE,true,8269.29000000382,undefined,undefined,undefined,undefined,undefined,26,17,8,0,1,1,2368.5299999995623,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,27,23,1,LAUREN,LAUREN,true,9776.684999997145,undefined,undefined,undefined,undefined,undefined,27,2,8,1,1,1,2604.220000001136,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
jewe1d3yzo,undefined,undefined,undefined,undefined,28,10,1,JOSH,NICK,false,6753.0750000005355,undefined,undefined,undefined,undefined,undefined,28,21,8,0,0,0,3018.8150000032037,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
