subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
qctzyks6x4,Sun Oct 11 2020 12:45:10 GMT-0500 (Central Daylight Time),2020-10-11,12:45:10,18,0,Male,No,White,Somewhat better than average,
