subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
0dgfn73ggf,Tue Oct 27 2020 21:34:26 GMT-0500 (Central Daylight Time),2020-10-27,21:34:26,18,0,Female,Yes,Other,Somewhat better than average,
