subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
3xum2za96u,Mon Oct 05 2020 02:08:47 GMT-0500 (CDT),2020-10-5,2:8:47,19,1,Female,Yes,Other,Much better than average,
