subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
7v2n7a9fab,Tue Nov 10 2020 18:35:14 GMT-0600 (CST),2020-11-10,18:35:14,19,0,Male,No,Asian,Much better than average,
