SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
v27n1ovn06,a9a2v2vh1d,Mon Jan 04 2021 12:51:00 GMT+0300 (GMT+03:00),2021-1-4,12:51:0,1,36,4,EVELYN,EVELYN,true,13439.945000000065,1,6,3,1,4000,1,8,1,1,0,4,4991.989999998594,13:23:57,143843.96999999997,15,100,118149.63000000361,41,68,1943.3150000004098,1619.9312499993248,Yes,cem yilmaz,,
v27n1ovn06,undefined,undefined,undefined,undefined,2,8,4,JOSH,JOSH,true,2309.9500000007683,2,37,3,1,4000,2,9,1,0,1,2,4538.595000001835,undefined,150643.6750000012,14,57,122390.57500000135,undefined,undefined,1771.3750000002328,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,3,5,4,CHRIS,CHRIS,true,2366.7549999991024,3,28,3,0,4000,3,16,1,0,1,0,14913.029999999795,undefined,299469.3950000019,undefined,undefined,undefined,undefined,undefined,1305.3749999997672,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,4,13,4,NICK,NICK,true,2502.3449999989534,4,26,3,0,4000,4,21,1,0,1,2,2863.895000002114,undefined,120229.20000000158,undefined,undefined,undefined,undefined,undefined,1459.6599999968894,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,5,29,4,DIANA,DIANA,true,2354.7749999997905,5,20,3,1,4000,5,25,1,1,0,5,2585.204999999376,undefined,270872.86000000127,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,6,38,4,GRACE,GRACE,true,4028.6599999999744,6,22,3,0,4000,6,36,1,1,0,4,5177.045000000391,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,7,25,4,JANE,JANE,true,2665.559999999474,7,30,3,0,4000,7,18,1,1,1,4,2917.7550000022165,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,8,37,4,JUDY,JUDY,true,1605.480000000156,8,25,3,1,4000,8,12,1,0,1,2,4287.049999999115,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,9,20,4,LOGAN,LOGAN,true,2792.7400000008056,9,17,3,1,4000,9,27,1,1,1,5,4510.644999998622,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
v27n1ovn06,undefined,undefined,undefined,undefined,10,18,4,TYLER,TYLER,true,2124.464999998978,10,24,3,0,4000,10,2,1,0,0,5,2277.154999999795,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
