subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
d09nx71s63,Thu Oct 08 2020 14:24:44 GMT-0500 (Central Daylight Time),2020-10-8,14:24:44,18,0,Female,No,Asian,Average,
