subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
ecma0o57q0,Sun Oct 25 2020 14:49:51 GMT-0500 (Central Daylight Time),2020-10-25,14:49:51,19,1,Female,No,White,Somewhat worse than average,
