SubNum,SubNum_demo,Exp_start_time,Exp_today_date,Exp_today_time,TrialNum,FaceID,FaceImg,Name,Response,NameAcc,RespTime,StudyTrialNum,StudyFaceID,StudyFaceImg,StudyFamCond,StudyTime,TestTrialNum,TestFaceID,TestFaceImg,TestFamCond,TestStatusCond,TestResponse,TestResponseTime,Exp_end_time,Distractor_1_duration,Distractor_1_numT,Distractor_1_acc,Distractor_2_duration,Distractor_2_numT,Distractor_2_acc,StudyButtonRespTime,StudyButtonRespTime_mean,q1,q2,q3,
55ojdwa246,anlbtknqum,Mon Jan 04 2021 16:42:04 GMT-0600 (Central Standard Time),2021-1-4,16:42:4,1,28,4,EVELYN,EVELYN,true,5125.500000001921,1,6,5,0,4000,1,32,2,1,0,0,4231.675000002608,17:14:49,146896.14000000455,26,100,119417.86500000302,43,72,2372.044999996433,2579.0787500009756,Yes,No just recognized faces,None,
55ojdwa246,undefined,undefined,undefined,undefined,2,35,4,JUDY,JUDY,true,5127.5299999979325,2,25,5,0,4000,2,31,2,1,1,0,1251.8350000027567,undefined,152132.1099999987,16,75,123427.39499999862,undefined,undefined,3980.610000006156,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,3,32,4,LORY,LORY,true,2962.8349999984493,3,40,5,1,4000,3,36,2,0,0,0,2904.7299999946263,undefined,296422.3800000036,undefined,undefined,undefined,undefined,undefined,1773.5800000010058,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,4,22,4,GRACE,GRACE,true,3382.239999999001,4,32,5,1,4000,4,20,2,1,1,0,2852.1849999960978,undefined,120408.36000000127,undefined,undefined,undefined,undefined,undefined,2190.0800000003073,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,5,27,4,ZOEY,ZOEY,true,4826.860000001034,5,30,5,0,4000,5,18,2,1,1,0,1833.7949999987613,undefined,272540.4300000011,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,6,26,4,AMBER,AMBER,true,5578.320000000531,6,8,5,0,4000,6,6,2,0,0,0,4086.100000000559,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,7,19,4,CHRIS,CHRIS,true,3534.4049999985145,7,19,5,1,4000,7,12,2,0,0,1,4792.770000000019,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,8,10,4,KYLE,KYLE,true,3140.3900000004796,8,14,5,1,4000,8,22,2,1,1,0,1888.980000003241,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,9,31,4,NATALIE,NATALIE,true,3507.610000000568,9,12,5,0,4000,9,37,2,0,1,1,4068.874999997206,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,10,34,4,JESSICA,JESSICA,true,3129.194999997737,10,24,5,0,4000,10,8,2,0,0,1,2266.5349999952596,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,11,2,4,RYAN,RYAN,true,2797.920000000857,11,28,5,1,4000,11,26,2,1,0,1,1949.3199999995995,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,12,11,4,NICK,NICK,true,2858.7349999979488,12,34,5,1,4000,12,39,2,0,1,4,5341.2150000005495,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,13,1,4,KEVIN,KEVIN,true,3019.610000003013,13,21,5,0,4000,13,10,2,1,0,0,2059.454999995185,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,14,40,4,DIANA,DIANA,true,3881.7500000004657,14,15,5,0,4000,14,27,2,1,1,1,2834.579999995185,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,15,29,4,EMILY,EMILY,true,5980.379999997269,15,26,5,1,4000,15,23,2,0,1,1,3121.789999997476,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,16,14,4,LARRY,LARRY,true,2712.8999999986263,16,10,5,1,4000,16,17,2,0,1,1,2612.1649999986403,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,17,20,4,OLIVER,OLIVER,true,2860.870000000403,17,4,5,0,4000,17,33,2,0,1,1,1513.5099999972153,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,18,18,4,TYLER,TYLER,true,4226.940000000526,18,36,5,0,4000,18,19,2,1,0,1,2628.8299999942537,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,19,7,4,WAYNE,WAYNE,true,3705.614999998943,19,16,5,1,4000,19,30,2,0,0,1,2741.0950000048615,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,20,16,4,JACOB,JACOB,true,3511.0100000019884,20,7,5,1,4000,20,16,2,1,0,1,15692.579999995185,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,21,28,8,EVELYN,LORRY,false,11792.735000002722,undefined,undefined,undefined,undefined,undefined,21,29,2,1,1,0,1883.7750000020023,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,22,35,8,JUDY,RACHEL,false,9969.069999999192,undefined,undefined,undefined,undefined,undefined,22,7,2,1,0,0,1609.7700000028126,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,23,32,8,LORY,LORRY,false,8139.360000001034,undefined,undefined,undefined,undefined,undefined,23,34,2,1,0,1,3519.2050000040326,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
55ojdwa246,undefined,undefined,undefined,undefined,24,22,8,GRACE,JUDY,false,8282.555000001623,undefined,undefined,undefined,undefined,undefined,24,24,2,0,0,4,2448.590000000084,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,
