subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
33fbwf0fyo,Mon Oct 19 2020 11:26:20 GMT-0500 (Central Daylight Time),2020-10-19,11:26:20,18,0,Female,No,White,Somewhat better than average,
