subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
epgh8hxsz5,Mon Nov 30 2020 17:39:00 GMT-0600 (CST),2020-11-30,17:39:0,18,0,Female,No,White,Much better than average,
