subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
n7gj11zqzt,Mon Jan 04 2021 17:41:53 GMT-0600 (Central Standard Time),2021-1-4,17:41:53,59,Master's Degree,Female,No,White,Somewhat better than average,
