subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
3jq3bw1dgw,Thu Dec 03 2020 12:27:07 GMT-0600 (Central Standard Time),2020-12-3,12:27:7,18,0,Male,No,White,Average,
