subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
3drl7ucckb,Wed Oct 14 2020 20:38:40 GMT-0500 (Central Daylight Time),2020-10-14,20:38:40,19,1,Female,Yes,Other,Average,
