subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
8uwz8s7uwl,Sun Oct 18 2020 23:50:29 GMT-0500 (CDT),2020-10-18,23:50:29,19,1,Female,Yes,White,Much better than average,
