subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
2flel9te61,Sun Nov 22 2020 16:15:44 GMT-0600 (Central Standard Time),2020-11-22,16:15:44,21,3,Female,No,Black or African-American,Average,
