subNum_demo,start_time,today_date,today_time,age,college,gender,ethnicity,race,health,
1ty0d54gvx,Sat Oct 10 2020 15:03:19 GMT-0500 (CDT),2020-10-10,15:3:19,21,3,Female,No,White,Somewhat better than average,
