#subj_idx response rt stim
5 1 1.1864 0
5 1 1.1761 0
5 0 0.4159 0
5 0 1.3178 0
5 0 0.6893 0
5 0 0.7519 0
5 1 0.6586 0
5 0 0.4881 0
5 1 0.7348 0
5 0 0.6341 0
5 0 0.8006 0
5 0 0.7225 0
5 0 0.6871 0
5 1 0.5823 0
5 1 0.9735 0
5 0 0.8631 0
5 1 0.4137 0
5 1 0.5827 0
5 0 0.4701 0
5 0 1.455 0
5 1 0.8535 0
5 0 0.6839 0
5 1 0.4921 0
5 0 0.3543 0
5 0 0.8862 0
5 1 0.5946 0
5 1 0.5938 0
5 1 0.3518 0
5 0 0.5928 0
5 1 0.7597 0
5 1 0.5497 0
5 1 0.7361 0
5 1 0.5388 0
5 0 0.6065 0
5 1 0.5413 0
5 1 0.5891 0
