"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","rt","url","responses","question_order","value","view_history","stimulus","key_press","trialType","color","tgtPosition","orientation","correct","rewardType","reward","colorPosition"
"","html-keyboard-response","87","232756","0.0-4.0-0.0-1.10","phdnjr9g08","green","356","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""red"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(0 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","red","6th","vertical","false","low","",""
"","html-keyboard-response","88","235272","0.0-4.0-0.0-2.10","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p><p style=""font-size:300%"">Total: 40 points.</p>","null","","","","","","","40",""
"","html-keyboard-response","89","236885","0.0-4.0-0.0-0.11","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","90","237332","0.0-4.0-0.0-1.11","phdnjr9g08","green","446","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""green"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""blueviolet"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(0 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","77","VDACtest","green","5th","vertical","true","high","",""
"","html-keyboard-response","91","239848","0.0-4.0-0.0-2.11","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 50 points.</p>","null","","","","","","","50",""
"","html-keyboard-response","92","241452","0.0-4.0-0.0-0.12","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","93","241993","0.0-4.0-0.0-1.12","phdnjr9g08","green","541","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""red"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""cyan"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(0 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","77","VDACtest","red","4th","vertical","true","low","",""
"","html-keyboard-response","94","244510","0.0-4.0-0.0-2.12","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 60 points.</p>","null","","","","","","","60",""
"","html-keyboard-response","95","246124","0.0-4.0-0.0-0.13","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","96","246694","0.0-4.0-0.0-1.13","phdnjr9g08","green","569","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""red"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""magenta"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(0 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","77","VDACtest","red","3rd","vertical","true","low","",""
"","html-keyboard-response","97","249211","0.0-4.0-0.0-2.13","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 2 points.</p><p style=""font-size:300%"">Total: 62 points.</p>","null","","","","","","","62",""
"","html-keyboard-response","98","250813","0.0-4.0-0.0-0.14","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","99","251381","0.0-4.0-0.0-1.14","phdnjr9g08","green","566","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""green"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""gold"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(0 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","77","VDACtest","green","1st","vertical","true","high","",""
"","html-keyboard-response","100","253888","0.0-4.0-0.0-2.14","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 72 points.</p>","null","","","","","","","72",""
"","html-keyboard-response","101","256528","0.0-4.0-0.0-4.14-0.14","phdnjr9g08","green","1636","","","","","","<p>You may now take a 30 second break. If you wish to continue with the experiment now, press any key to start.</p>","77","","","","","","","",""
"","html-keyboard-response","102","258542","0.0-4.0-0.0-4.14-1.14-0.14","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>&nbsp</p>","null","","","","","","","",""
"","html-keyboard-response","103","259553","0.0-4.0-0.0-4.14-1.14-1.14","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>3</p>","null","","","","","","","",""
"","html-keyboard-response","104","260558","0.0-4.0-0.0-4.14-1.14-2.14","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>2</p>","null","","","","","","","",""
"","html-keyboard-response","105","261572","0.0-4.0-0.0-4.14-1.14-3.14","phdnjr9g08","green","null","","","","","","<p>Place your fingers on the z and m keys. The experiment will continue shortly.</p><p>1</p>","null","","","","","","","",""
"","html-keyboard-response","106","262164","0.0-4.0-0.0-0.15","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","107","262466","0.0-4.0-0.0-1.15","phdnjr9g08","green","301","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""green"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""magenta"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(90 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","green","3rd","horizontal","true","high","",""
"","html-keyboard-response","108","264982","0.0-4.0-0.0-2.15","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 82 points.</p>","null","","","","","","","82",""
"","html-keyboard-response","109","266599","0.0-4.0-0.0-0.16","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","110","267053","0.0-4.0-0.0-1.16","phdnjr9g08","green","453","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""red"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""gold"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""cyan"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(90 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","red","1st","horizontal","true","low","",""
"","html-keyboard-response","111","269570","0.0-4.0-0.0-2.16","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 92 points.</p>","null","","","","","","","92",""
"","html-keyboard-response","112","271177","0.0-4.0-0.0-0.17","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","113","271468","0.0-4.0-0.0-1.17","phdnjr9g08","green","292","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""green"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""gold"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(90 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","green","5th","horizontal","true","high","",""
"","html-keyboard-response","114","273974","0.0-4.0-0.0-2.17","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 10 points.</p><p style=""font-size:300%"">Total: 102 points.</p>","null","","","","","","","102",""
"","html-keyboard-response","115","275585","0.0-4.0-0.0-0.18","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","116","276012","0.0-4.0-0.0-1.18","phdnjr9g08","green","427","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""red"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""gold"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(90 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","red","3rd","horizontal","true","low","",""
"","html-keyboard-response","117","278527","0.0-4.0-0.0-2.18","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 2 points.</p><p style=""font-size:300%"">Total: 104 points.</p>","null","","","","","","","104",""
"","html-keyboard-response","118","280141","0.0-4.0-0.0-0.19","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","119","280626","0.0-4.0-0.0-1.19","phdnjr9g08","green","485","","","","","","<svg viewBox=""0 0 100 100"" ><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26  15)"" stroke=""cyan"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0  30)"" stroke=""black"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26  15)"" stroke=""blueviolet"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(-26 -15)"" stroke=""green"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate(  0 -30)"" stroke=""magenta"" /><circle cx=""50"" cy=""50"" r=""10"" fill=""none"" transform=""translate( 26 -15)"" stroke=""gold"" /><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0  30) rotate(-45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26  15) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(-26 -15) rotate(90 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate(  0 -30) rotate(45 50 50)""/><path d=""M 50 57 L 50 43"" stroke=""black"" transform=""translate( 26 -15) rotate(-45 50 50)""/><path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/></svg>","90","VDACtest","green","4th","horizontal","true","high","",""
"","html-keyboard-response","120","283136","0.0-4.0-0.0-2.19","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;""> + 2 points.</p><p style=""font-size:300%"">Total: 106 points.</p>","null","","","","","","","106",""
"","call-function","121","284143","0.0-5.0","phdnjr9g08","green","","","","","","","","","","","","","","","",""
"","instructions","122","324472","0.0-6.0-0.0","phdnjr9g08","green","40327","","","","","[{""page_index"":0,""viewing_time"":19878},{""page_index"":1,""viewing_time"":20449}]","","","","","","","","","",""
"","html-keyboard-response","123","325072","0.0-6.0-1.0-0.0","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","124","325578","0.0-6.0-1.0-1.0-0.0","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">l</p>","null","","","","","","","",""
"","html-keyboard-response","125","326082","0.0-6.0-1.0-1.0-1.0","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">c</p>","null","","","","","","","",""
"","html-keyboard-response","126","326592","0.0-6.0-1.0-1.0-2.0","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">f</p>","null","","","","","","","",""
"","html-keyboard-response","127","327101","0.0-6.0-1.0-1.0-3.0","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","128","328263","0.0-6.0-1.0-1.0-4.0","phdnjr9g08","green","1161","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">c</p>","77","RSVPtraining","","2nd","","false","","",""
"","html-keyboard-response","129","329767","0.0-6.0-1.0-2.0","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Miss.</p> <p style=""font-size:300%;"">Wrong response.</p>","null","","","","","","","",""
"","html-keyboard-response","130","331381","0.0-6.0-1.0-0.1","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","131","331885","0.0-6.0-1.0-1.1-0.1","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">n</p>","null","","","","","","","",""
"","html-keyboard-response","132","332398","0.0-6.0-1.0-1.1-1.1","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">d</p>","null","","","","","","","",""
"","html-keyboard-response","133","332904","0.0-6.0-1.0-1.1-2.1","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">f</p>","null","","","","","","","",""
"","html-keyboard-response","134","333416","0.0-6.0-1.0-1.1-3.1","phdnjr9g08","green","null","","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","",""
"","html-keyboard-response","135","334413","0.0-6.0-1.0-1.1-4.1","phdnjr9g08","green","996","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">d</p>","90","RSVPtraining","","2nd","","true","","",""
"","html-keyboard-response","136","335927","0.0-6.0-1.0-2.1","phdnjr9g08","green","null","","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","",""
"","html-keyboard-response","137","337542","0.0-6.0-1.0-0.2","phdnjr9g08","green","null","","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","",""
"","html-keyboard-response","138","338051","0.0-6.0-1.0-1.2-0.2","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">z</p>","null","","","","","","","",""
"","html-keyboard-response","139","338558","0.0-6.0-1.0-1.2-1.2","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">V</p>","null","","","","","","","",""
"","html-keyboard-response","140","339063","0.0-6.0-1.0-1.2-2.2","phdnjr9g08","green","null","","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">H</p>","null","","","","","","","",""
