"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","condition","rt","url","responses","question_order","view_history","stimulus","key_press","trialType","color","tgtPosition","orientation","correct","rewardType","reward","value","colorPosition"
"","html-keyboard-response","349","580645","0.0-7.0-0.0-0.19","fudttrkjtv","green","null","","","","","<svg viewBox=""0 0 100 100"" > <path d=""M 50 52 L 50 48"" stroke=""black"" stroke-width="".5""/> <path d=""M 52 50 L 48 50"" stroke=""black"" stroke-width="".5""/>","null","","","","","","","","",""
"","html-keyboard-response","350","581147","0.0-7.0-0.0-1.19-0.19","fudttrkjtv","green","null","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">I</p>","null","","","","","","","","",""
"","html-keyboard-response","351","581648","0.0-7.0-0.0-1.19-1.19","fudttrkjtv","green","null","","","","","<p style=""color: black; text-align:center; font-family: BACS1; font-size:1000%;"">T</p>","null","","","","","","","","",""
"","html-keyboard-response","352","582149","0.0-7.0-0.0-1.19-2.19","fudttrkjtv","green","null","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">D</p>","null","","","","","","","","",""
"","html-keyboard-response","353","582659","0.0-7.0-0.0-1.19-3.19","fudttrkjtv","green","null","","","","","<svg xmlns=""http://www.w3.org/2000/svg"" width=""500"" height=""500"" viewBox=""-5 -5 20 20""> <rect x=""0"" y=""0"" width=""10"" height=""10"" /><path fill=""#FFF"" d=""M 0,1 H 10 v 1 H 0 z m 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zm 0,2 H 10 v 1 H 0 zM 1,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 zm 2,0 V 10 h 1 V 0 z""/></svg>","null","","","","","","","","",""
"","html-keyboard-response","354","583224","0.0-7.0-0.0-1.19-4.19","fudttrkjtv","green","563.7999999998137","","","","","<p style=""color: black; text-align:center; font-family: BACS2; font-size:1000%;"">S</p>","77","RSVPtest","none","new","","true","none","","","none"
"","html-keyboard-response","355","585725","0.0-7.0-0.0-2.19","fudttrkjtv","green","null","","","","","<p style=""font-size:300%;"">Correct!</p>","null","","","","","","","","",""
"","html-keyboard-response","356","589444","0.0-7.0-0.0-4.19-0.19","fudttrkjtv","green","2717.7100000007777","","","","","<p>You have finished block 4 of 5. You may now take up to a 30 second break. Press any key when you are ready to continue, or it will begin automatically after 30 seconds. Remember, press <b>Z</b> if the test character is the same as a previous character in the set or press <b>M</b> if the character is different from the set.</p><p>You responded correctly on 65% of the trials.</p>","32","","","","","","","","",""
"","html-keyboard-response","357","591445","0.0-7.0-0.0-4.19-1.19-0.19","fudttrkjtv","green","null","","","","","<p>Place your fingers on the <b>Z</b> and <b>M</b> keys. The experiment will begin shortly.</p><p>&nbsp</p>","null","","","","","","","","",""
"","html-keyboard-response","358","592446","0.0-7.0-0.0-4.19-1.19-1.19","fudttrkjtv","green","null","","","","","<p>Place your fingers on the <b>Z</b> and <b>M</b> keys. The experiment will begin shortly.</p><p>3</p>","null","","","","","","","","",""
"","html-keyboard-response","359","593448","0.0-7.0-0.0-4.19-1.19-2.19","fudttrkjtv","green","null","","","","","<p>Place your fingers on the <b>Z</b> and <b>M</b> keys. The experiment will begin shortly.</p><p>2</p>","null","","","","","","","","",""
"","html-keyboard-response","360","594449","0.0-7.0-0.0-4.19-1.19-3.19","fudttrkjtv","green","null","","","","","<p>Place your fingers on the <b>Z</b> and <b>M</b> keys. The experiment will begin shortly.</p><p>1</p>","null","","","","","","","","",""
"","survey-multi-select","361","615500","0.0-8.0-0.0","fudttrkjtv","green","21050.26000000001","","{""Q0"":[""Yes""]}","[0]","","","","","","","","","","","",""
"","survey-multi-select","362","618676","0.0-8.0-1.0","fudttrkjtv","green","3169.4100000022445","","{""Q0"":[]}","[0]","","","","","","","","","","","",""
"","external-html","363","620419","0.0-8.0-2.0","fudttrkjtv","green","1698.3150000014575","http://labs.psychology.illinois.edu/~jy57/memory_capture/supportFiles/Debrief.html","","","","","","","","","","","","","",""
"true","fullscreen","364","621421","0.0-8.0-3.0","fudttrkjtv","green","","","","","","","","","","","","","","","",""
