"subj_idx","rt","response","rwdType","tgtPos","colPos","colMatch"
"oa7",0.82175,1,2,1,1,2
"oa7",1.006605,1,2,2,2,2
"oa7",1.02198,1,2,3,3,2
"oa7",0.52742,1,2,1,1,2
"oa7",0.84823,0,1,2,2,2
"oa7",0.55991,1,1,2,2,2
"oa7",0.76139,1,1,1,1,2
"oa7",0.753775,1,2,2,2,2
"oa7",1.113955,0,1,3,3,2
"oa7",0.655055,1,1,2,2,2
"oa7",1.432055,1,2,3,3,2
"oa7",1.55232,1,2,2,2,2
"oa7",0.80983,1,2,2,2,2
"oa7",0.612635,1,2,3,3,2
"oa7",0.677665,1,1,3,3,2
"oa7",0.636035,0,2,2,2,2
"oa7",0.480845,1,1,3,3,2
"oa7",0.79033,1,2,1,1,2
"oa7",0.703585,1,2,1,1,2
"oa7",0.500385,1,1,1,1,2
"oa7",0.64459,0,1,1,1,2
"oa7",0.82725,1,1,1,1,2
"oa7",0.599085,1,2,3,3,2
"oa7",0.864485,1,1,2,2,2
"oa7",0.99139,1,2,3,3,2
"oa7",0.61771,1,1,3,3,2
"oa7",0.610025,1,1,1,1,2
"oa7",0.753325,1,1,2,2,2
"oa7",0.5687,1,1,3,3,2
"oa7",0.96176,1,2,1,1,2
"okz",0.635,1,2,2,2,2
"okz",0.623,1,1,2,2,2
"okz",0.569,1,2,2,2,2
"okz",0.627,1,2,1,1,2
"okz",0.59,1,2,1,1,2
"okz",0.483,1,1,3,3,2
"okz",0.529,1,2,3,3,2
"okz",0.603,1,1,1,1,2
"okz",0.557,1,1,2,2,2
"okz",0.518,1,2,1,1,2
"okz",0.497,1,1,3,3,2
"okz",0.555,1,1,2,2,2
"okz",0.503,1,2,3,3,2
"okz",0.895,1,1,2,2,2
"okz",0.765,1,2,1,1,2
"okz",0.799,1,1,1,1,2
"okz",0.58,1,1,3,3,2
"okz",0.454,1,1,3,3,2
"okz",0.522,1,2,3,3,2
"okz",0.58,1,2,3,3,2
"okz",0.585,1,1,1,1,2
"okz",0.596,1,2,1,1,2
"okz",0.49,1,2,3,3,2
"okz",0.688,1,2,2,2,2
"okz",0.582,1,2,2,2,2
"okz",0.79,1,1,2,2,2
"okz",0.788,1,1,1,1,2
"okz",0.607,1,1,1,1,2
"okz",0.459,1,1,3,3,2
"okz",0.87,0,2,2,2,2
"ox9",1.365,1,1,2,2,2
"ox9",1.306,1,1,2,2,2
"ox9",0.813,1,1,3,3,2
"ox9",1.069,1,2,1,1,2
"ox9",0.996,0,1,3,3,2
"ox9",1.133,0,1,2,2,2
"ox9",1.112,1,1,1,1,2
"ox9",0.716,1,2,2,2,2
"ox9",0.94,1,2,3,3,2
"ox9",1.156,1,2,2,2,2
"ox9",1.154,1,2,2,2,2
"ox9",0.848,1,2,3,3,2
"ox9",0.79,1,1,1,1,2
"ox9",0.657,0,2,2,2,2
"ox9",0.781,1,2,1,1,2
"ox9",0.828,1,1,3,3,2
"ox9",0.601,0,1,3,3,2
"ox9",0.609,1,2,1,1,2
"ox9",0.504,1,2,1,1,2
"ox9",0.928,1,1,1,1,2
"ox9",1.156,1,1,2,2,2
"ox9",0.748,1,1,3,3,2
"ox9",0.778,1,2,2,2,2
"ox9",0.655,0,1,1,1,2
"ox9",0.744,1,2,3,3,2
"ox9",0.685,0,2,3,3,2
"ox9",0.515,1,2,3,3,2
"ox9",0.513,1,1,1,1,2
"ox9",0.806,0,1,2,2,2
"ox9",0.494,1,2,1,1,2
"pu4",0.440025,0,2,3,3,2
"pu4",0.61174,1,1,1,1,2
"pu4",0.8424,0,1,2,2,2
"pu4",0.78872,0,1,3,3,2
"pu4",1.270585,0,2,1,1,2
"pu4",1.287435,1,2,3,3,2
"pu4",0.951155,1,2,1,1,2
"pu4",1.15922,1,1,3,3,2
"pu4",1.76571,1,1,1,1,2
"pu4",0.391025,1,2,2,2,2
"pu4",0.476995,0,2,3,3,2
"pu4",1.745105,1,2,1,1,2
"pu4",1.332375,0,1,2,2,2
"pu4",0.99901,1,2,2,2,2
"pu4",1.02925,1,1,1,1,2
"pu4",0.58169,1,2,2,2,2
"pu4",0.571375,1,1,3,3,2
"pu4",0.81825,1,1,2,2,2
"pu4",1.321305,1,2,2,2,2
"pu4",1.76137,1,1,1,1,2
"pu4",0.424095,0,1,2,2,2
"pu4",0.52208,1,2,3,3,2
"pu4",1.338575,1,1,2,2,2
"pu4",1.58918,0,1,3,3,2
"px5",0.603,1,2,2,2,2
"px5",0.862,1,1,3,3,2
"px5",0.781,1,2,2,2,2
"px5",0.643,1,2,1,1,2
"px5",0.604,1,1,2,2,2
"px5",0.662,1,2,2,2,2
"px5",0.725,1,2,3,3,2
"px5",1.002,0,2,3,3,2
"px5",0.556,1,2,1,1,2
"px5",0.579,1,1,3,3,2
"px5",0.753,1,1,1,1,2
"px5",0.595,1,2,1,1,2
"px5",0.633,1,1,3,3,2
"px5",0.641,1,2,3,3,2
"px5",0.725,1,2,1,1,2
"px5",0.637,1,1,3,3,2
"px5",0.571,1,1,2,2,2
"px5",0.643,1,1,1,1,2
"px5",0.584,1,1,2,2,2
"px5",0.952,1,2,2,2,2
"px5",0.711,1,2,3,3,2
"px5",0.454,1,2,3,3,2
"px5",0.742,1,1,1,1,2
"px5",0.64,1,2,1,1,2
"px5",0.524,1,1,3,3,2
"px5",0.655,1,1,2,2,2
"px5",0.487,1,1,1,1,2
"px5",0.687,1,2,2,2,2
"px5",0.526,1,1,2,2,2
"px5",0.674,1,1,1,1,2
"q40",0.357145,1,1,3,3,2
"q40",0.42854,0,2,2,2,2
"q40",0.370095,1,2,3,3,2
"q40",0.466775,0,2,1,1,2
"q40",0.576845,1,1,2,2,2
"q40",0.62666,1,1,1,1,2
"q40",0.484475,1,1,1,1,2
"q40",0.38071,1,1,3,3,2
"q40",0.38669,1,2,2,2,2
"q40",0.313595,1,2,2,2,2
"q40",0.42502,1,1,2,2,2
"q40",0.58645,0,1,2,2,2
"q40",0.424025,1,2,2,2,2
"q40",0.47725,0,2,1,1,2
"q40",0.370455,1,1,3,3,2
"q40",0.628725,0,1,2,2,2
"q40",0.465425,0,2,1,1,2
"q40",0.579415,1,1,1,1,2
"q40",0.528175,1,1,1,1,2
"q40",0.590475,1,2,2,2,2
"q40",0.56305,1,2,1,1,2
"q40",0.508375,1,1,1,1,2
"q40",0.59581,0,2,1,1,2
"q40",0.638275,0,1,2,2,2
"q40",0.40702,1,1,3,3,2
"q40",0.3707,1,2,3,3,2
"q40",0.405185,1,2,3,3,2
"q40",0.460205,1,2,3,3,2
"q40",0.397975,1,1,3,3,2
"q40",0.36703,1,2,3,3,2
"s1y",0.85421,1,2,1,1,2
"s1y",0.9312750001,1,1,3,3,2
"s1y",0.9333000001,1,1,1,1,2
"s1y",0.6248549998,1,2,2,2,2
"s1y",0.61894,1,2,3,3,2
"s1y",0.959795,1,2,2,2,2
"s1y",0.72358,1,1,3,3,2
"s1y",0.626775,1,1,1,1,2
"s1y",0.5646899999,1,2,2,2,2
"s1y",0.8493999999,1,1,2,2,2
"s1y",0.8954650001,0,1,1,1,2
"s1y",0.6394850002,1,2,1,1,2
"s1y",0.450735,1,1,1,1,2
"s1y",0.6707050002,1,1,1,1,2
"s1y",0.61023,0,1,2,2,2
"s1y",0.5880199999,1,1,3,3,2
"s1y",0.5507400001,1,2,2,2,2
"s1y",0.5967049999,0,2,2,2,2
"s1y",0.5181199999,1,1,2,2,2
"s1y",0.43888,1,1,2,2,2
"s1y",0.6741799999,1,2,1,1,2
"s1y",0.7934050001,1,1,3,3,2
"s1y",0.4929799999,1,2,3,3,2
"s1y",0.527305,1,2,3,3,2
"s1y",0.61414,1,2,3,3,2
"s1y",0.5258599999,1,2,1,1,2
"s1y",1.23446,1,2,1,1,2
"s1y",0.6091149999,1,1,3,3,2
"s1y",0.5514849999,1,2,3,3,2
"s1y",0.657415,1,1,2,2,2
"tgl",1.454775,1,2,2,2,2
"tgl",0.9114099999,1,2,1,1,2
"tgl",0.592685,1,1,3,3,2
"tgl",0.777025,1,2,3,3,2
"tgl",1.17461,0,1,2,2,2
"tgl",0.9120100001,1,1,1,1,2
"tgl",0.4670650001,1,1,1,1,2
"tgl",0.76089,1,1,2,2,2
"tgl",0.37738,1,1,2,2,2
"tgl",0.563665,1,2,1,1,2
"tgl",0.73642,1,1,1,1,2
"tgl",1.05037,1,2,3,3,2
"tgl",0.8320000001,1,2,2,2,2
"tgl",0.664595,0,1,1,1,2
"tgl",0.630915,1,2,1,1,2
"tgl",0.43851,1,2,3,3,2
"tgl",0.69652,1,1,3,3,2
"tgl",0.68836,0,2,2,2,2
"tgl",0.4888500001,1,1,3,3,2
"tgl",0.5470049999,1,2,3,3,2
"tgl",0.58453,1,1,2,2,2
"tgl",0.58244,1,2,3,3,2
"tgl",0.47251,1,2,2,2,2
"tgl",0.42534,1,1,3,3,2
"tgl",1.210275,1,1,1,1,2
"tgl",1.10196,0,2,1,1,2
"tgl",0.689395,1,2,2,2,2
"tgl",0.44106,1,1,3,3,2
"tgl",0.81735,1,1,2,2,2
"tgl",0.7349800001,1,2,1,1,2
"tk1",1.25515,1,1,1,1,2
"tk1",1.008945,1,1,1,1,2
"tk1",1.392755,0,2,2,2,2
"tk1",1.004395,1,2,3,3,2
"tk1",1.3578,1,1,2,2,2
"tk1",1.056265,1,2,2,2,2
"tk1",0.89631,1,1,3,3,2
"tk1",0.99193,1,2,1,1,2
"tk1",1.230165,1,2,3,3,2
"tk1",1.30399,1,2,2,2,2
"tk1",1.8822,1,1,3,3,2
"tk1",1.322105,1,2,1,1,2
"tk1",0.92137,1,1,1,1,2
"tk1",0.905885,0,1,2,2,2
"tk1",0.71394,1,2,3,3,2
"tk1",0.685245,1,1,2,2,2
"tk1",1.08372,1,1,3,3,2
"tk1",1.35583,1,1,1,1,2
"tk1",1.681435,1,2,3,3,2
"tk1",0.8584049999,1,1,1,1,2
"tk1",0.81568,1,2,3,3,2
"tk1",0.673425,1,2,2,2,2
"tk1",0.682655,1,1,2,2,2
"tk1",0.63365,1,1,3,3,2
"tk1",0.751235,1,2,1,1,2
"tk1",0.91025,1,1,2,2,2
"tk1",0.537645,1,1,3,3,2
"tk1",0.901835,1,2,1,1,2
"tk1",1.12543,1,2,1,1,2
"tk1",0.7613,1,2,2,2,2
"u8j",1.35887,1,1,3,3,2
"u8j",1.38557,1,1,1,1,2
"u8j",1.082655,1,1,3,3,2
"u8j",1.126615,0,1,2,2,2
"u8j",0.57484,1,2,3,3,2
"u8j",1.058325,1,1,2,2,2
"u8j",0.8223349999,1,2,2,2,2
"u8j",0.77076,0,2,2,2,2
"u8j",0.8264350001,1,1,3,3,2
"u8j",0.75215,1,2,3,3,2
"u8j",1.07003,0,1,1,1,2
"u8j",0.6335949999,1,2,3,3,2
"u8j",0.870975,1,2,2,2,2
"u8j",0.70236,1,2,1,1,2
"u8j",0.6712549999,1,1,2,2,2
"u8j",0.865495,1,2,2,2,2
"u8j",0.640715,1,2,3,3,2
"u8j",0.592025,1,2,2,2,2
"u8j",0.6957200001,1,1,2,2,2
"u8j",0.88451,0,1,1,1,2
"u8j",0.73099,0,2,1,1,2
"u8j",0.762,1,2,1,1,2
"u8j",0.8519,1,1,1,1,2
"u8j",0.795555,1,1,3,3,2
"u8j",0.69767,1,2,1,1,2
"u8j",0.8090649999,1,1,3,3,2
"u8j",0.742785,1,2,1,1,2
"u8j",0.8986450001,0,2,3,3,2
"u8j",0.765685,1,1,2,2,2
"u8j",0.54628,0,1,1,1,2
"u8q",0.95255,1,2,3,3,2
"u8q",1.087715,1,1,2,2,2
"u8q",0.89652,0,2,1,1,2
"u8q",0.92751,1,2,2,2,2
"u8q",0.902915,0,1,1,1,2
"u8q",0.951455,1,1,1,1,2
"u8q",1.762705,0,2,3,3,2
"u8q",1.021285,1,2,2,2,2
"u8q",0.831395,0,1,1,1,2
"u8q",1.385445,1,1,3,3,2
"u8q",1.402235,1,2,1,1,2
"u8q",1.401125,1,1,1,1,2
"u8q",1.73989,1,1,3,3,2
"u8q",2.205545,1,2,1,1,2
"u8q",1.041525,1,1,2,2,2
"u8q",1.24931,1,2,2,2,2
"u8q",1.964535,0,1,2,2,2
"u8q",1.241135,1,1,3,3,2
"u8q",1.30804,0,1,2,2,2
"u8q",1.172145,1,1,3,3,2
"u8q",1.006175,1,1,2,2,2
"u8q",1.08273,1,1,1,1,2
"u8q",1.218545,0,2,1,1,2
"u8q",0.909885,1,2,2,2,2
"u8q",1.0966,1,2,3,3,2
"u8q",1.914075,0,2,1,1,2
"u8q",1.172615,1,1,3,3,2
"u8q",0.871475,1,2,3,3,2
"u8q",1.3425,1,2,3,3,2
"uo6",1.17995,1,1,1,1,2
"uo6",0.61068,1,2,1,1,2
"uo6",0.968355,1,2,1,1,2
"uo6",0.953135,1,1,2,2,2
"uo6",0.78597,1,2,3,3,2
"uo6",0.792845,1,2,3,3,2
"uo6",0.673545,1,2,3,3,2
"uo6",0.837485,1,1,3,3,2
"uo6",0.76125,1,2,2,2,2
"uo6",0.803765,1,2,2,2,2
"uo6",0.605395,1,2,3,3,2
"uo6",0.539265,0,1,3,3,2
"uo6",0.797045,1,2,2,2,2
"uo6",0.72281,1,2,1,1,2
"uo6",1.137765,0,1,2,2,2
"uo6",0.728975,1,1,1,1,2
"uo6",0.70159,1,2,3,3,2
"uo6",0.740015,1,1,1,1,2
"uo6",0.832695,1,2,2,2,2
"uo6",0.73035,1,1,3,3,2
"uo6",0.7134,1,2,1,1,2
"uo6",0.694425,0,2,1,1,2
"uo6",0.72796,1,1,1,1,2
"uo6",0.64109,1,1,2,2,2
"uo6",0.579325,1,1,2,2,2
"uo6",0.763685,1,1,3,3,2
"uo6",0.802065,0,1,1,1,2
"uo6",0.68922,1,1,3,3,2
"uo6",0.75107,0,2,2,2,2
"uo6",0.60379,1,1,2,2,2
"uol",0.75219,1,1,1,1,2
"uol",0.73754,1,1,3,3,2
"uol",0.8721649999,1,1,2,2,2
"uol",0.85139,1,1,1,1,2
"uol",0.769815,1,1,1,1,2
"uol",0.5965999999,1,1,1,1,2
"uol",0.57389,1,2,3,3,2
"uol",0.8623899999,1,2,2,2,2
"uol",0.621225,1,1,2,2,2
"uol",0.6428149999,1,2,1,1,2
"uol",0.7775900001,1,1,3,3,2
"uol",0.7092,1,2,2,2,2
"uol",0.49333,1,2,3,3,2
"uol",0.526945,1,1,3,3,2
"uol",0.728245,1,1,1,1,2
"uol",0.646635,1,2,1,1,2
"uol",0.61517,1,1,2,2,2
"uol",0.64061,1,2,1,1,2
"uol",0.7847600001,0,2,2,2,2
"uol",0.75454,1,2,2,2,2
"uol",0.77376,0,2,2,2,2
"uol",0.512325,1,2,3,3,2
"uol",0.63787,1,1,2,2,2
"uol",0.69996,1,2,1,1,2
"uol",0.875415,1,2,3,3,2
"uol",0.9536,0,1,2,2,2
"uol",0.61441,1,1,3,3,2
"uol",0.4820399999,1,1,3,3,2
"uol",0.691645,1,2,1,1,2
"uol",0.4798750001,1,2,3,3,2
"v0w",0.96192,1,1,2,2,2
"v0w",0.4479,0,1,3,3,2
"v0w",0.6255,0,2,2,2,2
"v0w",0.601845,0,1,2,2,2
"v0w",0.640555,0,1,3,3,2
"v0w",1.015955,0,1,2,2,2
"v0w",1.03175,1,1,1,1,2
"v0w",0.62847,0,2,2,2,2
"v0w",0.52834,1,1,3,3,2
"v0w",0.333375,0,2,3,3,2
"v0w",1.848725,1,2,2,2,2
"v0w",0.344445,0,2,1,1,2
"v0w",0.70813,0,2,2,2,2
"v0w",0.434155,1,2,3,3,2
"v0w",0.33318,0,1,3,3,2
"v0w",0.44324,0,1,3,3,2
"v0w",1.374915,0,2,1,1,2
"v0w",0.278555,0,2,3,3,2
"v0w",0.323305,0,1,1,1,2
"v0w",0.498135,0,2,1,1,2
"v0w",1.80465,0,1,2,2,2
"v0w",1.63124,0,2,1,1,2
"v0w",0.409155,1,2,1,1,2
"v70",1.046,1,1,2,2,2
"v70",0.711,1,1,1,1,2
"v70",1.037,1,2,1,1,2
"v70",0.689,1,2,1,1,2
"v70",0.975,1,1,1,1,2
"v70",0.941,1,1,3,3,2
"v70",1.187,1,1,2,2,2
"v70",0.61,1,1,1,1,2
"v70",0.761,1,1,3,3,2
"v70",0.703,1,1,3,3,2
"v70",1.04,1,1,2,2,2
"v70",0.699,1,1,1,1,2
"v70",0.692,1,2,3,3,2
"v70",0.946,1,1,1,1,2
"v70",0.736,1,2,2,2,2
"v70",0.643,1,2,2,2,2
"v70",0.696,1,1,2,2,2
"v70",0.979,1,2,1,1,2
"v70",0.657,1,1,2,2,2
"v70",0.612,1,2,3,3,2
"v70",0.881,1,2,3,3,2
"v70",0.597,1,1,3,3,2
"v70",2.04,1,1,3,3,2
"v70",0.557,1,2,1,1,2
"v70",0.723,1,2,1,1,2
"v70",0.656,1,2,3,3,2
"v70",0.825,1,2,3,3,2
"v70",0.692,1,2,2,2,2
"v70",0.871,0,2,2,2,2
"v70",0.775,0,2,2,2,2
"vv8",0.535,1,2,1,1,2
"vv8",1.134,1,2,2,2,2
"vv8",0.608,0,2,3,3,2
"vv8",1.2,1,1,3,3,2
"vv8",1.306,1,2,2,2,2
"vv8",0.416,0,1,2,2,2
"vv8",0.308,0,1,1,1,2
"vv8",1.426,0,2,2,2,2
"vv8",0.417,0,1,3,3,2
"vv8",1.023,1,2,1,1,2
"vv8",1.264,1,1,1,1,2
"vv8",1.076,1,2,3,3,2
"vv8",0.677,0,1,2,2,2
"vv8",1.421,0,1,1,1,2
"vv8",0.271,1,2,1,1,2
"vv8",1.784,1,2,1,1,2
"vv8",0.609,1,1,1,1,2
"vv8",0.692,1,1,3,3,2
"vv8",1.145,1,2,3,3,2
"w2u",1.1246,1,1,1,1,2
"w2u",1.462895,1,2,3,3,2
"w2u",1.93126,1,2,2,2,2
"w2u",0.8638299999,1,2,3,3,2
"w2u",0.8020749999,0,2,2,2,2
"w2u",1.079825,1,1,3,3,2
"w2u",0.982835,1,1,1,1,2
"w2u",1.57309,1,1,1,1,2
"w2u",1.021885,0,2,1,1,2
"w2u",0.56316,1,1,3,3,2
"w2u",0.7946649999,1,2,2,2,2
"w2u",1.32598,0,2,2,2,2
"w2u",0.935005,1,2,2,2,2
"w2u",0.780255,1,2,1,1,2
"w2u",0.6209249999,1,1,1,1,2
"w2u",0.872495,1,2,3,3,2
"w2u",0.9239749999,1,1,2,2,2
"w2u",0.8323850001,1,2,3,3,2
"w2u",0.6706900001,1,1,3,3,2
"w2u",0.81134,1,2,1,1,2
"w2u",0.829885,1,1,2,2,2
"w2u",0.944245,1,1,1,1,2
"w2u",0.8361,1,2,1,1,2
"w2u",0.73122,1,1,2,2,2
"w2u",0.66709,1,2,3,3,2
"w2u",0.6353,1,1,3,3,2
"w2u",1.050915,1,2,1,1,2
"w2u",0.802425,1,1,3,3,2
"w2u",0.98208,1,1,2,2,2
"w2u",0.787635,1,1,2,2,2
"wvo",0.850595,1,1,3,3,2
"wvo",0.8461150001,1,1,3,3,2
"wvo",1.74092,1,1,3,3,2
"wvo",1.0913,1,2,3,3,2
"wvo",1.137885,1,1,3,3,2
"wvo",1.18215,1,2,3,3,2
"wvo",1.17721,1,2,1,1,2
"wvo",1.11844,1,1,2,2,2
"wvo",1.23484,1,1,2,2,2
"wvo",1.237365,1,1,1,1,2
"wvo",1.064665,1,2,2,2,2
"wvo",1.53603,1,1,1,1,2
"wvo",1.08458,1,1,2,2,2
"wvo",1.502975,0,1,1,1,2
"wvo",1.12209,1,2,1,1,2
"wvo",1.266885,1,2,2,2,2
"wvo",1.27664,1,2,3,3,2
"wvo",0.973915,1,1,3,3,2
"wvo",1.08804,1,2,2,2,2
"wvo",0.89721,0,1,1,1,2
"wvo",0.87638,1,2,3,3,2
"wvo",0.835725,1,2,3,3,2
"wvo",0.98716,1,2,1,1,2
"wvo",0.8243750001,1,1,1,1,2
"wvo",0.851095,1,1,2,2,2
"wvo",1.03524,0,1,2,2,2
"wvo",0.8659999999,0,2,2,2,2
"wvo",0.9015799999,0,2,2,2,2
"wvo",1.782835,1,2,1,1,2
"wvo",0.7573050001,1,2,1,1,2
"x4o",0.790245,1,1,1,1,2
"x4o",1.0977,0,2,1,1,2
"x4o",0.939775,1,2,3,3,2
"x4o",0.853155,1,1,3,3,2
"x4o",1.206705,1,2,2,2,2
"x4o",0.879825,1,1,2,2,2
"x4o",0.966315,1,2,2,2,2
"x4o",0.70894,1,1,2,2,2
"x4o",0.9221,1,1,2,2,2
"x4o",1.05947,1,1,1,1,2
"x4o",0.620955,1,2,3,3,2
"x4o",1.84449,0,1,1,1,2
"x4o",0.93279,1,2,2,2,2
"x4o",0.603495,1,1,2,2,2
"x4o",0.99201,0,1,1,1,2
"x4o",0.658025,1,2,1,1,2
"x4o",0.619325,1,1,3,3,2
"x4o",1.02412,0,2,2,2,2
"x4o",0.67908,1,2,3,3,2
"x4o",0.875415,0,2,1,1,2
"x4o",0.69493,1,2,1,1,2
"x4o",0.48381,1,1,3,3,2
"x4o",0.845145,1,2,1,1,2
"x4o",1.404395,1,2,3,3,2
"x4o",0.59268,1,2,3,3,2
"x4o",1.415865,1,1,2,2,2
"x4o",0.53528,1,1,3,3,2
"x4o",0.5885,1,1,1,1,2
"x4o",0.71764,1,2,2,2,2
"x4o",0.48096,1,1,3,3,2
"x7g",0.6456550001,1,2,3,3,2
"x7g",0.6951450002,1,1,2,2,2
"x7g",0.5529550002,0,2,3,3,2
"x7g",0.6300300001,1,1,1,1,2
"x7g",0.7262650002,1,2,1,1,2
"x7g",0.6552550001,1,1,2,2,2
"x7g",0.5788349998,0,1,3,3,2
"x7g",0.9259599997,1,2,2,2,2
"x7g",0.6118949996,1,1,2,2,2
"x7g",0.6319950004,1,2,1,1,2
"x7g",1.18285,1,1,1,1,2
"x7g",0.6209,1,2,3,3,2
"x7g",0.6172100003,1,1,3,3,2
"x7g",0.8627399998,1,2,2,2,2
"x7g",0.6958900001,1,1,1,1,2
"x7g",0.651875,1,1,2,2,2
"x7g",0.8684899998,1,1,3,3,2
"x7g",0.5971550001,1,2,3,3,2
"x7g",0.898875,1,2,3,3,2
"x7g",0.6741150003,1,2,1,1,2
"x7g",0.7261050004,0,1,2,2,2
"x7g",0.7549950001,1,2,1,1,2
"x7g",0.6468550004,0,2,2,2,2
"x7g",0.5927800001,1,1,3,3,2
"x7g",0.8760500001,0,2,1,1,2
"x7g",0.7795500001,1,2,2,2,2
"x7g",0.6469749999,1,1,1,1,2
"x7g",0.702875,1,1,1,1,2
"x7g",0.5440549999,1,1,3,3,2
"x7g",0.709975,1,2,2,2,2
"xf6",0.624315,1,2,2,2,2
"xf6",0.61914,1,2,3,3,2
"xf6",0.47317,1,2,2,2,2
"xf6",0.77281,1,1,3,3,2
"xf6",0.592035,1,2,3,3,2
"xf6",0.690075,1,2,1,1,2
"xf6",0.50543,1,2,1,1,2
"xf6",0.5331,1,1,3,3,2
"xf6",0.735225,1,2,3,3,2
"xf6",0.69587,1,1,2,2,2
"xf6",1.24482,1,1,3,3,2
"xf6",0.70576,1,2,3,3,2
"xf6",0.615385,1,2,3,3,2
"xf6",0.70952,1,1,2,2,2
"xf6",0.596245,1,2,2,2,2
"xf6",0.80449,1,1,2,2,2
"xf6",0.71846,1,2,2,2,2
"xf6",1.494155,1,1,3,3,2
"xf6",0.96479,1,2,1,1,2
"xf6",0.61067,1,1,2,2,2
"xf6",0.69575,1,2,1,1,2
"xf6",0.60407,1,1,1,1,2
"xf6",0.680495,1,1,1,1,2
"xf6",0.534005,1,2,2,2,2
"xf6",0.69262,1,1,1,1,2
"xf6",0.51811,1,1,2,2,2
"xf6",0.57237,1,2,1,1,2
"xf6",0.551075,1,1,3,3,2
"xf6",0.775085,1,1,1,1,2
"xf6",0.56215,1,1,1,1,2
"zh2",0.71104,0,1,2,2,2
"zh2",0.76508,1,1,2,2,2
"zh2",0.75206,0,1,1,1,2
"zh2",0.89387,1,2,1,1,2
"zh2",0.87265,1,2,2,2,2
"zh2",0.684895,1,1,3,3,2
"zh2",0.601955,1,2,3,3,2
"zh2",0.641275,1,2,3,3,2
"zh2",0.801075,1,1,2,2,2
"zh2",0.686185,1,1,1,1,2
"zh2",0.71228,1,2,1,1,2
"zh2",0.65666,1,2,3,3,2
"zh2",0.636845,1,1,3,3,2
"zh2",0.901185,1,1,1,1,2
"zh2",1.09255,1,2,1,1,2
"zh2",0.79705,1,1,1,1,2
"zh2",0.7569,1,2,2,2,2
"zh2",0.76744,1,2,2,2,2
"zh2",0.96478,1,2,2,2,2
"zh2",0.931405,1,2,1,1,2
"zh2",0.702885,1,2,2,2,2
"zh2",0.68846,1,2,3,3,2
"zh2",0.648665,0,1,1,1,2
"zh2",0.6398,0,1,3,3,2
"zh2",0.668425,1,2,3,3,2
"zh2",0.60346,1,1,3,3,2
"zh2",0.96272,1,2,1,1,2
"zh2",0.670315,1,1,2,2,2
"zh2",0.85965,0,1,3,3,2
