subj_idx,rt,response,tgtPos,rwdType,colMatch
5,0.7096,0,0,2,1
5,0.8138,0,1,1,1
5,0.9418,0,0,1,1
5,0.6282,1,1,2,1
5,0.5123,1,1,1,1
5,1.6783,1,0,1,1
5,0.972,1,1,1,1
5,0.6641,1,1,1,1
5,0.742,1,1,1,1
5,2.3124,1,1,2,1
5,0.654,1,1,2,1
5,0.3301,0,0,2,1
5,0.8237,1,0,1,1
5,1.3969,1,0,2,1
5,1.903,0,0,1,1
5,0.6115,1,1,1,1
5,0.5652,1,1,2,1
5,0.7416,1,1,2,1
5,0.6623,1,1,1,1
5,0.8931,1,0,1,1
5,0.9805,0,1,2,1
5,0.8117,0,0,2,1
5,1.4396,1,1,2,1
5,0.8531,1,0,1,1
5,0.8323,0,1,1,1
5,0.5897,1,1,2,1
5,1.5363,0,0,2,1
6,0.8732,1,1,2,1
6,0.8668,1,0,2,1
6,0.9144,1,1,2,1
6,1.426,0,1,2,1
6,1.0747,1,0,1,1
6,0.6574,1,0,2,1
6,1.4503,1,0,2,1
6,0.9726,1,0,1,1
6,0.8043,1,0,1,1
6,1.1634,1,1,2,1
6,0.9078,1,1,2,1
6,0.8571,1,1,2,1
6,0.7624,1,0,1,1
6,0.8101,1,0,1,1
6,0.9389,1,0,2,1
6,1.1397,1,1,2,1
6,1.0407,0,1,2,1
6,0.6077,1,0,1,1
6,1.5578,1,0,1,1
6,0.9872,1,1,1,1
6,0.9069,1,1,1,1
6,1.1937,0,1,1,1
6,1.0865,1,1,2,1
6,1.1473,1,0,1,1
6,1.1216,0,0,1,1
6,0.6261,1,0,1,1
6,0.7548,1,0,1,1
6,0.6346,1,0,1,1
6,1.0434,1,1,1,1
6,1.3462,1,1,2,1
6,0.7142,1,0,2,1
6,1.4991,1,1,1,1
6,0.8486,1,1,2,1
6,1.1232,1,1,1,1
6,0.8726,1,1,1,1
6,1.7219,0,0,2,1
6,1.0659,1,0,1,1
6,0.7848,1,1,1,1
6,0.9703,1,0,2,1
6,0.7294,1,0,2,1
6,0.6551,1,0,1,1
6,0.7844,1,0,2,1
6,1.0724,1,0,1,1
6,1.1321,1,1,1,1
6,0.8672,1,1,1,1
6,0.4569,1,0,2,1
6,0.8971,0,0,2,1
6,0.722,1,1,2,1
6,0.9931,1,1,1,1
6,0.9464,0,0,1,1
6,0.6816,1,1,1,1
6,0.9395,1,1,2,1
6,1.1606,1,0,1,1
6,0.8022,0,0,2,1
6,0.65,0,1,2,1
6,0.6813,1,0,1,1
6,0.8169,1,0,2,1
6,0.7753,1,1,2,1
6,0.6978,1,0,2,1
6,1.0873,1,0,1,1
6,0.712,1,0,2,1
6,0.744,1,1,1,1
6,0.7555,1,0,2,1
6,0.7492,1,0,1,1
6,1.1048,1,0,2,1
6,0.5527,1,0,2,1
6,0.8241,1,1,2,1
6,0.5795,1,0,2,1
6,0.9944,0,1,1,1
6,0.4584,1,0,1,1
6,0.7718,1,1,1,1
6,1.0658,1,0,2,1
6,1.0417,1,0,2,1
6,0.9304,1,1,1,1
6,0.5914,1,1,2,1
6,0.9528,1,0,2,1
6,0.9925,1,1,2,1
6,0.777,1,0,2,1
6,0.7855,1,1,1,1
6,1.1864,1,1,1,1
6,0.8889,1,1,2,1
6,0.9596,1,0,2,1
6,1.1779,1,1,2,1
6,1.1458,0,0,1,1
6,1.1537,1,0,2,1
6,1.121,0,0,2,1
6,0.4461,1,0,1,1
6,0.7128,1,0,1,1
6,0.775,1,0,1,1
6,0.8711,1,1,1,1
6,0.793,1,1,1,1
6,1.1812,1,1,2,1
6,0.9306,1,1,1,1
6,0.7129,1,1,2,1
6,0.94,0,1,2,1
6,0.4892,1,0,2,1
6,0.76,1,1,2,1
6,0.6759,1,0,1,1
6,0.7829,1,1,2,1
6,0.9853,1,1,1,1
6,1.4222,1,1,2,1
6,0.6735,1,0,2,1
6,0.7236,1,1,2,1
6,0.9587,1,1,1,1
