"subID","rt","correct","rwdType","colMatch"
1,753.40000000596,0,1,1
1,987.79999999702,1,2,1
1,717.90000000596,1,0,0
1,795.100000008941,1,1,1
1,645.399999991059,0,2,1
1,388.600000008941,0,1,2
1,616.29999999702,1,1,1
1,949.79999999702,1,1,1
1,876.90000000596,1,0,0
1,1051.29999999702,1,2,1
1,1171.40000000596,1,1,1
1,883.09999999404,1,0,0
1,634,0,1,1
1,1015.80000001192,1,2,1
1,789,1,2,1
1,1068.5,1,1,1
1,1244.19999998808,1,2,1
1,812.20000000298,1,1,1
1,789.70000000298,1,0,0
1,1062.20000000298,1,2,1
1,1636.5,1,2,1
1,804.100000008941,1,0,0
1,462.20000000298,1,1,2
1,1298.59999999404,1,1,1
1,930.59999999404,1,2,1
1,1387.29999999702,1,0,0
1,1275.20000000298,0,2,1
1,792.40000000596,1,2,1
1,734.29999999702,0,2,1
1,1187,0,1,1
1,984.59999999404,1,2,1
1,858.90000000596,1,2,1
1,828.29999999702,1,2,2
1,842.399999991059,0,0,0
1,956,1,2,1
1,727.70000000298,1,2,1
1,724.40000000596,1,2,1
1,1019.59999999404,0,1,1
1,1208.20000000298,1,1,1
1,1217.39999999106,1,1,1
1,824.899999991059,1,2,2
1,1323.90000000596,1,1,1
1,412,1,2,1
1,661.899999991059,1,2,2
1,814.20000000298,1,2,1
1,849.90000000596,1,2,2
1,811.5,1,2,2
1,709.70000000298,1,2,1
1,918.20000000298,0,1,1
1,962.70000000298,1,1,1
1,908.79999999702,0,0,0
1,1043.20000000298,0,0,0
1,819.70000000298,1,2,1
1,1370.20000000298,0,1,1
1,715.09999999404,1,1,1
1,762.899999991059,1,0,0
1,771.40000000596,1,0,0
1,826.90000000596,1,2,1
1,732.90000000596,1,0,0
1,403.5,0,0,0
1,744.59999999404,1,2,2
1,682.20000000298,0,1,1
1,969.29999999702,1,2,1
1,818.5,0,2,2
1,841.5,0,0,0
1,600.5,1,2,2
1,890.79999999702,1,2,1
1,554.90000000596,0,2,1
1,746.79999999702,1,1,1
1,837.5,1,0,0
1,554.5,1,0,0
1,699.09999999404,0,2,2
1,604.20000000298,1,0,0
1,449.300000011921,1,0,0
1,409.79999999702,1,0,0
1,387.20000000298,1,1,2
1,1852.29999999702,1,1,1
1,559.59999999404,1,1,2
1,476.100000008941,1,0,0
1,538.800000011921,1,2,1
1,643.70000000298,1,0,0
1,506.20000000298,0,0,0
1,627.70000000298,0,2,1
1,764,1,0,0
1,529.800000011921,1,1,1
1,618.20000000298,1,0,0
1,648.70000000298,1,1,1
1,465.5,0,1,1
1,841.5,1,2,1
1,698.199999988079,1,1,1
1,625.29999999702,0,2,1
1,569.800000011921,1,1,1
1,674.40000000596,1,1,1
1,960.300000011921,1,1,1
1,379.100000008941,1,0,0
1,537,1,2,1
1,679.29999999702,1,1,1
1,729,1,1,2
1,642.79999999702,0,2,1
1,753.79999999702,1,2,1
1,746.59999999404,0,2,2
1,1042.69999998808,0,1,1
1,478.79999999702,1,0,0
1,838.300000011921,1,0,0
1,417,1,2,2
1,720.899999991059,1,0,0
1,570.59999999404,0,0,0
1,800.79999999702,1,2,1
1,658.5,1,1,2
1,609.199999988079,1,2,1
1,634.399999991059,1,1,1
1,593.59999999404,0,1,1
1,744.800000011921,1,2,1
1,1033.19999998808,0,1,2
1,634.29999999702,1,0,0
1,593.5,1,0,0
1,778.29999999702,1,1,1
1,679.300000011921,0,1,1
1,554.699999988079,1,1,1
1,769,1,1,1
1,745.199999988079,0,1,1
1,1010.60000000894,1,2,1
1,465.29999999702,1,1,1
1,710.399999991059,0,2,1
1,635.20000000298,0,2,1
1,489.79999999702,1,2,1
1,642.100000008941,1,1,2
1,514.199999988079,1,2,2
1,683.399999991059,1,1,1
1,634.199999988079,0,0,0
1,851.5,0,2,1
1,834.800000011921,0,0,0
1,451.600000008941,1,0,0
1,648.70000000298,1,1,1
1,1088.89999999106,0,1,2
1,842.300000011921,0,1,1
1,571.79999999702,0,2,1
1,633.90000000596,1,1,1
1,622.70000000298,1,0,0
1,687.300000011921,1,1,1
1,784.90000000596,1,0,0
1,776.399999991059,1,2,1
1,688.300000011921,1,2,1
1,553.899999991059,0,2,1
1,553.5,1,2,1
1,824.40000000596,1,1,2
1,706,0,0,0
1,472.90000000596,1,2,2
1,536,0,1,1
1,729.20000000298,1,2,1
1,792.59999999404,0,2,1
1,728.5,0,2,1
1,641.29999999702,0,2,1
1,784.59999999404,1,1,2
1,562.40000000596,1,2,2
1,415.100000008941,1,2,2
1,489.800000011921,1,2,1
1,786.899999991059,0,2,1
1,585.79999999702,1,1,1
1,665.59999999404,1,0,0
1,504.5,0,1,1
1,569.29999999702,1,0,0
1,458.59999999404,1,0,0
1,696.09999999404,1,2,1
1,544.90000000596,1,0,0
1,889.300000011921,1,1,1
1,674,1,0,0
1,780.20000000298,1,0,0
1,527.5,1,1,1
1,539.100000008941,0,0,0
1,712.90000000596,1,1,1
1,473.20000000298,0,2,1
1,834.59999999404,0,2,1
1,602.79999999702,1,1,1
1,478.5,0,2,1
1,697.20000000298,1,1,2
1,458.09999999404,1,0,0
1,849.90000000596,1,1,1
1,691.199999988079,0,1,1
1,666.600000008941,1,1,2
1,510.90000000596,1,2,1
1,714,0,1,1
1,783.90000000596,0,0,0
1,832,1,2,2
1,415.59999999404,1,2,2
1,723.899999991059,1,2,1
1,695.70000000298,1,0,0
1,544.79999999702,1,2,1
1,550.79999999702,1,0,0
1,377.90000000596,1,2,2
1,567.79999999702,0,0,0
1,776.40000000596,0,1,1
1,681.600000008941,1,0,0
1,601.600000008941,1,1,1
1,629.899999991059,0,1,1
1,807.600000008941,1,2,1
1,456,1,1,2
1,455.70000000298,0,2,1
1,407,1,1,1
1,593.600000008941,0,0,0
1,815.699999988079,1,1,1
1,762.399999991059,0,0,0
1,881.600000008941,0,1,1
1,726.29999999702,1,2,1
1,592.5,1,0,0
1,696.09999999404,0,1,1
1,660.600000008941,0,1,1
1,775.79999999702,1,1,1
1,1233.59999999404,1,0,0
1,614.5,1,1,1
1,567.699999988079,0,1,2
1,577.800000011921,0,0,0
1,711.20000000298,0,1,1
1,559.20000000298,1,2,1
1,606.5,1,2,1
1,600.20000000298,0,1,1
1,508.800000011921,0,1,1
1,713.59999999404,1,2,1
1,1094.39999999106,0,2,1
1,670.70000000298,1,1,1
1,951.399999991059,0,2,1
2,712.70000000298,1,2,1
2,826.29999999702,0,1,1
2,648.899999991059,1,2,1
2,528.09999999404,1,0,0
2,906.20000000298,1,0,0
2,535.90000000596,1,2,2
2,603.800000011921,1,2,1
2,680.59999999404,1,1,2
2,650.20000000298,1,1,1
2,707.600000008941,1,2,1
2,697.79999999702,1,2,1
2,576.399999991059,1,0,0
2,642.40000000596,1,0,0
2,745.100000008941,1,0,0
2,884.29999999702,0,1,1
2,641.20000000298,1,0,0
2,623.29999999702,1,0,0
2,1179.5,1,1,1
2,735.5,1,0,0
2,753.70000000298,1,2,1
2,737.79999999702,1,2,1
2,969.399999991059,0,1,1
2,1660.59999999404,0,2,2
2,967.59999999404,1,1,1
2,746.79999999702,0,0,0
2,929.600000008941,1,1,1
2,986.09999999404,0,1,2
2,886,1,2,1
2,550.100000008941,1,2,1
2,880.5,0,1,1
2,597.59999999404,1,2,1
2,937.70000000298,0,0,0
2,787.5,1,1,1
2,705.70000000298,1,2,1
2,1224.70000000298,1,2,1
2,481.600000008941,1,2,1
2,474.699999988079,1,1,1
2,1145.40000000596,0,1,1
2,767.79999999702,1,1,1
2,516.40000000596,1,1,2
2,2432.80000001192,0,2,1
2,960.90000000596,1,2,1
2,740.79999999702,1,1,2
2,838.800000011921,1,0,0
2,466.40000000596,1,2,1
2,613.29999999702,1,2,2
2,680.70000000298,1,1,1
2,562.899999991059,1,0,0
2,1153.70000000298,1,2,1
2,842.70000000298,1,1,2
2,658.399999991059,0,1,1
2,642.399999991059,1,1,1
2,698.29999999702,1,1,1
2,810.09999999404,1,2,1
2,1199.59999999404,1,0,0
2,818.5,1,0,0
2,648.09999999404,1,2,1
2,642.300000011921,1,2,1
2,631.5,0,0,0
2,605.5,1,0,0
2,679.90000000596,1,0,0
2,952.70000000298,0,0,0
2,1134.90000000596,0,2,2
2,623.70000000298,1,0,0
2,503.70000000298,1,0,0
2,639.70000000298,1,0,0
2,929,1,1,1
2,728.20000000298,1,1,1
2,688.59999999404,1,2,1
2,816.70000000298,1,1,1
2,935.399999991059,1,1,2
2,551.600000008941,1,0,0
2,563.5,0,2,1
2,686.5,1,2,2
2,766.79999999702,0,2,2
2,711.20000000298,1,1,1
2,638.399999991059,1,1,1
2,1121.90000000596,1,1,2
2,670.399999991059,1,1,1
2,718.5,1,1,1
2,601.199999988079,0,0,0
2,863.5,1,2,1
2,826,1,1,1
2,665.600000008941,1,2,2
2,535.40000000596,1,1,2
2,802.20000000298,1,2,1
2,980.40000000596,0,2,2
2,853.09999999404,1,1,1
2,841.40000000596,1,0,0
2,529.600000008941,1,1,1
2,728.100000008941,1,0,0
2,801.29999999702,1,2,1
2,794.29999999702,0,0,0
2,889.79999999702,1,2,1
2,582.300000011921,1,0,0
2,512.40000000596,1,2,2
2,802.29999999702,1,2,1
2,646.899999991059,0,2,1
2,600.09999999404,0,1,1
2,784.29999999702,1,2,1
2,673.5,1,1,1
2,743.20000000298,1,2,1
2,992.09999999404,1,2,1
2,599.20000000298,1,1,2
2,488.100000008941,1,1,1
2,880.29999999702,1,1,1
2,407.20000000298,1,1,2
2,645.59999999404,1,1,1
2,642,1,1,1
2,505.29999999702,1,2,1
2,663.90000000596,1,1,1
2,455.699999988079,1,0,0
2,576.20000000298,1,0,0
2,472.09999999404,1,1,1
2,649.90000000596,1,2,1
2,545.5,1,1,1
2,881.79999999702,1,0,0
2,893.79999999702,1,1,1
2,799.5,1,1,1
2,958.199999988079,1,2,2
2,579.70000000298,0,2,2
2,534,1,1,2
2,655.79999999702,1,1,1
2,936.5,0,1,1
2,887.40000000596,1,1,1
2,544.399999991059,1,2,1
2,823.29999999702,1,0,0
2,653.79999999702,1,2,2
2,711.399999991059,0,1,1
2,522.399999991059,1,0,0
2,1119.59999999404,0,1,2
2,504.29999999702,1,1,1
2,565.20000000298,1,1,2
2,512.600000008941,1,2,1
2,477.90000000596,1,0,0
2,815.70000000298,0,2,2
2,878.300000011921,0,2,1
2,1567.09999999404,1,2,1
2,511.5,1,1,1
2,496.29999999702,1,1,1
2,608.09999999404,1,2,1
2,398.90000000596,1,2,1
2,475.40000000596,1,2,1
2,856,0,0,0
2,476.90000000596,1,0,0
2,550.59999999404,1,1,1
2,1008.09999999404,1,2,1
2,582.09999999404,1,2,1
2,849.09999999404,1,2,1
2,656.40000000596,1,1,2
2,631.20000000298,1,0,0
2,613.79999999702,1,2,1
2,573.5,1,2,1
2,513.699999988079,1,2,1
2,789.399999991059,0,0,0
2,639.09999999404,1,2,1
2,503.5,1,2,1
2,815,1,2,1
2,446.399999991059,1,2,1
2,495.09999999404,1,2,1
2,958.40000000596,1,1,1
2,661.5,1,2,1
2,710.40000000596,1,2,1
2,533.899999991059,0,2,2
2,1231.59999999404,1,2,1
2,431.40000000596,1,2,1
2,593.70000000298,1,0,0
2,734.899999991059,1,0,0
2,550.40000000596,1,0,0
2,1551.09999999404,1,0,0
2,414.5,1,1,1
2,438.90000000596,1,2,1
2,711.40000000596,1,0,0
2,532.5,1,1,1
2,827.79999999702,1,0,0
2,831.09999999404,1,2,1
2,660.29999999702,1,0,0
2,540.199999988079,1,0,0
2,629.59999999404,1,2,2
2,455.79999999702,1,0,0
2,444.79999999702,1,2,1
2,520.29999999702,1,1,1
2,478.70000000298,1,1,1
2,436.70000000298,1,1,1
2,783.20000000298,1,1,1
2,534.699999988079,1,2,2
2,573,0,0,0
2,680.399999991059,1,1,1
2,535.40000000596,1,0,0
2,784.70000000298,1,0,0
2,493.5,1,1,1
2,694.79999999702,1,1,1
2,543.5,1,2,2
2,463.90000000596,1,1,1
2,544,1,2,1
2,439.90000000596,1,2,1
2,533.90000000596,1,1,2
2,632,1,1,1
2,467.29999999702,1,0,0
2,1093.29999999702,1,1,1
2,646.79999999702,1,2,1
2,861.40000000596,1,2,1
2,487.70000000298,1,2,1
2,733.600000008941,0,0,0
2,460,1,1,1
2,469.59999999404,1,1,2
2,534.59999999404,1,0,0
2,564.70000000298,1,1,1
2,547.70000000298,1,0,0
2,495.399999991059,1,1,1
2,549.5,1,2,1
2,713.5,1,1,1
2,573,1,2,1
2,825.29999999702,1,0,0
2,1116,0,0,0
2,627.600000008941,0,0,0
2,508.199999988079,1,2,2
2,582.90000000596,1,1,2
2,1055.29999999702,1,2,1
2,741.600000008941,1,1,1
2,1079.29999999702,1,1,1
2,493.90000000596,0,2,1
2,605.600000008941,1,1,1
2,973.20000000298,0,2,1
2,645,1,0,0
2,443.20000000298,1,1,1
2,556.399999991059,1,0,0
2,613.20000000298,1,2,1
2,1019.20000000298,1,2,1
2,642.79999999702,1,1,1
2,498.899999991059,1,0,0
2,597.5,1,1,2
2,720,1,2,1
2,507,1,1,1
3,666.20000000298,1,1,1
3,746.20000000298,1,1,1
3,696.5,1,2,1
3,775.100000008941,1,0,0
3,765.90000000596,1,1,1
3,598.20000000298,0,2,2
3,711.399999991059,0,0,0
3,1007.29999999702,0,1,1
3,1487.29999999702,1,1,1
3,597.70000000298,1,1,1
3,718.70000000298,1,0,0
3,1318,0,2,1
3,1426.60000000894,1,1,1
3,1542.69999998808,0,2,1
3,824.5,1,2,2
3,846,1,2,1
3,799.79999999702,0,1,1
3,871.20000000298,1,2,1
3,815.09999999404,1,0,0
3,1198,1,2,1
3,960.100000008941,1,1,2
3,830.100000008941,0,2,1
3,1165.90000000596,1,2,1
3,837.100000008941,1,1,1
3,957.70000000298,1,0,0
3,832.29999999702,1,1,2
3,703.20000000298,1,2,2
3,679.70000000298,1,0,0
3,742,1,2,1
3,774.899999991059,0,2,1
3,1093.59999999404,1,0,0
3,951.40000000596,1,0,0
3,823.90000000596,1,1,2
3,1495.40000000596,0,2,1
3,797,0,0,0
3,655,1,1,1
3,1038.10000000894,1,0,0
3,1261.40000000596,1,0,0
3,1029.40000000596,1,2,1
3,731.300000011921,1,0,0
3,566.600000008941,1,1,2
3,996.90000000596,1,2,1
3,831.59999999404,0,0,0
3,901.5,0,2,1
3,970.90000000596,1,2,1
3,862.09999999404,1,1,1
3,1414.39999999106,1,0,0
3,948.5,1,0,0
3,1454.5,1,0,0
3,1728,0,1,2
3,1086.20000000298,1,1,1
3,853.79999999702,1,1,1
3,1030,0,0,0
3,1639.79999999702,0,1,1
3,1548.20000000298,1,1,1
3,1317.70000000298,0,1,2
3,476.20000000298,1,0,0
3,1293.10000000894,1,2,1
3,1100.09999999404,1,2,1
3,1022.39999999106,1,1,1
3,993.199999988079,0,1,1
3,884.5,1,2,1
3,859.5,1,2,1
3,1838,1,2,2
3,952.5,0,1,2
3,1189.29999999702,1,1,1
3,1068.29999999702,1,0,0
3,861.20000000298,1,1,1
3,1158.5,1,2,1
3,1030.09999999404,1,2,1
3,694,1,1,1
3,663.70000000298,1,0,0
3,1197.19999998808,0,1,1
3,837.5,1,0,0
3,911.70000000298,1,2,1
3,808.29999999702,1,2,1
3,1565.90000000596,1,1,1
3,1127.09999999404,1,0,0
3,639.09999999404,1,0,0
3,820.899999991059,1,1,1
3,1317.20000000298,0,1,1
3,925.199999988079,1,2,2
3,837.100000008941,1,2,2
3,1060.69999998808,1,2,1
3,893.79999999702,1,1,1
3,1190.20000000298,1,1,1
3,1070.29999999702,1,0,0
3,923.79999999702,1,2,1
3,895.899999991059,0,1,1
3,1516.89999999106,0,1,1
3,1228.19999998808,1,1,1
3,926.59999999404,1,1,1
3,1197.5,1,2,1
3,909.5,1,1,1
3,1172.60000000894,1,0,0
3,1187.5,1,2,1
3,916.79999999702,1,1,1
3,1734.59999999404,1,1,1
3,1692.59999999404,1,2,2
3,775.20000000298,1,0,0
3,1204.59999999404,1,2,1
3,1342.5,0,1,1
3,740.79999999702,1,1,1
3,803.800000011921,1,2,1
3,789,1,2,1
3,900,0,1,1
3,1225.10000000894,1,1,1
3,914.70000000298,1,1,1
3,771.5,1,1,1
3,645.29999999702,1,2,1
3,1645.39999999106,1,1,1
3,704.79999999702,1,2,1
3,982.09999999404,1,1,2
3,810.5,1,0,0
3,1165.40000000596,0,1,2
3,747,1,0,0
3,1291.79999999702,1,1,1
3,1538.40000000596,1,0,0
3,637.09999999404,1,2,1
3,685.09999999404,1,1,2
3,764.90000000596,1,1,1
3,765,1,1,1
3,1732.79999999702,1,0,0
3,693.90000000596,1,1,1
3,827.79999999702,1,2,1
3,676.100000008941,1,0,0
3,731.59999999404,0,2,1
3,734.29999999702,0,2,1
3,1332.29999999702,0,2,2
3,1661.30000001192,1,2,1
3,1397.70000000298,1,0,0
3,1045.90000000596,1,2,1
3,1629.5,1,2,2
3,940.59999999404,1,0,0
3,834.70000000298,1,1,1
3,1731,1,0,0
3,1282.90000000596,0,2,1
3,1803.40000000596,1,1,2
3,1278.29999999702,0,1,1
3,1187.90000000596,1,0,0
3,1092,1,2,2
3,1117.40000000596,1,0,0
3,1052.79999999702,1,2,2
3,1332.40000000596,1,2,1
3,1292.59999999404,0,2,1
3,1195.20000000298,1,0,0
3,1659.89999999106,1,2,1
3,861.29999999702,1,1,1
3,675.29999999702,1,0,0
3,1580.79999999702,1,1,1
3,571.70000000298,1,1,1
3,938,1,0,0
3,910.5,0,2,1
3,965.600000008941,0,1,1
3,684.600000008941,0,0,0
3,1276.69999998808,1,1,1
3,1356.29999999702,0,1,1
3,763,1,0,0
3,1483.59999999404,1,0,0
3,1731.79999999702,0,2,1
3,1838.79999999702,1,2,1
3,1068.80000001192,1,2,1
3,1435.90000000596,1,2,1
3,1276.20000000298,1,2,1
3,1898.79999999702,1,2,1
3,1197.5,1,2,1
3,1142.59999999404,0,1,2
3,1203.20000000298,1,2,2
3,1425.40000000596,1,0,0
3,648.300000011921,1,1,2
3,1446.19999998808,1,2,1
3,1755.09999999404,0,0,0
3,1083.29999999702,0,0,0
3,500.40000000596,1,2,1
3,1636.59999999404,1,2,1
3,547.40000000596,1,1,2
3,1539.30000001192,1,2,1
3,868.600000008941,1,2,2
3,577.59999999404,1,2,1
3,851.59999999404,1,1,2
3,715.40000000596,1,1,1
3,586.29999999702,1,2,2
3,452.100000008941,1,2,1
3,851.5,1,0,0
3,747.100000008941,1,0,0
3,805.29999999702,0,1,1
3,868.899999991059,1,2,1
3,1347.79999999702,1,1,1
3,731.5,1,1,2
3,786.600000008941,1,2,1
3,1801,1,2,1
3,789.399999991059,1,1,1
3,762.79999999702,1,0,0
3,980.600000008941,1,2,1
3,1082.30000001192,1,1,2
3,707.899999991059,1,1,1
3,1403.20000000298,1,1,1
3,1122.59999999404,1,0,0
3,1267.89999999106,0,2,1
3,1146.19999998808,1,1,1
3,493.899999991059,0,1,1
3,1305.5,1,2,1
3,899.699999988079,1,1,1
3,785.70000000298,1,1,1
3,532.399999991059,1,0,0
3,739.90000000596,1,0,0
3,1004.39999999106,1,1,1
3,423,1,2,1
3,434.899999991059,1,2,1
3,691.100000008941,1,2,1
3,929,0,0,0
3,915.29999999702,1,0,0
3,1289.09999999404,1,1,1
3,508.59999999404,1,2,1
3,702.40000000596,1,0,0
3,1523.69999998808,1,0,0
3,1488.79999999702,1,2,1
3,849.70000000298,1,2,1
3,682.5,1,0,0
3,1073.59999999404,1,1,1
3,1226.09999999404,1,2,2
3,609.29999999702,1,2,1
3,776.5,1,1,1
3,722.5,0,2,2
3,925.79999999702,1,0,0
3,696.29999999702,1,1,1
3,801.29999999702,1,1,1
3,940.59999999404,1,2,2
3,973.29999999702,1,2,1
3,1129.5,1,2,1
3,820.800000011921,1,0,0
3,812.5,0,1,1
3,1705.80000001192,0,1,1
3,1301.70000000298,0,1,1
3,843.40000000596,0,1,2
3,753.90000000596,1,1,1
4,1398.79999999702,1,1,1
4,1339.89999999851,1,2,1
4,823,0,1,1
4,710.70000000298,1,1,1
4,1357.79999999702,1,2,1
4,1293.10000000149,1,0,0
4,982.39999999851,1,1,1
4,893.79999999702,1,1,1
4,1070.70000000298,0,2,1
4,855.79999999702,1,1,2
4,1000.10000000149,1,0,0
4,1030.79999999702,1,0,0
4,1006.70000000298,1,2,1
4,1100.39999999851,1,2,1
